SKU,Sales_Product_ID,Month_Year,Total_Quantity,Net_Sales
,4198696000003952464,2024-03,2,2123.89
,4198696000003359310,2024-02,8,2477.88
,4198696000005159192,2024-04,1,9469.03
,4198696000002855222,2024-01,1,33805.31
,4198696000003508010,2024-02,1,7964.6
,4198696000002246276,2024-01,1,24867.26
,4198696000003945460,2024-03,1,29911.5
,4198696000004971503,2024-04,2,59115.04
,4198696000003339367,2024-02,1,1592.92
,4198696000010345626,2024-10,1,3008.85
,4198696000011409924,2024-10,1,2035.4
,4198696000012228006,2024-11,2,45309.73
,4198696000013398242,2024-12,1,2212.39
,4198696000013348776,2024-12,2,53097.35
,4198696000013348653,2024-12,1,65486.73
,4198696000018697004,2025-02,4,22300.88
,4198696000013845799,2024-12,1,6637.17
,4198696000011022006,2024-10,1,3539.82
,4198696000011239778,2024-10,2,43362.83
,4198696000011915324,2024-11,1,47345.13
,4198696000010747913,2024-10,1,10176.99
,4198696000013605024,2024-12,1,6106.19
,4198696000010640588,2024-10,2,5716.81
,4198696000011586305,2024-10,2,19051.33
,4198696000013379186,2024-12,2,3539.82
,4198696000012442010,2024-11,1,41592.92
,4198696000010637024,2024-10,1,11504.42
,4198696000014389199,2024-12,1,13274.34
,4198696000016172350,2025-01,1,16814.16
,4198696000018524879,2025-02,1,1415.93
,4198696000016983403,2025-01,1,14573.45
,4198696000014649186,2024-12,1,14601.77
,4198696000016988015,2025-01,1,1061.95
,4198696000013955090,2024-12,1,2523.89
,4198696000013973114,2024-12,2,15044.25
,4198696000015638058,2025-01,2,44070.8
,4198696000014501852,2024-12,4,14513.27
,4198696000018169574,2025-02,2,54159.29
,4198696000018466153,2025-02,2,3716.81
,4198696000016818254,2025-01,0.2,3012.39
,4198696000018645688,2025-02,2500,2212.39
,4198696000005884305,2024-05,1,30442.48
,4198696000006221496,2024-06,1,4955.75
,4198696000008726567,2024-08,1,3628.32
,4198696000008983115,2024-08,2,53982.3
,4198696000006249071,2024-06,1,14424.78
,4198696000006703476,2024-06,1,3805.31
,4198696000008632262,2024-08,2300,2035.4
,4198696000008784205,2024-08,7,2168.14
,4198696000005966653,2024-05,1,2185.84
,4198696000006696262,2024-06,2,54690.27
,4198696000007935008,2024-07,2,44247.79
,4198696000007082211,2024-07,2,41061.95
,4198696000006540615,2024-06,1,12477.88
,4198696000007762352,2024-07,1,9823.01
,4198696000005889495,2024-05,1,3185.84
,4198696000019521122,2025-03,1,15876.11
,4198696000020462322,2025-03,1,33893.81
,4198696000022821086,2025-05,1,3500.88
,4198696000020838032,2025-04,1,33716.81
,4198696000018771317,2025-02,1,1858.41
,4198696000019022896,2025-03,1,8407.08
,4198696000020607515,2025-04,1,8849.56
,4198696000021760120,2025-04,1,9911.5
,4198696000022460595,2025-04,9,51292.04
,4198696000021060293,2025-04,1,7327.43
,4198696000020444970,2025-03,1,2212.39
,4198696000020770260,2025-04,1,74336.28
,4198696000022371686,2025-04,1,13628.32
,4198696000019867052,2025-03,2,23008.85
,4198696000019938085,2025-03,1,62920.35
,4198696000021427110,2025-04,4,566.37
,4198696000021226355,2025-04,1,9026.55
,4198696000024257637,2025-06,2,557.52
,4198696000025272355,2025-06,1,13107.96
,4198696000026045519,2025-07,1,17570.8
,4198696000026911247,2025-07,3,854.87
,4198696000023783062,2025-05,1,62831.86
,4198696000025921087,2025-07,1,38495.58
,4198696000026444060,2025-07,1,7246.02
,4198696000025001984,2025-06,1,16690.27
,4198696000026196012,2025-07,3.1,883.36
,4198696000027106322,2025-07,1,1858.41
,4198696000023770294,2025-05,1,7246.02
,4198696000024294464,2025-06,1,10339.82
,4198696000024771337,2025-06,2,2017.7
,4198696000026891120,2025-07,2,14159.29
,4198696000028008730,2025-08,1,5486.73
,4198696000029802065,2025-09,1,2566.37
,4198696000031454803,2025-09,1,5663.72
,4198696000027238376,2025-07,1,80764.6
,4198696000028752012,2025-08,1,13115.04
,4198696000029313013,2025-09,1,9292.04
,4198696000031122212,2025-09,1,8000
,4198696000027854013,2025-08,2,27610.62
,4198696000028672828,2025-08,1,111504.42
,4198696000030230233,2025-09,4,24778.76
,4198696000027330061,2025-07,2,14513.27
,4198696000030195420,2025-09,4,13805.31
,4198696000030761868,2025-09,1,41017.7
,4198696000029822991,2025-09,1,20973.45
,4198696000032916327,2025-10,2,36106.2
,4198696000031683142,2025-10,1,4070.8
,4198696000032042074,2025-10,1,46569.91
,4198696000032868934,2025-10,1,2280
,4198696000033362350,2025-10,2,8849.56
,4198696000032366599,2025-10,1,31415.93
,4198696000033597004,2025-11,2,4234
,4198696000034101147,2025-11,1,35840.71
,4198696000002860317,2024-01,2,20530.97
,4198696000004270194,2024-03,1,6814.16
,4198696000004102132,2024-03,4,566.37
,4198696000002672027,2024-01,8,1132.74
,4198696000005330368,2024-05,1,8761.06
,4198696000002923095,2024-02,1,1592.92
,4198696000001812045,2023-12,0,0
,4198696000005213917,2024-05,1,46017.7
,4198696000002717008,2024-01,1,4955.75
,4198696000001898058,2023-12,1,15398.23
,4198696000003535235,2024-02,2,2831.86
,4198696000004715133,2024-04,1,3893.81
,4198696000005046008,2024-04,10,3097.35
,4198696000005424045,2024-05,2,9557.52
,4198696000012921006,2024-11,4,1415.93
,4198696000013570275,2024-12,2,18584.07
,4198696000013572343,2024-12,1,12389.38
,4198696000012524207,2024-11,1,18761.06
,4198696000011909415,2024-11,1,12035.4
,4198696000011148004,2024-10,1,24778.76
,4198696000013761053,2024-12,1,9281.42
,4198696000013376315,2024-12,1,20109.73
,4198696000010802178,2024-10,2,4955.75
,4198696000012517908,2024-11,1,33716.81
,4198696000011982509,2024-11,1,23610.62
,4198696000012369004,2024-11,2,28984.07
,4198696000015124051,2025-01,1,18464.6
,4198696000016818486,2025-01,2,11235.4
,4198696000018516171,2025-02,2,12389.38
,4198696000016068332,2025-01,1,4247.79
,4198696000014934215,2025-01,1,7327.43
,4198696000014470305,2024-12,1,2212.39
,4198696000015884004,2025-01,2,884.96
,4198696000018158510,2025-02,1,2768.14
,4198696000017173068,2025-02,1,5780.53
,4198696000014710768,2024-12,1,3628.32
,4198696000014770076,2024-12,1,13189.38
,4198696000016983262,2025-01,2,46017.7
,4198696000017986532,2025-02,1,23529.2
,4198696000007467426,2024-07,1,4035.4
,4198696000009256006,2024-09,2,14513.27
,4198696000006551473,2024-06,1,2699.12
,4198696000005887631,2024-05,1,4070.8
,4198696000008403328,2024-08,1,53982.3
,4198696000008877199,2024-08,7650,6769.91
,4198696000008906276,2024-08,1,13030.97
,4198696000007898523,2024-07,2,15221.24
,4198696000008572277,2024-08,2,10477.88
,4198696000006147219,2024-06,1,13362.83
,4198696000006057221,2024-05,1,10530.97
,4198696000007813020,2024-07,1,2964.6
,4198696000006653327,2024-06,1,9163.72
,4198696000009409363,2024-09,1,4778.76
,4198696000018932033,2025-03,1,120495.58
,4198696000019919869,2025-03,2,569.91
,4198696000021076035,2025-04,1,5943.36
,4198696000022821100,2025-05,1,11316.81
,4198696000023062990,2025-05,1,3539.82
,4198696000019197760,2025-03,2,6371.68
,4198696000020529843,2025-03,1,17256.64
,4198696000022412156,2025-04,2,42987.61
,4198696000022645689,2025-05,1,11150.44
,4198696000019051075,2025-03,1,4247.79
,4198696000019657034,2025-03,2,28318.58
,4198696000020611632,2025-03,1,2686.73
,4198696000022731181,2025-05,1,13185.84
,4198696000020379404,2025-03,1,62654.87
,4198696000019011809,2025-03,1,36460.18
,4198696000019830044,2025-03,1,95575.22
,4198696000021220037,2025-04,1,12619.47
,4198696000023553269,2025-05,1,7256.64
,4198696000024826229,2025-06,1,4380.53
,4198696000026524127,2025-07,5.5,1703.54
,4198696000023688868,2025-05,5,3982.3
,4198696000024290986,2025-06,1,25221.24
,4198696000025072333,2025-06,1,24601.77
,4198696000026052195,2025-07,2,9557.52
,4198696000026806684,2025-07,2000,1769.91
,4198696000027236431,2025-07,2,25840.71
,4198696000023773904,2025-05,1,20681.42
,4198696000024983426,2025-06,2,530.97
,4198696000026694953,2025-07,1,30300.88
,4198696000024081397,2025-06,1,2300.88
,4198696000023798663,2025-05,1,7805.31
,4198696000024923379,2025-06,1,19911.5
,4198696000026658984,2025-07,5,1548.67
,4198696000023712377,2025-05,2000,1769.91
,4198696000027353487,2025-07,12,3419.47
,4198696000029067930,2025-08,12,4247.79
,4198696000030199267,2025-09,1,22566.37
,4198696000031146321,2025-09,1,18318.58
,4198696000027611964,2025-08,1,7964.6
,4198696000028629111,2025-08,1,9920.35
,4198696000028974511,2025-08,5,3982.3
,4198696000031079195,2025-09,1,2300.89
,4198696000027643718,2025-08,1,17952.21
,4198696000030115475,2025-09,1,63716.81
,4198696000030230231,2025-09,1,5752.21
,4198696000031470019,2025-09,2,40382.3
,4198696000027260233,2025-07,1,7345.13
,4198696000028681598,2025-08,1,2123.89
,4198696000022594048,2025-05,1,442.48
,4198696000029425085,2025-09,2,6017.7
,4198696000031286071,2025-09,1,11642.48
,4198696000032065083,2025-10,1,2768.14
,4198696000032366145,2025-10,1,13716.81
,4198696000032251181,2025-10,1,2353.98
,4198696000032916610,2025-10,1,6637.17
,4198696000032204910,2025-10,1,7566.37
,4198696000033555366,2025-11,1,25565
,4198696000034391049,2025-11,2,14330
,4198696000004646463,2024-04,1,13628.32
,4198696000013451520,2024-12,1,14601.77
,4198696000008126590,2024-08,1,10929.2
,4198696000022759689,2025-05,1,28318.58
,4198696000023364187,2025-05,1,3805.31
,4198696000032239656,2025-10,1,3982.3
,4198696000002309032,2024-01,1,15575.22
,4198696000003420017,2024-02,1,12566.37
,4198696000004911173,2024-04,1,2212.39
,4198696000005486240,2024-05,1,28318.58
,4198696000001631114,2023-12,1,21522.12
,4198696000002894424,2024-02,1,63628.32
,4198696000004521008,2024-04,1,9115.04
,4198696000002986485,2024-02,2,7610.62
,4198696000005285246,2024-05,1,2920.35
,4198696000003927895,2024-03,1,2920.35
,4198696000004535004,2024-04,1,30176.99
,4198696000002195767,2024-01,1,17699.12
,4198696000003500128,2024-02,1,5486.73
,4198696000004060054,2024-03,1,30884.96
,4198696000004911560,2024-04,1,10088.5
,4198696000002582311,2024-01,1,27256.64
,4198696000010979136,2024-10,4,10095.58
,4198696000013450335,2024-12,2,569.91
,4198696000010766318,2024-10,2,4424.78
,4198696000010344214,2024-10,1,23008.85
,4198696000011873922,2024-11,1,2123.89
,4198696000012493060,2024-11,1,33097.35
,4198696000010930739,2024-10,10,3500
,4198696000012287223,2024-11,1,10619.47
,4198696000010921170,2024-10,1,2743.36
,4198696000011207267,2024-10,1,33716.81
,4198696000010776072,2024-10,1,6017.7
,4198696000012141124,2024-11,1,14070.8
,4198696000013508800,2024-12,1,37939.82
,4198696000012467666,2024-11,1,1017.7
,4198696000015480216,2025-01,1,2743.36
,4198696000017006151,2025-01,5,1548.67
,4198696000018360408,2025-02,1,6814.16
,4198696000014672004,2024-12,1,65486.73
,4198696000015706499,2025-01,1,49115.04
,4198696000016391012,2025-01,2,44778.76
,4198696000017441282,2025-02,2,37451.33
,4198696000017698006,2025-02,1,21086.73
,4198696000014528142,2024-12,1,5398.23
,4198696000017936004,2025-02,1,3008.85
,4198696000015312004,2025-01,2,32566.37
,4198696000017581542,2025-02,1,13352.21
,4198696000018307170,2025-02,1,5047.79
,4198696000018251060,2025-02,2,54690.27
,4198696000015052173,2025-01,1,26704.42
,4198696000017058105,2025-02,1,4070.8
,4198696000017634936,2025-02,1,7079.65
,4198696000014308307,2024-12,1,4955.75
,4198696000005650012,2024-05,1,11238.94
,4198696000006494218,2024-06,4,13097.35
,4198696000008126586,2024-08,4,11097.35
,4198696000008099268,2024-08,1,21769.91
,4198696000006855249,2024-06,1,31061.95
,4198696000008545178,2024-08,2,46017.7
,4198696000005775288,2024-05,1,40530.97
,4198696000007744432,2024-07,1,3893.81
,4198696000006297159,2024-06,2,16991.15
,4198696000007999063,2024-07,1,13185.84
,4198696000009706897,2024-09,1,37256.64
,4198696000005956281,2024-05,1,81061.95
,4198696000008931006,2024-08,1,2566.37
,4198696000006575438,2024-06,1,12212.39
,4198696000008983841,2024-08,1,11265.49
,4198696000018789145,2025-02,1,2123.89
,4198696000019186243,2025-03,1,4424.78
,4198696000020861175,2025-04,1,7815.93
,4198696000022451182,2025-04,3,854.87
,4198696000019374843,2025-03,1,442.48
,4198696000020715010,2025-04,4,24884.96
,4198696000021268666,2025-04,1,17699.12
,4198696000022932127,2025-05,1,3716.81
,4198696000019053507,2025-03,1,18407.08
,4198696000019511763,2025-03,2,5047.79
,4198696000020433442,2025-03,1,4867.26
,4198696000019861412,2025-03,1,37168.14
,4198696000021060588,2025-04,1,6513.27
,4198696000022792660,2025-05,1975,1747.79
,4198696000024424918,2025-06,1,2610.62
,4198696000025241541,2025-06,2,7230.09
,4198696000026045521,2025-07,2,61371.68
,4198696000023321283,2025-05,1,19026.55
,4198696000023636867,2025-05,1,52212.39
,4198696000025242028,2025-06,1,88053.1
,4198696000027010447,2025-07,1,41415.93
,4198696000023906182,2025-05,6,1709.73
,4198696000025241954,2025-06,1,43476.11
,4198696000026996199,2025-07,1,10424.78
,4198696000023493068,2025-05,1,2116.81
,4198696000025045294,2025-06,1,24778.76
,4198696000025921174,2025-07,1,41592.92
,4198696000026194860,2025-07,2,42831.86
,4198696000024414592,2025-06,1,11327.43
,4198696000027773612,2025-08,1,46238.94
,4198696000028313424,2025-08,1,44601.77
,4198696000029447324,2025-09,2,17345.13
,4198696000030728252,2025-09,5,1991.15
,4198696000027762108,2025-08,1,9037.17
,4198696000028747525,2025-08,1,16637.17
,4198696000026554071,2025-07,1,121309.73
,4198696000030121292,2025-09,1,2017.7
,4198696000030696211,2025-09,2200,1946.9
,4198696000027381155,2025-07,1,10421.24
,4198696000028621123,2025-08,1,12456.64
,4198696000029876276,2025-09,1,6725.66
,4198696000029262187,2025-09,1,15387.61
,4198696000030215602,2025-09,4,22796.46
,4198696000031082929,2025-09,1,13433.63
,4198696000027954054,2025-08,1,10000
,4198696000029067996,2025-08,2,18495.58
,4198696000029770050,2025-09,1,12477.88
,4198696000030226285,2025-09,1,116814.16
,4198696000032214623,2025-10,1,7734.51
,4198696000031480420,2025-10,2,10442.5
,4198696000032860419,2025-10,3,1134
,4198696000032239840,2025-10,1,20353.98
,4198696000032361088,2025-10,2,16150
,4198696000032868279,2025-10,1,140707.96
,4198696000032968377,2025-10,1,11770
,4198696000033320557,2025-10,1,1460.18
,4198696000034285136,2025-11,1,25044.25
,4198696000034112569,2025-11,5309,5309
,4198696000002416051,2024-01,2,13451.33
,4198696000001567151,2023-12,1,22110.62
,4198696000013935036,2024-12,1,29203.54
,4198696000013819398,2024-12,2000,1769.91
,4198696000015777266,2025-01,1,2743.36
,4198696000006622262,2024-06,1,55398.23
,4198696000009099006,2024-09,1,7610.62
,4198696000022880689,2025-05,1,33451.33
,4198696000019674053,2025-03,4,84672.57
,4198696000025146599,2025-06,1,2300.88
,4198696000023619678,2025-05,2,17699.12
,4198696000027646839,2025-08,1,1791.15
,4198696000029278579,2025-09,1,10665.49
,4198696000032860937,2025-10,1,12920.35
,4198696000001771504,2023-12,1,6725.66
,4198696000003000711,2024-02,1,5575.22
,4198696000004954230,2024-04,1,7079.65
,4198696000004045764,2024-03,1,8053.1
,4198696000002789397,2024-01,1,10884.96
,4198696000005126537,2024-04,1,6106.19
,4198696000005563364,2024-05,1,309.73
,4198696000003488004,2024-02,1,33362.83
,4198696000004590085,2024-04,1,26637.17
,4198696000005252058,2024-05,2,28141.59
,4198696000002460298,2024-01,1,21504.42
,4198696000001929063,2023-12,1,16637.17
,4198696000003754128,2024-03,5,1548.67
,4198696000005139004,2024-08,1,4955.75
,4198696000004545315,2024-04,1,33805.31
,4198696000010286005,2024-10,2,2654.87
,4198696000012372122,2024-11,1,43185.84
,4198696000013515092,2024-12,1,442.48
,4198696000012839055,2024-11,1,265.49
,4198696000018686105,2025-02,1,12389.38
,4198696000010202101,2024-09,1,13716.81
,4198696000011451887,2024-10,1,29292.04
,4198696000012574242,2024-11,1,4424.78
,4198696000013008649,2024-11,10,3097.35
,4198696000011011343,2024-10,1,65486.73
,4198696000011863053,2024-11,2200,1946.9
,4198696000011877286,2024-11,1,15044.25
,4198696000013091126,2024-11,1,3800
,4198696000009972337,2024-09,2,12389.38
,4198696000014033839,2024-12,1,1953.98
,4198696000016051188,2025-01,1,24778.76
,4198696000018645295,2025-02,1,5699.12
,4198696000014528238,2024-12,2,2123.89
,4198696000018687555,2025-02,1,7001.77
,4198696000015501010,2025-01,1,26548.67
,4198696000016639363,2025-01,0.2,353.98
,4198696000017568065,2025-02,4,92035.4
,4198696000014287866,2024-12,2,17260.18
,4198696000014535152,2024-12,1,118584.07
,4198696000017800503,2025-02,1,10707.96
,4198696000014521138,2024-12,1,530.97
,4198696000014710766,2024-12,1,5398.23
,4198696000015355087,2025-01,1,13539.82
,4198696000017064205,2025-02,8,2477.88
,4198696000014554006,2024-12,10,3097.35
,4198696000005637230,2024-05,4,92035.4
,4198696000006875004,2024-06,1,6548.67
,4198696000009182278,2024-09,3000,2654.87
,4198696000008551004,2024-08,1,8938.05
,4198696000007384169,2024-07,1,7256.64
,4198696000008551084,2024-08,1,6725.66
,4198696000007456330,2024-07,1,2743.36
,4198696000005887417,2024-05,1,973.45
,4198696000006782126,2024-06,1,16725.66
,4198696000008983494,2024-08,1,1769.91
,4198696000009706811,2024-09,1,27079.65
,4198696000006844089,2024-06,1,1858.41
,4198696000008907099,2024-08,1,22389.38
,4198696000006691023,2024-06,4,92035.4
,4198696000019861487,2025-03,1,5398.23
,4198696000020838568,2025-04,2,39568.14
,4198696000018915675,2025-03,20,12389.38
,4198696000021131395,2025-04,1,10088.5
,4198696000020608286,2025-03,1,3663.72
,4198696000019511765,2025-03,1,1791.15
,4198696000020095028,2025-03,1,75221.24
,4198696000022955737,2025-05,2,25076.11
,4198696000019053764,2025-03,3000,2654.87
,4198696000020231406,2025-03,1,2743.36
,4198696000021525628,2025-04,1,2116.81
,4198696000022365383,2025-04,1,25663.72
,4198696000023062201,2025-05,1,3175.22
,4198696000020636348,2025-04,1,3012.39
,4198696000023918320,2025-05,1,14601.77
,4198696000022426315,2025-04,8,2230.09
,4198696000026895546,2025-07,9,2652.21
,4198696000025861182,2025-07,1,61061.95
,4198696000024259502,2025-06,1,26548.67
,4198696000025606179,2025-06,1,139823.01
,4198696000026463420,2025-07,1,7897.35
,4198696000026704111,2025-07,1,19295.58
,4198696000023902248,2025-05,1,62831.86
,4198696000026422008,2025-07,5,1548.67
,4198696000024310345,2025-06,1,23805.31
,4198696000026763028,2025-07,1,16106.19
,4198696000027841306,2025-08,1,42123.89
,4198696000029002036,2025-08,1,40219.47
,4198696000030885163,2025-09,1,2566.37
,4198696000031017244,2025-09,1,27787.61
,4198696000029037938,2025-08,2,13982.3
,4198696000027876044,2025-08,1,2279.65
,4198696000028570792,2025-08,1,12477.88
,4198696000029262566,2025-09,1,110619.47
,4198696000031143091,2025-09,3000,2654.87
,4198696000027645397,2025-08,2000,1769.91
,4198696000028747473,2025-08,3,884.07
,4198696000030976191,2025-09,4,26548.67
,4198696000031368364,2025-09,1,7876.11
,4198696000022594044,2025-05,1,10044.25
,4198696000029819008,2025-09,2,4424.78
,4198696000030889105,2025-09,2,8849.56
,4198696000032213215,2025-10,1,33299.12
,4198696000033324207,2025-10,1,33097.35
,4198696000033390029,2025-10,1,8318.58
,4198696000033035294,2025-10,1,78761.06
,4198696000031585847,2025-10,5000,4424.78
,4198696000033254535,2025-10,1,11592.92
,4198696000033593944,2025-11,1,10353.98
,4198696000033587960,2025-11,1,21168
,4198696000003000529,2024-02,1,11858.41
,4198696000003080004,2024-02,1,3008.85
,4198696000011047366,2024-10,1,2920.35
,4198696000010464386,2024-10,2,619.47
,4198696000011728615,2024-11,1,20796.46
