Item_ID,inv.SKU,On_Hand_Qty
4198696000000897306,504-014,1
4198696000000897342,504-018,2
4198696000000897378,504-022,2
4198696000000897414,504-026,2
4198696000000897450,504-030,2
4198696000000897486,504-034,2
4198696000000897522,504-038,1
4198696000000897558,504-042,0
4198696000000897594,504-046,0
4198696000000897630,504-050,2
4198696000000897666,504-054,0
4198696000000897702,504-058,0
4198696000000897738,504-062,1
4198696000000897774,504-066,0
4198696000000897810,504-070,2
4198696000000897846,504-074,0
4198696000000897882,504-078,2
4198696000000897918,504-082,1
4198696000000897954,504-086,0
4198696000000897990,504-090,0
4198696000000898026,504-094,2
4198696000000898062,504-098,0
4198696000000898098,504-102,2
4198696000000898134,504-106,2
4198696000000898170,504-110,0
4198696000000898206,504-114,0
4198696000000898242,504-118,1
4198696000000898278,504-122,1
4198696000000898314,504-126,1
4198696000000898350,504-130,0
4198696000000898386,504-134,1
4198696000000898422,504-138,2
4198696000000898458,504-142,1
4198696000000898494,504-146,1
4198696000000898530,504-150,1
4198696000000898566,502-004,5
4198696000000898602,502-008,6
4198696000000898638,502-012,5
4198696000000898674,502-016,5
4198696000000898710,502-020,5
4198696000000898746,502-024,10
4198696000000898782,502-028,4
4198696000000898818,502-032,3
4198696000000898854,502-036,2
4198696000000898890,502-040,6
4198696000000898926,502-044,10
4198696000000898962,502-048,5
4198696000000898998,502-052,4
4198696000000899034,502-056,1
4198696000000899070,502-060,10
4198696000000899106,502-064,5
4198696000000899142,502-068,5
4198696000000899178,502-072,5
4198696000000899214,502-076,4
4198696000000899250,502-080,4
4198696000000899286,502-084,5
4198696000000899322,130-004,24
4198696000000899358,130-008,16
4198696000000899394,130-012,21
4198696000000899430,130-016,1
4198696000000899466,130-020,5
4198696000000899502,130-024,0
4198696000000899538,503-004,10
4198696000000899574,503-008,21
4198696000000899610,503-012,6
4198696000000899646,503-016,47
4198696000000899682,503-020,12
4198696000000899718,503-024,10
4198696000000899754,503-028,12
4198696000000899790,503-032,11
4198696000000899826,503-036,13
4198696000001039645,9-514,75
4198696000001039681,9-520,120
4198696000001039717,107-7,99
4198696000001039753,273-11,19
4198696000001039789,273-19,20
4198696000001039825,274-6,17
4198696000001039861,85-117,17
4198696000001039897,85-45,100
4198696000001039933,11-118,6
4198696000001039969,118-111,37
4198696000001040005,118-129,40
4198696000001040041,118-156,40
4198696000001040077,118-169,40
4198696000001040113,118-222,37
4198696000001040149,118-61,40
4198696000001040185,173-33,0
4198696000001040221,173-37,1
4198696000001040257,15-398,49
4198696000001040293,214-56,20
4198696000001040329,245-328,5
4198696000001040365,257-17,8
4198696000001040401,39-173,1
4198696000001040437,40-434,20
4198696000001040473,88-17,117
4198696000001040509,88-34,12
4198696000001040545,88-43,16
4198696000001040581,339-1,10
4198696000001040617,351-147,20
4198696000001040653,351-191,1
4198696000001040689,351-266,1
4198696000001040725,351-86,20
4198696000001040761,393-113,50
4198696000001040797,393-127,5
4198696000001040833,393-88,10
4198696000001040869,393-115,7
4198696000001040905,393-207,10
4198696000001040941,77-1,113
4198696000001040977,77-15,198
4198696000001041013,77-23,167
4198696000001041049,77-5,175
4198696000001041085,93-10,20
4198696000001041121,93-23,75
4198696000001045434,512-002,3
4198696000001045470,512-006,3
4198696000001045506,512-010,5
4198696000001045542,512-014,1
4198696000001045578,512-018,0
4198696000001045614,512-022,4
4198696000001045650,512-026,5
4198696000001045686,512-030,3
4198696000001045722,512-035,0
4198696000001045758,512-039,4
4198696000001045794,512-043,5
4198696000001045830,512-047,5
4198696000001045866,512-051,5
4198696000001045902,512-055,2
4198696000001045938,512-059,5
4198696000001045974,512-063,5
4198696000001046010,512-067,5
4198696000001046046,512-071,5
4198696000001046082,512-075,3
4198696000001046118,512-079,2
4198696000001046154,512-083,4
4198696000001046190,512-087,0
4198696000001046226,512-091,5
4198696000001046262,512-095,0
4198696000001046298,512-099,0
4198696000001046334,512-103,4
4198696000001046370,512-107,5
4198696000001046406,512-111,4
4198696000001046442,512-115,5
4198696000001046478,512-119,5
4198696000001046514,512-123,5
4198696000001046550,512-127,2
4198696000001046586,512-131,3
4198696000001046622,512-135,5
4198696000001046658,512-139,3
4198696000001046694,512-143,0
4198696000001046730,512-147,1
4198696000001046766,512-151,0
4198696000001046802,512-155,5
4198696000001046838,512-159,5
4198696000001048230,1000-0004,17
4198696000001048266,1000-0008,100
4198696000001048302,1000-0012,0
4198696000001057652,517-001,4
4198696000001086322,515-001,6
4198696000001086358,515-005,4
4198696000001086394,515-009,4
4198696000001086430,516-002,6
4198696000001086466,516-006,6
4198696000001089100,127-1004,43
4198696000001089136,127-1008,44
4198696000001089172,127-1012,33
4198696000001089208,127-1016,0
4198696000001089244,127-1020,29
4198696000001089280,127-1024,44
4198696000001089316,21-2002,4.7
4198696000001089352,21-2006,0.5
4198696000001096304,523-0002,2
4198696000001096340,523-0006,3
4198696000001096376,523-0010,1
4198696000001096412,523-0014,3
4198696000001096448,523-0018,2
4198696000001096484,523-0022,3
4198696000001096520,523-0026,2
4198696000001096556,523-0030,1
4198696000001096592,523-0034,3
4198696000001108102,72-2001,1
4198696000001153072,524-0512,1
4198696000001197223,800-010,0
4198696000001223010,800-014,0
4198696000001300097,800-018,0
4198696000001363089,800-021,0
4198696000001391001,509-0201,9
4198696000001406237,524-0004,5
4198696000001406273,524-0008,2
4198696000001406309,524-0012,2
4198696000001406345,524-0016,1
4198696000001406381,524-0020,2
4198696000001406417,524-0024,2
4198696000001406453,524-0028,2
4198696000001406489,524-0048,2
4198696000001406525,524-0052,1
4198696000001406561,524-0056,2
4198696000001406597,524-0060,2
4198696000001406633,524-0064,4
4198696000001406669,524-0068,1
4198696000001406705,524-0072,2
4198696000001406741,524-0076,2
4198696000001406777,524-0080,1
4198696000001406813,524-0084,1
4198696000001406849,524-0088,8
4198696000001406885,524-0092,2
4198696000001406921,524-0096,2
4198696000001406957,524-0100,2
4198696000001406993,524-0104,2
4198696000001407029,524-0108,2
4198696000001407065,524-0112,2
4198696000001407101,524-0116,2
4198696000001407137,524-0120,2
4198696000001407173,524-0124,4
4198696000001407209,524-0128,1
4198696000001407245,524-0132,2
4198696000001407281,524-0136,2
4198696000001407317,524-0140,3
4198696000001407353,525-0002,2
4198696000001407389,525-0006,2
4198696000001407425,525-0010,1
4198696000001407461,525-0014,1
4198696000001407497,524-0501,2
4198696000001407533,524-0505,2
4198696000001407569,524-0509,1
4198696000001407605,524-0514,2
4198696000001407641,524-0518,1
4198696000001407677,524-0522,2
4198696000001407713,524-0526,2
4198696000001407749,524-0530,1
4198696000001407785,524-0534,1
4198696000001407821,524-0538,1
4198696000001407857,524-0542,1
4198696000001407893,524-0546,2
4198696000001407929,524-0550,2
4198696000001407965,524-0554,0
4198696000001408001,524-0558,0
4198696000001408037,524-0562,1
4198696000001408073,524-0566,2
4198696000001408109,524-0570,4
4198696000001408145,524-0574,0
4198696000001408181,524-0578,1
4198696000001408217,524-0582,0
4198696000001408253,524-0586,1
4198696000001408289,524-0590,1
4198696000001408325,524-0594,0
4198696000001408361,524-0598,2
4198696000001441001,800-025,0
4198696000001424067,520-0142,4
4198696000001464010,517-2001,1
4198696000001481086,519-0022,6
4198696000001481266,522-0501,1
4198696000001481302,72-2002,2
4198696000001522110,800-046,0
4198696000001522218,522-0189,1
4198696000001610063,519-0041,2
4198696000001610099,519-0030,9
4198696000001610135,519-0008,4
4198696000001610171,519-0039,1
4198696000001610207,519-0018,4
4198696000001610243,519-0042,2
4198696000001610279,519-0037,3
4198696000001610315,519-0026,2
4198696000001610351,519-0035,4
4198696000001610387,519-0024,2
4198696000001610423,519-0016,1
4198696000001610459,520-0054,4
4198696000001610495,520-0038,4
4198696000001610531,520-0082,4
4198696000001610567,520-0141,3
4198696000001610603,520-0060,4
4198696000001610639,520-0006,4
4198696000001610675,520-0002,4
4198696000001610711,520-0013,2
4198696000001610747,520-0009,4
4198696000001610783,520-0011,4
4198696000001610819,520-0040,4
4198696000001610855,520-0030,3
4198696000001610891,520-0051,3
4198696000001610927,520-0047,4
4198696000001610963,520-0048,4
4198696000001610999,520-0024,4
4198696000001611035,520-0036,4
4198696000001611071,520-0033,4
4198696000001611107,520-0073,4
4198696000001611143,520-0080,3
4198696000001611179,520-0085,10
4198696000001611215,520-0068,3
4198696000001611251,520-0090,3
4198696000001611287,520-0095,4
4198696000001611323,520-0118,4
4198696000001611359,520-0137,4
4198696000001611395,520-0125,5
4198696000001611431,520-0108,4
4198696000001611467,520-0003,4
4198696000001611503,520-0117,4
4198696000001611539,520-0101,2
4198696000001611575,520-0138,2
4198696000001611611,520-0086,4
4198696000001611647,520-0096,4
4198696000001611683,520-0091,4
4198696000001611719,520-0066,4
4198696000001611755,528-0015,1
4198696000001611791,528-0075,3
4198696000001611827,528-0057,4
4198696000001611863,528-0056,4
4198696000001611899,528-0019,3
4198696000001611935,528-0048,0
4198696000001611971,528-0037,2
4198696000001612007,528-0064,2
4198696000001612043,528-0053,1
4198696000001612079,528-0014,3
4198696000001612115,528-0042,2
4198696000001612151,518-0510,2
4198696000001612187,518-0513,1
4198696000001612223,518-0516,2
4198696000001612259,518-0519,1
4198696000001612295,518-0523,2
4198696000001612331,518-0526,2
4198696000001612367,518-0530,2
4198696000001612403,518-0532,2
4198696000001612439,518-0536,2
4198696000001612475,518-0539,2
4198696000001612511,518-0542,1
4198696000001612547,518-0545,2
4198696000001612583,518-0549,1
4198696000001612619,518-0553,2
4198696000001612655,518-0556,2
4198696000001612691,518-0561,2
4198696000001612727,518-0564,4
4198696000001612763,518-0507,2
4198696000001612799,518-0571,2
4198696000001612835,518-0575,3
4198696000001612871,518-0579,4
4198696000001612907,518-0584,3
4198696000001612943,528-0040,2
4198696000001612979,528-0003,2
4198696000001613015,528-0010,3
4198696000001613051,528-0022,4
4198696000001613087,528-0062,1
4198696000001613123,528-0008,3
4198696000001613159,528-0016,4
4198696000001613195,518-0583,2
4198696000001613231,528-0079,0
4198696000001613267,528-0083,0
4198696000001613303,518-0591,2
4198696000001613339,521-0011,1
4198696000001613375,521-0031,1
4198696000001613411,521-0019,5
4198696000001613447,521-0040,2
4198696000001613483,521-0029,1
4198696000001613519,521-0005,2
4198696000001613555,521-0008,2
4198696000001613591,521-0035,1
4198696000001613627,521-0014,1
4198696000001613663,521-0043,1
4198696000001613699,521-0018,1
4198696000001613735,522-0031,0
4198696000001613771,522-0051,3
4198696000001613807,522-0053,0
4198696000001613843,522-0090,3
4198696000001613879,522-0093,1
4198696000001613915,522-0121,2
4198696000001613951,522-0154,0
4198696000001613987,522-0118,1
4198696000001614023,522-0063,0
4198696000001614059,522-0099,2
4198696000001614095,522-0136,2
4198696000001614131,522-0043,1
4198696000001614167,522-0148,2
4198696000001614203,522-0179,1
4198696000001614239,522-0173,2
4198696000001614275,522-0132,0
4198696000001614311,522-0072,1
4198696000001614347,522-0088,2
4198696000001614383,522-0077,2
4198696000001614419,522-0046,2
4198696000001614455,522-0022,1
4198696000001614491,522-0146,1
4198696000001614527,522-0035,0
4198696000001614563,522-0029,1
4198696000001614599,522-0082,2
4198696000001614635,522-0014,0
4198696000001614671,522-0018,2
4198696000001614707,522-0040,2
4198696000001614743,522-0168,2
4198696000001614779,522-0159,2
4198696000001614815,522-0145,0
4198696000001614851,522-0037,2
4198696000001614887,522-0186,0
4198696000001614923,522-0125,4
4198696000001614959,522-0076,4
4198696000001614995,522-0113,0
4198696000001615031,522-0167,2
4198696000001615067,522-0127,2
4198696000001615103,522-0185,0
4198696000001615139,522-0057,2
4198696000001615175,522-0060,2
4198696000001615211,522-0104,2
4198696000001615247,522-0156,2
4198696000001615283,522-0069,1
4198696000001615319,522-0120,2
4198696000001615355,522-0078,2
4198696000001615391,522-0021,2
4198696000001629573,800-055,0
4198696000001629811,800-059,0
4198696000001630956,800-065,0
4198696000001674001,530-0003,26
4198696000001674251,3-167,5
4198696000001674787,526-0004,4
4198696000001674823,526-0008,2
4198696000001674859,526-0012,1
4198696000001674895,526-0016,0
4198696000001674931,526-0020,0
4198696000001674967,527-0002,2
4198696000001685003,527-0006,5
4198696000001685039,527-0010,1
4198696000001685075,527-0014,2
4198696000001685111,527-0018,3
4198696000001685147,527-0022,1
4198696000001686934,518-0622,2
4198696000001715255,800-079,0
4198696000001715744,800-087,0
4198696000001730051,800-083,0
4198696000001784001,800-091,0
4198696000001800109,130-090,1
4198696000001868221,800-103,0
4198696000001900324,524-0601,7
4198696000001900617,800-111,0
4198696000001937284,800-115,0
4198696000002023046,800-119,0
4198696000002146116,529-051,34
4198696000002192218,800-098,0
4198696000002192557,530-3022,6
4198696000002192855,800-125,0
4198696000002266129,800-129,0
4198696000002318001,800-133,0
4198696000002345154,800-137,0
4198696000002373143,72-1089,3
4198696000002427378,800-145,0
4198696000002566069,800-149,0
4198696000002572689,529-001,4
4198696000002572725,529-005,1
4198696000002572761,529-009,6
4198696000002572797,529-013,11
4198696000002572833,529-017,10
4198696000002572869,529-023,8
4198696000002572905,529-028,1
4198696000002572941,529-032,6
4198696000002572977,529-036,1
4198696000002574013,529-041,1
4198696000002574049,529-045,5
4198696000002574085,529-050,1
4198696000002584235,800-154,0
4198696000002584699,800-157,0
4198696000002584970,800-162,0
4198696000002614192,800-166,0
4198696000002622651,800-170,0
4198696000002622981,800-174,0
4198696000002664872,800-178,0
4198696000002722385,800-182,0
4198696000002744148,535-0012,1
4198696000002797340,800-190,0
4198696000002797706,800-194,0
4198696000002859196,800-198,0
4198696000002859898,800-201,0
4198696000002890164,800-205,0
4198696000002890785,800-209,0
4198696000002918035,2000-3,
4198696000002921293,800-216,0
4198696000002957052,800-220,0
4198696000002957541,72-4001,0
4198696000003000010,800-228,0
4198696000003013003,522-0190,13
4198696000003013161,800-236,0
4198696000003013726,800-240,0
4198696000003025346,800-244,0
4198696000003025879,800-248,0
4198696000003065056,800-252,0
4198696000003065318,164-501,2
4198696000003065901,517-3000,1
4198696000003059168,512-172,5
4198696000003142001,533-008,9
4198696000003129257,800-271,0
4198696000003129813,800-276,0
4198696000003159106,506-028,3
4198696000003159142,505-021,3
4198696000003168201,800-281,0
4198696000003211040,800-284,0
4198696000003252148,800-287,0
4198696000003252580,72-1092,1
4198696000003270225,800-295,0
4198696000003315165,800-300,0
4198696000003315438,529-061,12
4198696000003338396,509-0204,3
4198696000003359080,512-164,3
4198696000003396027,72-3150,0
4198696000003396171,509-0214,2
4198696000003396469,518-0600,2
4198696000003420417,800-328,0
4198696000003454101,800-332,0
4198696000003454191,800-336,0
4198696000003484028,800-340,0
4198696000003522078,800-344,0
4198696000003522812,529-090,6
4198696000003539265,800-352,0
4198696000003590163,800-356,0
4198696000003590756,800-360,0
4198696000003630130,72-3156,9
4198696000003636404,534-0019,8
4198696000003661309,72-3094,4
4198696000003678157,72-2007,0
4198696000003678363,800-379,0
4198696000003679219,530-0002,0
4198696000003679277,530-0007,7
4198696000003679313,530-0011,4
4198696000003679363,530-0015,3
4198696000003679403,530-0019,1
4198696000003679439,530-0023,3
4198696000003701683,800-383,0
4198696000003722130,41-2002,1
4198696000003722423,800-391,0
4198696000003722616,800-395,0
