Product_ID,SKU,Available_Stock,Cost_Fallback,Current_Unit_Rate
4198696000027037268,800-3792,0,"CRC 80,269.80",80269.8
4198696000027049153,800-3796,0,"CRC 3,500.00",3500
4198696000027049365,800-3800,0,"CRC 16,261.85",16261.85
4198696000027117992,800-3805,0,"CRC 3,372.50",3372.5
4198696000027122746,800-3809,0,"CRC 28,950.00",28950
4198696000027125817,800-3813,0,"CRC 44,247.79",44247.79
4198696000027235657,800-3817,0,"CRC 26,000.00",26000
4198696000027282336,800-3821,0,"CRC 45,653.71",45653.71
4198696000027297557,800-3825,0,"CRC 56,862.11",56862.11
4198696000027301512,800-3829,0,"CRC 17,009.66",17009.66
4198696000027311028,800-3833,0,"CRC 18,000.00",18000
4198696000027363656,800-3837,0,"CRC 14,171.15",14171.15
4198696000027366134,800-3841,0,"CRC 7,480.00",7480
4198696000027374608,800-3845,0,"CRC 3,695.00",3695
4198696000027374953,800-3849,0,"CRC 9,040.00",9040
4198696000027382259,800-3853,0,"CRC 19,055.00",19055
4198696000027395039,800-3857,0,"CRC 34,497.34",34497.34
4198696000027395877,800-3859,0,"CRC 20,000.00",20000
4198696000027546042,800-3863,0,"CRC 14,801.85",14801.85
4198696000027633112,800-3867,0,"CRC 2,250.00",2250
4198696000027643171,800-3871,0,"CRC 27,995.00",27995
4198696000027643975,800-3875,0,"CRC 25,910.80",25910.8
4198696000027754450,800-3879,0,"CRC 16,603.20",16603.2
4198696000027754986,800-3883,0,"CRC 23,674.52",23674.52
4198696000027855023,800-3887,0,"CRC 5,200.00",5200
4198696000027868253,800-3891,0,CRC 796.08,796.08
4198696000027872063,800-3895,0,"CRC 7,425.00",7425
4198696000027915278,800-3899,0,"CRC 10,000.00",10000
4198696000027915576,800-3903,0,"CRC 8,148.03",8148.03
4198696000027943304,800-3907,0,"CRC 9,000.00",9000
4198696000027943795,800-3911,0,"CRC 30,000.00",30000
4198696000028005001,800-3915,0,"CRC 2,500.00",2500
4198696000028005599,800-3919,0,"CRC 5,760.00",5760
4198696000028015748,800-3923,0,"CRC 10,953.85",10953.85
4198696000028019257,800-3927,0,"CRC 40,953.00",40953
4198696000028021931,800-3931,0,"CRC 18,266.40",18266.4
4198696000028012908,800-3935,0,"CRC 13,567.58",13567.58
4198696000028098012,800-3939,0,"CRC 10,550.00",10550
4198696000028098832,800-3944,0,"CRC 12,300.00",12300
4198696000028104288,534-0097,2,"CRC 3,895.00",3895
4198696000028104667,800-3952,0,"CRC 15,908.08",15908.08
4198696000028115180,800-3956,0,"CRC 14,100.34",14100.34
4198696000028282004,800-3960,0,"CRC 31,974.54",31974.54
4198696000028282332,800-3963,0,"CRC 1,515.15",1515.15
4198696000028282644,800-3967,0,"CRC 28,000.00",28000
4198696000028303561,800-3971,0,"CRC 2,850.00",2850
4198696000028303910,800-3975,0,"CRC 5,860.00",5860
4198696000028318423,800-3979,0,"CRC 15,840.71",15840.71
4198696000028336710,800-3983,0,"CRC 6,948.42",6948.42
4198696000028385624,800-3990,0,"CRC 25,000.00",25000
4198696000028419835,800-3994,0,"CRC 2,500.00",2500
4198696000028427234,800-3988,0,"CRC 5,950.00",5950
4198696000028490016,800-4000,0,"CRC 9,987.20",9987.2
4198696000028506649,800-4003,0,"CRC 16,900.00",16900
4198696000028506972,800-4007,0,"CRC 20,000.00",20000
4198696000028558755,800-4011,0,"CRC 4,317.50",4317.5
4198696000028559009,800-4015,0,"CRC 110,000.00",110000
4198696000028567215,800-4019,0,"CRC 8,975.00",8975
4198696000028611976,800-4025,0,"CRC 30,912.94",30912.94
4198696000028622289,800-4023,0,"CRC 24,750.00",24750
4198696000028572203,800-4030,0,"CRC 19,500.00",19500
4198696000028680394,526-0023,1,"CRC 17,109.55",17109.55
4198696000028722051,800-4039,0,"CRC 17,000.00",17000
4198696000028722967,800-4042,0,"CRC 6,390.00",6390
4198696000028751113,800-4047,0,"CRC 14,114.42",14114.42
4198696000028795803,800-4050,0,"CRC 26,000.00",26000
4198696000028910089,800-4054,0,"CRC 14,950.00",14950
4198696000028910416,800-4058,0,"CRC 11,250.00",11250
4198696000028927686,800-4062,0,CRC 785.00,785
4198696000028909773,800-4066,0,"CRC 4,700.00",4700
4198696000029007012,800-4070,0,"CRC 22,500.00",22500
4198696000029007327,800-4074,0,"CRC 27,875.00",27875
4198696000029015153,800-4078,0,"CRC 96,000.00",96000
4198696000029015640,800-4083,0,"CRC 11,039.29",11039.29
4198696000029035040,800-4086,0,"CRC 8,000.00",8000
4198696000029035185,800-4090,1,"CRC 11,800.00",11800
4198696000029035926,800-4094,0,"CRC 3,500.00",3500
4198696000029046493,800-4098,0,"CRC 10,500.00",10500
4198696000029058738,800-4102,0,"CRC 6,182.76",6182.76
4198696000029259257,800-4106,0,"CRC 27,990.00",27990
4198696000029310287,800-4110,0,"CRC 31,000.00",31000
4198696000029313513,528-0122,3,"CRC 4,888.35",4888.35
4198696000029319160,800-4118,0,"CRC 20,000.00",20000
4198696000029326146,800-4122,0,"CRC 5,122.50",5122.5
4198696000029326812,800-4126,0,"CRC 31,000.00",31000
4198696000029368515,800-4130,0,"CRC 2,675.00",2675
4198696000029374072,800-4134,0,"CRC 15,020.50",15020.5
4198696000029374519,800-4138,1,"CRC 21,238.94",21238.94
4198696000029378189,800-4142,0,"CRC 23,000.00",23000
4198696000029417249,800-4146,0,"CRC 16,900.00",16900
4198696000029434104,800-4150,0,"CRC 4,559.28",4559.28
4198696000029435246,800-4154,0,"CRC 16,777.60",16777.6
4198696000029435290,800-4158,0,"CRC 5,477.85",5477.85
4198696000029435583,72-3334,1,"CRC 11,039.57",11039.57
4198696000029435951,800-4166,0,"CRC 7,191.78",7191.78
4198696000029447709,800-4172,0,"CRC 54,241.20",54241.2
4198696000029801226,800-4174,0,"CRC 3,200.00",3200
4198696000029807069,800-4178,0,"CRC 3,250.00",3250
4198696000029822858,800-4182,0,"CRC 12,723.04",12723.04
4198696000029885121,800-4186,0,"CRC 20,463.59",20463.59
4198696000029893788,800-4190,0,"CRC 3,212.50",3212.5
4198696000029931629,505-050,9,"CRC 1,250.00",1250
4198696000029983592,376-3189,1,"CRC 3,495.80",3495.8
4198696000029995212,800-4201,0,"CRC 8,609.29",8609.29
4198696000030016634,800-4205,0,"CRC 3,927.00",3927
4198696000030019788,800-4209,0,"CRC 7,700.00",7700
4198696000030025473,800-4213,0,"CRC 9,823.01",9823.01
4198696000030124441,800-4217,1,"CRC 7,222.67",7222.67
4198696000030181573,800-4221,0,"CRC 26,500.00",26500
4198696000030193616,800-4225,0,"CRC 49,328.27",49328.27
4198696000030193909,800-4229,0,"CRC 88,472.84",88472.84
4198696000030199739,800-4233,0,"CRC 3,673.80",3673.8
4198696000030232048,800-4237,0,"CRC 32,000.00",32000
4198696000030232493,800-4241,0,"CRC 12,095.73",12095.73
4198696000030248680,800-4247,0,"CRC 7,505.26",7505.26
4198696000030354209,800-4249,0,"CRC 5,778.85",5778.85
4198696000030354552,800-4253,0,"CRC 3,150.00",3150
4198696000030418059,800-4257,0,"CRC 33,266.44",33266.44
4198696000030418386,800-4261,0,"CRC 29,819.82",29819.82
4198696000030537025,800-4265,0,"CRC 12,500.00",12500
4198696000030710131,800-4269,0,"CRC 15,495.00",15495
4198696000030710645,800-4273,0,"CRC 6,910.00",6910
4198696000030882003,800-4277,0,"CRC 13,274.34",13274.34
4198696000030903204,800-4281,0,"CRC 9,444.20",9444.2
4198696000030947101,800-4285,0,"CRC 19,990.00",19990
4198696000030947537,800-4289,0,"CRC 5,000.00",5000
4198696000030947961,800-4292,0,"CRC 20,325.00",20325
4198696000030971992,800-4297,0,"CRC 11,500.00",11500
4198696000031051942,800-4301,0,"CRC 10,250.00",10250
4198696000031080801,800-4305,0,"CRC 15,600.00",15600
4198696000031091238,800-4309,0,"CRC 7,205.00",7205
4198696000031149142,800-4313,0,"CRC 2,743.88",2743.88
4198696000031164525,800-4317,0,"CRC 13,245.89",13245.89
4198696000031177500,800-4321,1,"CRC 5,000.00",5000
4198696000031243073,800-4325,0,"CRC 12,000.00",12000
4198696000031243394,800-4329,0,"CRC 4,692.31",4692.31
4198696000031243579,800-4333,0,"CRC 10,000.00",10000
4198696000031250111,800-4337,0,"CRC 12,100.00",12100
4198696000031370605,800-4341,1,"CRC 4,087.50",4087.5
4198696000031406200,800-4345,0,"CRC 1,899.93",1899.93
4198696000031406403,800-4349,0,"CRC 17,691.48",17691.48
4198696000031456664,800-4353,1,"CRC 37,000.00",37000
4198696000031456720,524-0689,1,"CRC 3,400.00",3400
4198696000031465608,800-4362,0,"CRC 2,675.00",2675
4198696000031479197,800-4365,0,"CRC 12,831.86",12831.86
4198696000031526702,800-4368,0,"CRC 6,751.96",6751.96
4198696000031531346,46-2038,100,"CRC 8,000.00",8000
4198696000031531489,46-2040,99,"CRC 9,500.00",9500
4198696000031531528,46-2046,99,"CRC 9,000.00",9000
4198696000031531586,41-1019,50,"CRC 15,000.00",15000
4198696000031531638,46-2051,100,"CRC 17,000.00",17000
4198696000031531696,133-1000,30,"CRC 35,000.00",35000
4198696000031539099,1000-1050,40,"CRC 104,400.00",104400
4198696000031553145,800-4373,0,"CRC 49,950.00",49950
4198696000031553654,800-4377,0,"CRC 11,900.00",11900
4198696000031553999,800-4381,0,"CRC 34,630.00",34630
4198696000031591027,800-4385,0,"CRC 9,559.00",9559
4198696000031591591,800-4389,1,"CRC 12,950.00",12950
4198696000031756210,800-4393,0,"CRC 7,500.00",7500
4198696000031793068,800-4397,0,"CRC 14,601.77",14601.77
4198696000031811140,800-4401,0,"CRC 155,999.99",155999.99
4198696000031894135,800-4356,0,"CRC 2,802.80",2802.8
4198696000032007001,800-4407,0,"CRC 21,971.48",21971.48
4198696000032048440,800-4411,0,"CRC 9,200.00",9200
4198696000032048543,800-4415,0,"CRC 1,700.00",1700
4198696000032151300,800-4419,0,"CRC 57,000.00",57000
4198696000032207231,800-4423,0,"CRC 49,039.15",49039.15
4198696000032213332,800-4427,0,"CRC 248,168.84",248168.84
4198696000032240568,800-4431,0,"CRC 12,000.00",12000
4198696000032248306,800-4435,0,"CRC 2,900.00",2900
4198696000032257145,800-4439,0,"CRC 10,060.00",10060
4198696000032257868,800-4443,0,"CRC 16,200.00",16200
4198696000032273158,800-4447,0,"CRC 10,850.00",10850
4198696000032310575,800-4451,0,"CRC 1,700.00",1700
4198696000032412020,800-4455,0,"CRC 6,736.50",6736.5
4198696000032412362,800-4459,0,"CRC 28,672.57",28672.57
4198696000032471618,800-4463,0,"CRC 10,521.26",10521.26
4198696000032479662,800-4467,0,"CRC 58,900.00",58900
4198696000032899832,516-010,6,"CRC 5,615.00",5615
4198696000032909323,800-4474,0,"CRC 12,995.00",12995
4198696000032970130,800-4478,0,"CRC 19,300.00",19300
4198696000032970688,800-4482,0,"CRC 6,500.00",6500
4198696000033046001,800-4486,0,"CRC 22,400.00",22400
4198696000033033778,529-115,0,"CRC 8,333.40",8333.4
4198696000033054027,800-4494,0,"CRC 8,588.84",8588.84
4198696000033148028,800-4498,0,"CRC 18,544.83",18544.83
4198696000033148666,800-4502,0,"CRC 8,900.00",8900
4198696000033252231,800-4506,0,"CRC 4,950.00",4950
4198696000033252598,800-4510,0,"CRC 9,531.10",9531.1
4198696000033269316,800-4514,0,"CRC 25,000.00",25000
4198696000033230790,800-4518,0,"CRC 102,000.00",102000
4198696000033358144,800-4522,0,"CRC 25,000.00",25000
4198696000033370592,800-4527,0,"CRC 3,081.00",3081
4198696000033386105,800-4531,0,"CRC 12,947.00",12947
4198696000033390271,800-4524,1,"CRC 12,800.00",12800
4198696000033407742,800-4538,0,"CRC 8,300.00",8300
4198696000033522601,800-4542,0,CRC 540.00,540
4198696000033545248,800-4546,0,"CRC 17,600.00",17600
4198696000033552239,800-4550,0,"CRC 7,100.00",7100
4198696000033554057,800-4554,1,"CRC 8,507.96",8507.96
4198696000033554385,800-4558,0,"CRC 8,685.00",8685
4198696000033560032,800-4562,0,"CRC 10,350.00",10350
4198696000033569118,800-4566,0,"CRC 20,000.00",20000
4198696000033573798,800-4570,0,"CRC 23,260.89",23260.89
4198696000033588430,800-4574,0,"CRC 3,079.92",3079.92
4198696000034088453,800-4578,0,"CRC 17,922.00",17922
4198696000034104049,800-4582,0,"CRC 22,900.00",22900
4198696000034110408,800-4586,0,"CRC 41,254.73",41254.73
4198696000034317363,800-4590,0,"CRC 20,000.00",20000
4198696000034333389,800-4594,0,"CRC 32,564.65",32564.65
4198696000000136450,9-663,60,"CRC 1,612.16",1612.16
4198696000000136486,11-9,5,"CRC 7,000.00",7000
4198696000000136522,11-15,5,"CRC 10,362.88",10362.88
4198696000000136558,11-46,6,"CRC 7,962.24",7962.24
4198696000000136594,11-58,6,"CRC 8,440.96",8440.96
4198696000000136630,11-83,5,"CRC 15,262.72",15262.72
4198696000000136666,11-120,3,"CRC 17,198.72",17198.72
4198696000000136702,11-124,19,"CRC 8,638.08",8638.08
4198696000000136738,11-131,6,"CRC 5,399.68",5399.68
4198696000000136774,11-165,3,"CRC 23,520.64",23520.64
4198696000000136810,11-203,6,"CRC 9,278.72",9278.72
4198696000000136846,11-209,4,"CRC 15,312.00",15312
4198696000000136882,11-218,3,"CRC 9,320.96",9320.96
4198696000000136918,11-231,6,"CRC 11,397.76",11397.76
4198696000000136954,11-235,26,"CRC 8,000.00",8000
4198696000000136990,11-249,0,"CRC 11,982.08",11982.08
4198696000000137026,11-263,47,"CRC 37,500.00",37500
4198696000000137062,11-269,6,"CRC 9,982.72",9982.72
4198696000000137098,11-279,5,"CRC 9,553.28",9553.28
4198696000000137134,11-289,18,"CRC 7,000.00",7000
4198696000000137170,11-301,6,"CRC 8,990.08",8990.08
4198696000000137206,11-313,6,"CRC 15,312.00",15312
4198696000000137242,11-325,4,"CRC 16,642.56",16642.56
4198696000000137278,11-335,6,"CRC 15,312.00",15312
4198696000000137314,11-362,6,"CRC 9,982.72",9982.72
4198696000000137350,11-374,6,"CRC 8,539.52",8539.52
4198696000000137386,11-473,6,"CRC 7,905.92",7905.92
4198696000000137422,13-18,50,"CRC 3,766.40",3766.4
4198696000000137458,13-44,50,"CRC 2,323.20",2323.2
4198696000000137494,13-93,20,"CRC 2,597.76",2597.76
4198696000000137530,13-137,50,"CRC 2,069.76",2069.76
4198696000000137566,14-23,39,CRC 309.76,309.76
4198696000000137602,14-55,49,CRC 542.08,542.08
4198696000000137638,14-105,50,"CRC 1,196.80",1196.8
4198696000000137674,14-220,50,CRC 183.04,183.04
4198696000000137710,15-12,50,"CRC 1,724.80",1724.8
4198696000000137746,15-25,50,"CRC 4,378.88",4378.88
4198696000000137782,15-54,50,"CRC 1,928.96",1928.96
4198696000000137818,15-65,50,"CRC 11,017.60",11017.6
4198696000000137854,15-79,50,"CRC 2,597.76",2597.76
4198696000000137890,15-98,50,"CRC 5,653.12",5653.12
4198696000000137926,15-119,44,"CRC 4,378.88",4378.88
4198696000000137962,15-125,35,"CRC 14,396.80",14396.8
4198696000000137998,15-140,50,"CRC 3,203.20",3203.2
4198696000000138034,15-162,49,"CRC 4,836.48",4836.48
4198696000000138070,15-198,45,"CRC 3,100.00",3100
4198696000000138106,15-220,48,"CRC 3,104.64",3104.64
4198696000000138142,15-240,45,"CRC 2,168.32",2168.32
4198696000000138178,15-291,49,"CRC 4,970.24",4970.24
4198696000000138214,15-353,50,"CRC 2,935.68",2935.68
4198696000000138250,15-374,50,"CRC 13,333.76",13333.76
4198696000000138286,22-367,24,"CRC 7,286.40",7286.4
4198696000000138322,29-64,19,"CRC 6,526.08",6526.08
4198696000000138358,29-157,20,"CRC 6,744.32",6744.32
4198696000000138394,39-194,5,"CRC 7,582.08",7582.08
4198696000000138430,41-8,3,"CRC 3,520.00",3520
4198696000000138466,41-88,5,"CRC 8,792.96",8792.96
4198696000000138502,41-110,5,"CRC 2,083.84",2083.84
4198696000000138538,41-151,3,"CRC 10,257.28",10257.28
4198696000000138574,41-200,4,"CRC 2,999.04",2999.04
4198696000000138610,41-223,10,"CRC 4,000.00",4000
4198696000000138646,41-338,1,"CRC 3,738.24",3738.24
4198696000000138682,43-27,50,"CRC 4,836.48",4836.48
4198696000000138718,43-55,50,"CRC 1,119.36",1119.36
4198696000000138754,43-93,50,"CRC 2,618.88",2618.88
4198696000000138790,44-10,94,CRC 77.44,77.44
4198696000000138826,44-30,92,CRC 126.72,126.72
4198696000000138862,44-39,99,CRC 218.24,218.24
4198696000000138898,44-89,100,CRC 126.72,126.72
4198696000000138934,44-214,100,CRC 605.44,605.44
4198696000000138970,46-147,23,"CRC 4,259.20",4259.2
4198696000000139006,46-183,30,"CRC 6,279.68",6279.68
4198696000000139042,46-290,30,"CRC 10,855.68",10855.68
4198696000000139078,46-414,23,"CRC 4,033.92",4033.92
4198696000000139114,46-454,29,"CRC 3,794.56",3794.56
4198696000000139150,46-463,30,"CRC 4,033.92",4033.92
4198696000000139186,57-1,10,"CRC 18,099.84",18099.84
4198696000000139222,57-20,8,"CRC 9,271.68",9271.68
4198696000000139258,57-40,10,"CRC 9,602.56",9602.56
4198696000000139294,57-61,8,"CRC 14,467.20",14467.2
4198696000000139330,58-36,19,"CRC 2,696.32",2696.32
4198696000000139366,65-3,211,CRC 280.00,280
4198696000000139402,74-11,20,"CRC 1,569.92",1569.92
4198696000000139438,74-42,48,"CRC 3,336.96",3336.96
4198696000000139474,83-48,26,"CRC 4,012.80",4012.8
4198696000000139510,83-222,29,"CRC 4,012.80",4012.8
4198696000000139546,83-307,29,"CRC 12,503.04",12503.04
4198696000000139582,85-106,50,"CRC 6,174.08",6174.08
4198696000000139618,85-244,50,"CRC 3,956.48",3956.48
4198696000000139654,86-5,172,CRC 49.28,49.28
4198696000000139690,86-12,98,CRC 197.12,197.12
4198696000000139726,86-23,146,CRC 21.12,21.12
4198696000000139762,86-32,200,CRC 197.12,197.12
4198696000000139798,86-55,99,CRC 387.20,387.2
4198696000000139834,86-83,98,"CRC 2,189.44",2189.44
4198696000000139870,86-107,91,CRC 168.96,168.96
4198696000000139906,90-2,3,"CRC 4,287.36",4287.36
4198696000000139942,90-15,10,"CRC 4,808.32",4808.32
4198696000000139978,90-22,10,"CRC 5,040.64",5040.64
4198696000000140014,90-30,10,"CRC 5,258.88",5258.88
4198696000000140050,90-44,8,"CRC 5,815.04",5815.04
4198696000000140086,90-52,10,"CRC 4,442.24",4442.24
4198696000000140122,90-84,10,"CRC 8,455.04",8455.04
4198696000000140158,90-98,10,"CRC 4,519.68",4519.68
4198696000000140194,90-121,7,"CRC 6,152.96",6152.96
4198696000000140230,90-155,8,"CRC 4,963.20",4963.2
4198696000000140266,90-180,9,"CRC 5,125.12",5125.12
4198696000000140302,90-191,6,"CRC 5,082.88",5082.88
4198696000000140338,90-213,10,"CRC 4,435.20",4435.2
4198696000000140374,90-218,1,"CRC 3,998.72",3998.72
4198696000000140410,90-224,10,"CRC 6,209.28",6209.28
4198696000000140446,90-237,10,"CRC 4,723.84",4723.84
4198696000000140482,90-305,5,"CRC 6,202.24",6202.24
4198696000000140518,95-36,90,CRC 823.68,823.68
4198696000000140554,95-63,93,CRC 654.72,654.72
4198696000000140590,95-131,49,"CRC 6,540.16",6540.16
4198696000000140626,105-6,8,"CRC 2,900.48",2900.48
4198696000000140662,105-24,10,"CRC 3,020.16",3020.16
4198696000000140698,105-38,10,"CRC 3,393.28",3393.28
4198696000000140734,105-46,10,"CRC 4,308.48",4308.48
4198696000000140770,108-7,1,"CRC 34,305.92",34305.92
4198696000000140806,108-46,1,"CRC 36,643.20",36643.2
4198696000000140842,110-2,100,CRC 915.20,915.2
4198696000000140878,112-286,44,"CRC 1,950.08",1950.08
4198696000000140914,114-2,46,"CRC 2,696.32",2696.32
4198696000000140950,114-19,44,"CRC 3,153.92",3153.92
4198696000000140986,114-69,46,"CRC 2,027.52",2027.52
4198696000000141022,114-108,50,"CRC 2,097.92",2097.92
4198696000000141058,118-3,40,CRC 915.20,915.2
4198696000000141094,118-9,37,CRC 908.16,908.16
4198696000000141130,118-18,36,"CRC 1,393.92",1393.92
4198696000000141166,118-35,39,CRC 887.04,887.04
4198696000000141202,118-56,36,"CRC 1,429.12",1429.12
4198696000000141238,118-74,39,CRC 992.64,992.64
4198696000000141274,118-80,48,"CRC 2,330.24",2330.24
4198696000000141310,118-88,36,"CRC 1,626.24",1626.24
4198696000000141346,118-119,37,CRC 795.52,795.52
4198696000000141382,118-127,36,CRC 950.40,950.4
4198696000000141418,118-147,60,CRC 823.68,823.68
4198696000000141454,118-151,36,CRC 774.40,774.4
4198696000000141490,118-160,39,CRC 858.88,858.88
4198696000000141526,118-176,37,CRC 654.72,654.72
4198696000000141562,118-182,38,"CRC 1,182.72",1182.72
4198696000000141598,118-187,41,"CRC 1,344.64",1344.64
4198696000000141634,118-196,39,"CRC 1,344.64",1344.64
4198696000000141670,125-25,50,"CRC 4,435.20",4435.2
4198696000000141706,125-765,176,CRC 922.24,922.24
4198696000000141742,125-1250,78,CRC 204.16,204.16
4198696000000141778,126-59,6,"CRC 32,496.64",32496.64
4198696000000141814,133-37,2,"CRC 8,983.04",8983.04
4198696000000141850,144-1,75,"CRC 1,668.48",1668.48
4198696000000141886,145-20,6,"CRC 8,483.20",8483.2
4198696000000141922,147-22,4,"CRC 13,059.20",13059.2
4198696000000141958,147-26,5,"CRC 13,587.20",13587.2
4198696000000141994,155-8,9,"CRC 13,016.96",13016.96
4198696000000142030,155-40,9,"CRC 13,242.24",13242.24
4198696000000142066,164-11,105,"CRC 1,400.00",1400
4198696000000142102,164-29,20,"CRC 1,100.00",1100
4198696000000142138,164-71,97,"CRC 1,400.00",1400
4198696000000142174,164-91,48,"CRC 2,000.00",2000
4198696000000142210,164-160,7,"CRC 1,013.76",1013.76
4198696000000142246,168-41,480,CRC 7.04,7.04
4198696000000142282,168-47,500,CRC 7.04,7.04
4198696000000142318,168-167,593,CRC 211.20,211.2
4198696000000142354,168-202,99,CRC 91.52,91.52
4198696000000142390,168-439,100,CRC 91.52,91.52
4198696000000142426,168-509,73,CRC 7.04,7.04
4198696000000142462,168-562,64,CRC 91.52,91.52
4198696000000142498,174-43,0,CRC 246.40,246.4
4198696000000142534,214-1,15,"CRC 2,914.56",2914.56
4198696000000142570,214-12,19,"CRC 3,470.72",3470.72
4198696000000142606,214-25,20,"CRC 2,823.04",2823.04
4198696000000142642,214-34,20,"CRC 3,696.00",3696
4198696000000142678,214-47,13,"CRC 3,555.20",3555.2
