Item_ID,SKU,Sales_24M_Qty,Sales_24M_Net
4198696000016362441,800-2382,3,69352
4198696000016322488,510-1050,5,361800.71
4198696000016322081,44-1146,6,10992
4198696000016302207,3-204,1,7400
4198696000016245457,800-2380,1,14600
4198696000016210833,800-2373,2,193100
4198696000016210122,130-2029,2,12033.19
4198696000016206684,130-2025,1,26800
4198696000016204360,509-0242,1,7800
4198696000016196486,534-0076,4,24960
4198696000016070676,21-1046,3,41172
4198696000016070425,510-1049,1,109200
4198696000016070019,72-3278,3,29820
4198696000016064174,800-2361,2,37168
4198696000015965081,510-1046,2,163968
4198696000015960530,517-1095,7,205949.09
4198696000015960521,517-1094,7,207778.51
4198696000015960378,800-2354,2,20000
4198696000015960081,517-1090,2,59184.07
4198696000015953899,800-2359,1,24900
4198696000015950356,376-3073,1,6000
4198696000015864619,72-3272,2,13824
4198696000015864030,72-3270,4,22080
4198696000015852003,72-3266,10,86632
4198696000015821507,72-3256,1,12900
4198696000015745463,800-2345,1,76000
4198696000015745221,800-2341,1,15600
4198696000015724420,376-3057,2,7787.61
4198696000015724047,800-2335,1,42044
4198696000015720598,800-2331,1,30100
4198696000015720290,800-2327,1,115000
4198696000015715906,800-2324,1,26000
4198696000015715528,509-1548,4,70272
4198696000015715246,72-3255,25,194946.75
4198696000015715136,800-2320,1,22200
4198696000015694355,517-3009,6,132868
4198696000015683491,800-2316,1,21400
4198696000015683005,800-2314,1,12000
4198696000015527682,106-2039,5,19270.8
4198696000015527586,106-2036,8,22648.39
4198696000015527562,106-2034,3,40588
4198696000015527335,130-075,15,48008
4198696000015465390,351-2050,8,427207.44
4198696000015465381,351-2049,9,486750
4198696000015465363,351-2047,3,126000
4198696000015465354,351-2046,8,601328.49
4198696000015465327,351-2043,2,91200
4198696000015465309,351-2040,9,496975.48
4198696000015465300,351-2039,7,479730.97
4198696000015465264,351-2035,3,155496.01
4198696000015465246,351-2031,7,440448.67
4198696000015465228,351-2027,9,379119.03
4198696000015465210,351-2021,7,283370
4198696000015465201,351-2020,5,174400
4198696000015465192,351-2019,3,134320
4198696000015465183,351-2018,5,224168.49
4198696000015465174,351-2015,3,182400
4198696000015465165,351-2014,10,428599.12
4198696000015465147,351-2012,7,278709.12
4198696000015465129,67-1035,1,71681.42
4198696000015465066,67-1024,11,1314142.76
4198696000015465048,67-1022,4,229345.16
4198696000015465021,67-1019,1,90265.49
4198696000015465003,67-1017,5,478929.38
4198696000015464994,67-1016,6,463148.32
4198696000015464958,67-1011,4,240973.45
4198696000015464949,67-1010,6,417831.86
4198696000015464940,67-1009,23,1296668.73
4198696000015464931,67-1008,14,835000.84
4198696000015464922,67-1004,5,374515.93
4198696000015464913,67-1002,26,1809464.06
4198696000015464904,67-1001,9,564352.47
4198696000015464895,67-1000,16,995946.72
4198696000015464886,75-1045,3,201000
4198696000015464877,75-1044,3,201000
4198696000015464859,75-1041,4,179265
4198696000015464850,75-1040,2,84823.01
4198696000015464805,75-1035,8,608233
4198696000015464796,75-1034,3,135823.01
4198696000015464787,75-1033,2,85500
4198696000015464760,75-1030,7,378518.94
4198696000015464751,75-1029,4,232532
4198696000015464733,75-1027,2,80323.01
4198696000015464715,75-1025,3,195000
4198696000015464697,75-1023,2,78823.01
4198696000015464688,75-1022,5,204969.03
4198696000015464670,75-1020,13,592309.74
4198696000015464652,75-1018,8,425872.56
4198696000015464634,75-1016,2,101238.94
4198696000015464607,75-1013,1,44000
4198696000015436231,72-3253,1,9000
4198696000015399626,800-2307,1,30544
4198696000015399245,510-1044,2,109761.06
4198696000015355723,800-2306,1,25800
4198696000015355001,800-2303,1,30600
4198696000015314396,44-1132,4,6046.9
4198696000015289827,800-2301,3,46600
4198696000015289363,509-1552,8,147037.18
4198696000015289126,800-2297,1,45500
4198696000015258247,531-018,4,7410
4198696000015213933,534-0070,4,19000
4198696000015213227,800-2292,1,10700
4198696000015164871,800-2288,2,172661.95
4198696000015164327,800-2285,2,130000
4198696000015163765,533-135,5,122181.98
4198696000015145691,510-1042,2,185200
4198696000015145296,518-0615,1,33856
4198696000015145084,526-1003,3,25988
4198696000015094650,510-1039,6,292965.17
4198696000015094077,800-2275,1,29900
4198696000015082614,72-3247,20,132039.57
4198696000015082533,72-3246,7,44924
4198696000015082488,520-0167,8,257400
4198696000015082341,800-2272,1,30176
4198696000015063536,509-1547,6,135110
4198696000015063310,800-2268,2,205000
4198696000015063017,72-3242,15,109574.34
4198696000014974121,510-1055,2,135456
4198696000014873156,510-1038,4,245778.12
4198696000014811139,800-2261,2,8096
4198696000014709961,72-3241,6,74320
4198696000014709587,800-2257,1,36524
4198696000014664096,72-3240,4,20596.46
4198696000014527998,800-2253,8,404597.91
4198696000014527287,517-1081,7,230979.75
4198696000014527278,517-1080,9,292827.54
4198696000014527105,130-073,4,27200
4198696000014527083,130-071,15,32296
4198696000014520153,800-2250,1,14200
4198696000014520001,800-2248,3,32400
4198696000014500956,510-1037,5,388620
4198696000014500474,533-132,9,238426.25
4198696000014500412,533-131,6,140990
4198696000014500105,72-3238,13,97242.23
4198696000014482999,800-2247,1,35144
4198696000014439225,800-2241,1,30600
4198696000014419822,510-1035,9,887406.2
4198696000014419501,800-2239,1,15800
4198696000014370276,130-070,4,18800
4198696000014348593,800-2232,1,11600
4198696000014348440,534-0068,12,39856.64
4198696000014307863,800-2231,2,4600
4198696000014271484,509-0584,1,18200
4198696000014238745,72-3236,3,27946.02
4198696000014238616,517-1078,1,34400
4198696000014238289,800-2222,2,55973
4198696000014232459,800-2219,7,94200
4198696000014221992,800-2217,1,38200
4198696000014221285,800-2215,1,9900
4198696000014168500,510-1076,8,767180
4198696000014168114,800-2206,2,62300
4198696000014163956,44-1138,2,7176
4198696000014163666,800-2212,3,284704
4198696000014070122,525-0029,1,8300
4198696000014070104,525-0027,6,50952.11
4198696000014062755,800-2202,1,5800
4198696000014062597,534-0062,8,24879.65
4198696000014062233,800-2201,3,107700
4198696000014061193,524-0170,2,4212
4198696000014025212,534-0059,9,45681.42
4198696000013976016,800-2194,2,13650
4198696000013967362,800-2192,2,60600
4198696000013955202,800-2189,1,48000
4198696000013954285,3-184,1,8200
4198696000013924399,517-1122,4,103728.85
4198696000013855180,510-1052,2,199300
4198696000013845705,528-0102,5,8512
4198696000013845293,800-2182,2,33600
4198696000013845010,800-2180,2,98400
4198696000013704121,800-2174,1,35100
4198696000013693543,520-0166,2,37904
4198696000013681446,517-1076,4,100353.23
4198696000013663389,800-2169,1,58000
4198696000013635125,800-2163,2,13800
4198696000013601005,524-0658,2,14952.21
4198696000013593094,524-0656,2,16100
4198696000013593076,524-0654,5,40936
4198696000013582575,533-159,12,318212.97
4198696000013582522,524-0164,3,10749.14
4198696000013582313,800-2158,1,49500
4198696000013569981,800-2156,4,34316
4198696000013569764,800-2145,1,31200
4198696000013569657,517-3005,4,43525
4198696000013523698,800-2153,2,48600
4198696000013514869,517-1075,1,35575.22
4198696000013514768,517-1119,4,104000
4198696000013514550,529-101,4,126600
4198696000013514196,106-2031,12,103200
4198696000013488534,800-2143,2,72005.31
4198696000013478973,800-2139,1,3300
4198696000013478851,800-2135,1,59500
4198696000013436371,800-2130,2,61538.94
4198696000013406972,800-2127,1,8740
4198696000013406485,72-3226,21,144800.18
4198696000013406194,510-1047,24,1640780.53
4198696000013400788,800-2124,5,157414
4198696000013394816,800-2122,2,26496
4198696000013394576,534-0095,3,6520.35
4198696000013384018,800-2113,1,73000
4198696000013376946,800-2117,4,8000
4198696000013375615,800-2110,2,24200
4198696000013371015,509-1067,4,49736.28
4198696000013360950,800-2105,2,18100
4198696000013354829,533-129,6,155911.51
4198696000013348961,800-2101,1,17600
4198696000013348032,800-2099,2,21000
4198696000013328181,800-2098,3,78000
4198696000013299475,800-2095,3,161500
4198696000013293928,800-2093,1,9500
4198696000013293713,800-2091,3,32125
4198696000013293378,800-2090,2,38000
4198696000013283550,524-0647,1,7700
4198696000013254658,509-0233,7,93475.62
4198696000013254230,800-2083,1,27500
4198696000013178588,800-2080,1,28060
4198696000013157684,800-2076,1,11300
4198696000013157060,534-0054,16,44280
4198696000013157051,534-0052,3,17400.64
4198696000013157042,534-0051,8,77642.76
4198696000013123634,800-2072,1,10400
4198696000013123498,510-1054,14,773770.06
4198696000013123407,534-0058,9,57000.88
4198696000013107665,800-1987,2,41800
4198696000013107466,800-1957,2,51400
4198696000013095933,800-1925,1,3220
4198696000013095054,800-1918,2,22448
4198696000013045576,800-1794,27,48600
4198696000013010434,510-1032,2,183168
4198696000012949161,533-117,3,94477.88
4198696000012946754,800-1731,1,4416
4198696000012946715,800-1711,1,21300
4198696000012946045,512-253,1,73500
4198696000012887369,510-1031,13,1488770.79
4198696000012887314,800-1700,1,40388
4198696000012887114,522-0202,3,106780
4198696000012887087,533-112,1,33600
4198696000012887069,533-110,2,84825
4198696000012887042,533-107,4,103657.35
4198696000012887033,533-106,15,380274.64
4198696000012848312,800-1686,1,12600
4198696000012844051,800-1682,3,27320
4198696000012835164,800-1679,1,18500
4198696000012835048,510-1029,1,141600
4198696000012819878,800-1591,4,470642.59
4198696000012819504,130-2024,2,45226.55
4198696000012819450,130-2018,2,32384
4198696000012819320,95-2011,5,25400
4198696000012819094,800-1557,1,54000
4198696000012723967,800-1542,2,62600
4198696000012723777,524-0177,5,34160
4198696000012723768,510-1028,3,215645
4198696000012723759,510-1027,10,784975
4198696000012723741,510-1025,3,158517.95
4198696000012723200,72-1094,4,30200
4198696000012720648,95-2010,5,16133.63
4198696000012720081,72-3202,1,8464
4198696000012700472,800-1417,1,28152
4198696000012651536,800-1179,1,9700
4198696000012595506,517-1058,2,72821.24
4198696000012534361,72-3207,2,11520
4198696000012534128,800-1377,2,13000
4198696000012524842,95-1014,6,17592
4198696000012524160,800-1368,2,39961.06
4198696000012495209,72-3201,6,50660.18
4198696000012495200,72-3200,5,42360.18
4198696000012489947,534-0071,8,31996
4198696000012467652,800-1332,1,37400
4198696000012467353,510-1080,7,522762.94
4198696000012451198,530-1052,3,17600
4198696000012442340,3-173,2,6626.55
4198696000012410857,800-1302,3,193700
4198696000012410830,44-1124,2,2208
4198696000012410776,44-1118,4,6094
4198696000012410731,44-1113,4,2688
4198696000012410099,44-1109,5,4311
4198696000012410063,44-1105,2,3200
4198696000012410027,44-1101,2,1400
4198696000012371863,524-0641,5,38760
4198696000012371757,44-1097,8,6400
4198696000012371649,517-1077,5,124549.23
4198696000012371640,800-1287,1,26500
4198696000012371082,44-1095,9,7177.92
4198696000012371046,44-1091,12,23112.97
4198696000012371010,44-1088,1,11200
4198696000012368097,44-1080,2,1415.93
4198696000012368048,44-1074,2,1600
4198696000012365072,44-1086,2,3128
4198696000012365063,44-1085,10,19219.82
4198696000012360354,44-1065,8,14720
4198696000012360327,44-1062,6,9600
4198696000012360282,44-1057,2,2400
4198696000012360028,72-3196,18,131328.02
4198696000012360019,376-3155,9,86000
4198696000012342965,376-3149,2,24130
4198696000012342947,376-3147,4,45864
4198696000012342911,376-3143,5,54393.91
4198696000012342884,376-3140,2,18141.59
4198696000012342821,376-3132,1,7168.14
4198696000012342207,376-3128,6,43537.17
4198696000012342198,376-3127,11,85850.36
4198696000012342180,376-3125,1,9200
4198696000012342149,376-3121,4,23162.23
4198696000012342140,376-3120,5,33948
4198696000012342095,376-3115,2,9600
4198696000012342032,376-3108,2,18676.21
4198696000012316125,44-1053,8,7769.91
4198696000012316107,44-1051,4,8832
4198696000012301984,800-1273,1,14500
4198696000012301309,533-099,6,159051.36
4198696000012301291,533-097,3,129557.48
4198696000012301049,531-015,7,4516
4198696000012301040,531-014,6,3923.9
4198696000012272171,800-1258,2,20120
4198696000012239112,800-1238,1,17800
4198696000012225737,44-1040,8,4704
4198696000012225197,44-1038,2,1840
4198696000012225161,44-1034,4,2944
4198696000012190677,376-3171,1,12504.43
4198696000012190614,376-3164,2,24400
4198696000012190569,376-3159,2,20240
4198696000012190252,800-1188,1,98256
4198696000012188213,376-3091,1,4968
4198696000012188132,376-3082,2,11218
4198696000012182313,376-3062,3,13270.8
4198696000012182132,534-0045,2,8600
4198696000012176916,376-3053,2,7680
4198696000012176898,376-3051,7,28351.33
4198696000012176885,376-3050,5,17964.13
4198696000012176867,376-3047,2,6819
4198696000012176278,534-0044,4,36630.09
4198696000012176260,376-3043,5,16000
4198696000012176001,95-2008,10,38972.71
4198696000012152985,164-126,6,11327.42
4198696000012152949,164-122,2,4778.76
4198696000012152549,164-118,8,17027.76
4198696000012152540,164-117,8,16842.76
4198696000012152513,164-114,16,33012.14
4198696000012152495,164-112,4,8835.76
4198696000012152477,164-108,4,8466.57
4198696000012152392,125-101,107,10718.91
4198696000012152339,509-0228,4,39647.08
4198696000012152107,125-100,82,7803.99
4198696000012152055,164-106,4,8401.76
4198696000012152037,164-104,4,8274.76
4198696000012152019,164-102,7,14521.44
4198696000012152010,164-101,3,6501.76
4198696000012141106,44-1019,6,11400
4198696000012114694,517-3003,2,45400
4198696000012114595,376-3028,1,2300.89
4198696000012114292,95-2007,15,56509.29
4198696000012114283,95-2006,6,24328.27
4198696000012108006,534-0042,24,81792
4198696000012103941,72-3190,10,53360
4198696000012103502,800-1167,2,56000
4198696000012103090,376-3178,1,5700
4198696000012064236,800-1641,8,35000
4198696000012057739,505-046,3,2634.96
4198696000012057653,505-044,2,1750
4198696000012057357,512-1024,3,27249.56
4198696000012057339,512-1022,3,34239.82
4198696000012057300,505-042,17,51034.34
4198696000012057255,505-041,9,17854
4198696000012057242,505-040,4,6900
4198696000012057229,505-039,10,19634.82
4198696000012057184,505-038,4,4300
4198696000012057128,505-036,3,3350
4198696000012040869,800-1642,2,10000
4198696000012033666,800-1564,1,100000
4198696000012033274,44-1016,2,4422
4198696000011940232,800-1527,1,53500
4198696000011940096,534-0041,15,73232
4198696000011909741,800-1520,1,5700
4198696000011909131,800-1490,2,68264
4198696000011909037,65-1007,31,72239.11
4198696000011909028,65-1002,2,4800
4198696000011909010,65-1001,9,20976
4198696000011909001,65-1003,64,148205.23
4198696000011880484,529-088,4,154600
4198696000011880125,529-087,6,156000
4198696000011874791,72-5005,2,15000
4198696000011874210,517-1055,3,140150.44
4198696000011856473,800-2064,1,45800
4198696000011856130,800-2060,1,27400
4198696000011856022,530-1048,1,5400
4198696000011843852,44-1131,5,9146.9
4198696000011843211,517-1054,1,58500
4198696000011834232,528-0094,4,40800
4198696000011834223,533-091,11,292490.34
4198696000011834208,533-090,8,184159.86
4198696000011834199,533-089,11,419018.11
4198696000011834190,533-088,11,419018.11
4198696000011834125,533-087,6,194118
4198696000011767374,72-3209,12,100240
4198696000011767352,534-0040,8,16000
4198696000011767278,3-187,1,12700
4198696000011767197,800-2047,2,3900
4198696000011767179,800-2045,2,21600
4198696000011767005,800-2042,2,69300.88
4198696000011718493,800-2039,1,24600
4198696000011718475,800-2037,4,318560
4198696000011718373,800-2035,1,3600
4198696000011718355,800-2033,2,20885
4198696000011718070,517-1052,4,77096
4198696000011671072,520-0174,4,109600
4198696000011638773,800-2026,2,15800
4198696000011638272,800-2023,2,65280
4198696000011638081,800-2021,1,3300
4198696000011622666,530-1047,3,19200
4198696000011606460,509-0226,1,25000
4198696000011594633,524-0632,1,4600
4198696000011594602,524-0629,3,16640.71
4198696000011594472,72-3159,8,46179.75
4198696000011594445,72-3135,3,22864.25
4198696000011594117,510-1019,9,586196.01
4198696000011533729,72-3133,6,67000
4198696000011533720,72-3132,3,34600
4198696000011533683,800-2014,2,54528
4198696000011533407,800-2013,1,19900
4198696000011516452,522-0201,2,49000
4198696000011516358,130-066,279,660811.01
4198696000011516349,531-012,62.6,29394.74
4198696000011516318,376-3021,7,40238
4198696000011516309,376-3020,2,11800
4198696000011516221,524-0169,1,5200
4198696000011516145,130-065,40,454667.96
4198696000011493053,529-085,3,112152.21
4198696000011493002,512-1016,3,43528.32
4198696000011490089,510-1017,3,316924
4198696000011490067,130-2006,2,39400
4198696000011482675,505-035,2,4159.29
4198696000011482073,512-1015,1,39700
4198696000011461630,512-1013,3,30141.59
4198696000011461300,72-3130,1,10600
4198696000011414624,512-1018,1,34000
4198696000011414238,800-2005,1,12100
4198696000011409527,800-2001,1,15000
4198696000011409491,800-1997,1,9752
4198696000011393119,800-1995,1,14600
4198696000011364049,800-1988,2,72800
4198696000011331479,72-3204,3,20700
4198696000011326649,72-3128,3,28955.48
4198696000011326448,800-1980,1,16700
4198696000011326315,510-1015,4,474720
4198696000011326306,510-1014,5,279412
4198696000011326297,510-1013,5,365904
