Product_ID,Available_Stock,Cost_Fallback,Current_Unit_Rate
4198696000000897495,2,"CRC 11,383.23",11383.23
4198696000000897531,0,"CRC 1,500.72",1500.72
4198696000000897567,1,"CRC 1,127.41",1127.41
4198696000000897603,0,"CRC 3,186.65",3186.65
4198696000000897639,1,"CRC 1,565.27",1565.27
4198696000000897675,0,"CRC 1,658.18",1658.18
4198696000000897711,2,"CRC 2,945.83",2945.83
4198696000000897747,2,"CRC 1,130.15",1130.15
4198696000000897783,0,"CRC 2,645.78",2645.78
4198696000000897819,0,"CRC 7,793.50",7793.5
4198696000000897855,0,"CRC 6,327.05",6327.05
4198696000000897891,1,"CRC 3,281.49",3281.49
4198696000000897927,0,"CRC 2,619.50",2619.5
4198696000000897963,0,"CRC 1,945.31",1945.31
4198696000000897999,1,"CRC 4,335.39",4335.39
4198696000000898035,0,"CRC 6,623.95",6623.95
4198696000000898071,1,"CRC 7,262.65",7262.65
4198696000000898107,2,"CRC 1,445.13",1445.13
4198696000000898143,1,"CRC 1,537.73",1537.73
4198696000000898179,0,"CRC 6,317.71",6317.71
4198696000000898215,2,"CRC 3,932.31",3932.31
4198696000000898251,2,"CRC 2,528.94",2528.94
4198696000000898287,0,"CRC 4,718.75",4718.75
4198696000000898323,2,"CRC 4,335.39",4335.39
4198696000000898359,1,"CRC 2,533.16",2533.16
4198696000000898395,1,"CRC 4,527.04",4527.04
4198696000000898431,2,"CRC 5,808.27",5808.27
4198696000000898467,2,"CRC 2,664.67",2664.67
4198696000000898503,2,"CRC 5,243.15",5243.15
4198696000000898539,4,"CRC 21,304.86",21304.86
4198696000000898575,6,"CRC 8,313.90",8313.9
4198696000000898611,8,"CRC 16,833.89",16833.89
4198696000000898647,5,"CRC 16,963.43",16963.43
4198696000000898683,5,"CRC 26,501.09",26501.09
4198696000000898719,5,"CRC 20,606.07",20606.07
4198696000000898755,2,"CRC 14,173.09",14173.09
4198696000000898791,4,"CRC 20,630.89",20630.89
4198696000000898827,2,"CRC 10,709.40",10709.4
4198696000000898863,2,"CRC 17,905.84",17905.84
4198696000000898899,10,"CRC 20,927.06",20927.06
4198696000000898935,10,"CRC 10,366.53",10366.53
4198696000000898971,8,"CRC 11,357.10",11357.1
4198696000000899007,8,"CRC 22,287.60",22287.6
4198696000000899043,10,"CRC 5,289.20",5289.2
4198696000000899079,10,"CRC 19,056.89",19056.89
4198696000000899115,4,"CRC 12,287.84",12287.84
4198696000000899151,1,"CRC 12,798.36",12798.36
4198696000000899187,3,"CRC 18,505.75",18505.75
4198696000000899223,5,"CRC 14,708.05",14708.05
4198696000000899259,10,"CRC 14,043.61",14043.61
4198696000000899295,0,"CRC 1,684.86",1684.86
4198696000000899331,30,"CRC 1,684.86",1684.86
4198696000000899367,0,"CRC 2,375.04",2375.04
4198696000000899403,4,"CRC 6,125.00",6125
4198696000000899439,1,"CRC 16,996.00",16996
4198696000000899475,1,"CRC 27,148.04",27148.04
4198696000000899511,17,"CRC 1,587.24",1587.24
4198696000000899547,9,"CRC 2,679.11",2679.11
4198696000000899583,23,"CRC 2,580.50",2580.5
4198696000000899619,0,CRC 915.59,915.59
4198696000000899655,8,"CRC 4,049.50",4049.5
4198696000000899691,3,"CRC 9,872.66",9872.66
4198696000000899727,12,"CRC 4,033.25",4033.25
4198696000000899763,10,CRC 203.71,203.71
4198696000000899799,10,CRC 199.55,199.55
4198696000000899835,9,"CRC 1,677.00",1677
4198696000001039654,75,"CRC 1,422.08",1422.08
4198696000001039690,80,"CRC 1,781.12",1781.12
4198696000001039726,97,CRC 872.96,872.96
4198696000001039762,18,CRC 429.44,429.44
4198696000001039798,17,CRC 943.36,943.36
4198696000001039834,20,CRC 422.40,422.4
4198696000001039870,20,CRC 746.24,746.24
4198696000001039906,100,CRC 352.00,352
4198696000001039942,5,"CRC 9,898.24",9898.24
4198696000001039978,36,CRC 858.88,858.88
4198696000001040014,40,CRC 922.24,922.24
4198696000001040050,45,CRC 887.04,887.04
4198696000001040086,40,CRC 915.20,915.2
4198696000001040122,40,CRC 844.80,844.8
4198696000001040158,40,CRC 858.88,858.88
4198696000001040194,48,"CRC 5,000.00",5000
4198696000001040230,2,"CRC 15,452.80",15452.8
4198696000001040266,191,CRC 140.80,140.8
4198696000001040302,66,"CRC 36,000.00",36000
4198696000001040338,10,"CRC 10,588.16",10588.16
4198696000001040374,20,"CRC 7,525.76",7525.76
4198696000001040410,10,"CRC 7,244.16",7244.16
4198696000001040446,30,"CRC 4,238.08",4238.08
4198696000001040482,12,"CRC 8,131.20",8131.2
4198696000001040518,20,"CRC 4,822.40",4822.4
4198696000001040554,20,"CRC 5,118.08",5118.08
4198696000001040590,16,"CRC 2,956.80",2956.8
4198696000001040626,1,"CRC 24,104.96",24104.96
4198696000001040662,1,"CRC 64,350.00",64350
4198696000001040698,1,"CRC 23,379.84",23379.84
4198696000001040734,1,"CRC 21,091.84",21091.84
4198696000001040770,51,"CRC 12,000.00",12000
4198696000001040806,6,"CRC 9,159.04",9159.04
4198696000001040842,10,"CRC 6,096.64",6096.64
4198696000001040878,20,"CRC 10,000.00",10000
4198696000001040914,4,"CRC 7,898.88",7898.88
4198696000001040950,182,CRC 77.44,77.44
4198696000001040986,198,CRC 91.52,91.52
4198696000001041022,175,CRC 28.16,28.16
4198696000001041058,192,CRC 77.44,77.44
4198696000001041094,120,"CRC 2,500.00",2500
4198696000001041130,20,"CRC 1,485.44",1485.44
4198696000001045443,4,"CRC 9,574.20",9574.2
4198696000001045479,4,"CRC 21,080.07",21080.07
4198696000001045515,1,"CRC 25,941.14",25941.14
4198696000001045551,1,"CRC 41,386.22",41386.22
4198696000001045587,0,"CRC 13,192.37",13192.37
4198696000001045623,4,"CRC 33,417.63",33417.63
4198696000001045659,5,"CRC 22,331.08",22331.08
4198696000001045695,4,"CRC 8,929.49",8929.49
4198696000001045731,4,"CRC 20,783.11",20783.11
4198696000001045767,3,"CRC 6,309.60",6309.6
4198696000001045803,5,"CRC 5,744.05",5744.05
4198696000001045839,5,"CRC 17,173.74",17173.74
4198696000001045875,3,"CRC 14,555.58",14555.58
4198696000001045911,5,"CRC 15,929.43",15929.43
4198696000001045947,4,"CRC 28,323.98",28323.98
4198696000001045983,5,"CRC 19,217.81",19217.81
4198696000001046019,4,"CRC 11,478.17",11478.17
4198696000001046055,5,"CRC 23,868.52",23868.52
4198696000001046091,4,"CRC 31,843.10",31843.1
4198696000001046127,3,"CRC 19,094.81",19094.81
4198696000001046163,5,"CRC 13,174.87",13174.87
4198696000001046199,3,"CRC 8,487.17",8487.17
4198696000001046235,5,"CRC 29,787.60",29787.6
4198696000001046271,0,"CRC 20,083.54",20083.54
4198696000001046307,4,"CRC 11,991.24",11991.24
4198696000001046343,4,"CRC 74,794.14",74794.14
4198696000001046379,2,"CRC 28,015.29",28015.29
4198696000001046415,1,"CRC 44,554.56",44554.56
4198696000001046451,4,"CRC 9,515.92",9515.92
4198696000001046487,3,"CRC 13,285.55",13285.55
4198696000001046523,1,"CRC 20,769.79",20769.79
4198696000001046559,5,"CRC 8,407.94",8407.94
4198696000001046595,1,"CRC 10,394.64",10394.64
4198696000001046631,5,"CRC 19,200.81",19200.81
4198696000001046667,5,"CRC 10,078.67",10078.67
4198696000001046703,5,"CRC 22,198.43",22198.43
4198696000001046739,4,"CRC 33,225.12",33225.12
4198696000001046775,4,"CRC 8,861.55",8861.55
4198696000001046811,1,"CRC 12,460.17",12460.17
4198696000001048203,0,"CRC 107,600.00",107600
4198696000001048239,0,"CRC 2,200.00",2200
4198696000001048275,900,"CRC 7,600.00",7600
4198696000001048311,19,"CRC 35,000.00",35000
4198696000001057791,1,"CRC 18,018.00",18018
4198696000001086331,4,"CRC 4,463.50",4463.5
4198696000001086367,4,"CRC 3,164.00",3164
4198696000001086403,10,"CRC 3,500.00",3500
4198696000001086439,25,"CRC 3,465.00",3465
4198696000001086475,10,"CRC 1,751.50",1751.5
4198696000001089109,85,CRC 634.13,634.13
4198696000001089145,60,CRC 361.10,361.1
4198696000001089181,53,CRC 371.42,371.42
4198696000001089217,71,CRC 362.06,362.06
4198696000001089253,42,CRC 263.45,263.45
4198696000001089289,29,CRC 266.75,266.75
4198696000001089325,0.7,"CRC 1,252.67",1252.666
4198696000001089361,1.8,"CRC 7,473.24",7473.24
4198696000001096313,3,"CRC 5,600.00",5600
4198696000001096349,3,"CRC 6,519.00",6519
4198696000001096385,3,"CRC 5,500.00",5500
4198696000001096421,2,"CRC 4,700.00",4700
4198696000001096457,2,"CRC 5,100.00",5100
4198696000001096493,3,"CRC 6,700.00",6700
4198696000001096529,2,"CRC 2,257.80",2257.8
4198696000001096565,2,"CRC 2,200.00",2200
4198696000001096601,2,"CRC 6,560.00",6560
4198696000001108111,1,"CRC 11,300.00",11300
4198696000001197001,14,"CRC 12,248.96",12248.96
4198696000001197232,0,"CRC 9,800.00",9800
4198696000001223019,0,CRC 887.22,887.22
4198696000001300164,2,"CRC 2,990.00",2990
4198696000001363156,0,"CRC 18,018.00",18018
4198696000001406210,2,CRC 900.00,900
4198696000001406246,1,"CRC 2,100.00",2100
4198696000001406282,1,"CRC 2,100.00",2100
4198696000001406318,2,"CRC 1,550.00",1550
4198696000001406354,0,"CRC 1,801.42",1801.42
4198696000001406390,4,"CRC 1,500.00",1500
4198696000001406426,3,"CRC 2,149.99",2149.99
4198696000001406462,2,"CRC 2,100.00",2100
4198696000001406498,1,"CRC 2,100.00",2100
4198696000001406534,1,"CRC 1,800.00",1800
4198696000001406570,2,"CRC 1,700.00",1700
4198696000001406606,1,"CRC 2,100.00",2100
4198696000001406642,2,"CRC 2,100.00",2100
4198696000001406678,2,"CRC 3,500.00",3500
4198696000001406714,1,"CRC 4,600.00",4600
4198696000001406750,3,"CRC 4,800.00",4800
4198696000001406786,3,"CRC 3,900.00",3900
4198696000001406822,2,"CRC 4,200.00",4200
4198696000001406858,2,"CRC 2,100.00",2100
4198696000001406894,2,"CRC 1,800.00",1800
4198696000001406930,2,"CRC 2,200.00",2200
4198696000001406966,2,"CRC 2,990.00",2990
4198696000001407002,2,"CRC 1,500.00",1500
4198696000001407038,4,"CRC 2,200.00",2200
4198696000001407074,1,"CRC 2,200.00",2200
4198696000001407110,2,"CRC 1,400.00",1400
4198696000001407146,2,"CRC 1,700.00",1700
4198696000001407182,1,"CRC 2,100.00",2100
4198696000001407218,2,"CRC 2,990.00",2990
4198696000001407254,2,"CRC 1,990.00",1990
4198696000001407290,2,"CRC 5,400.00",5400
4198696000001407326,2,"CRC 2,600.00",2600
4198696000001407362,2,"CRC 4,500.00",4500
4198696000001407398,2,"CRC 4,950.00",4950
4198696000001407434,1,"CRC 6,990.00",6990
4198696000001407470,1,"CRC 9,900.00",9900
4198696000001407506,1,"CRC 29,900.00",29900
4198696000001407542,1,"CRC 26,700.00",26700
4198696000001407578,1,"CRC 28,900.00",28900
4198696000001407614,1,"CRC 19,900.00",19900
4198696000001407650,1,"CRC 27,800.00",27800
4198696000001407686,0,"CRC 35,900.00",35900
4198696000001407722,3,"CRC 29,500.00",29500
4198696000001407758,1,"CRC 2,970.48",2970.48
4198696000001407794,1,"CRC 4,400.00",4400
4198696000001407830,1,"CRC 5,700.08",5700.08
4198696000001407866,1,"CRC 4,700.00",4700
4198696000001407902,0,"CRC 5,600.00",5600
4198696000001407938,1,"CRC 5,700.00",5700
4198696000001407974,2,"CRC 4,800.00",4800
4198696000001408010,1,"CRC 2,990.00",2990
4198696000001408046,1,"CRC 3,500.00",3500
4198696000001408082,2,"CRC 2,800.00",2800
4198696000001408118,4,"CRC 4,200.00",4200
4198696000001408154,5,"CRC 3,990.00",3990
4198696000001408190,3,"CRC 2,700.00",2700
4198696000001408226,1,"CRC 3,500.00",3500
4198696000001408262,1,"CRC 10,900.00",10900
4198696000001408298,2,"CRC 3,100.00",3100
4198696000001408334,2,"CRC 3,900.00",3900
4198696000001408370,2,"CRC 1,990.00",1990
4198696000001441105,2,"CRC 5,500.00",5500
4198696000001441297,0,"CRC 4,600.00",4600
4198696000001464019,2,"CRC 6,961.20",6961.2
4198696000001481095,1,"CRC 7,401.50",7401.5
4198696000001481275,1,"CRC 23,900.00",23900
4198696000001481311,2,"CRC 5,936.00",5936
4198696000001522119,0,"CRC 19,100.00",19100
4198696000001531090,4,"CRC 15,806.28",15806.28
4198696000001610072,11,"CRC 7,551.60",7551.6
4198696000001610108,4,"CRC 8,609.30",8609.3
4198696000001610144,3,"CRC 15,025.60",15025.6
4198696000001610180,2,"CRC 11,325.20",11325.2
4198696000001610216,4,"CRC 8,070.30",8070.3
4198696000001610252,4,"CRC 5,677.40",5677.4
4198696000001610288,6,"CRC 6,881.30",6881.3
4198696000001610324,2,"CRC 1,675.62",1675.62
4198696000001610360,2,"CRC 8,450.30",8450.3
4198696000001610396,4,"CRC 6,661.97",6661.971
4198696000001610432,2,"CRC 10,115.28",10115.28
4198696000001610468,9,"CRC 13,877.28",13877.28
4198696000001610504,4,"CRC 16,900.00",16900
4198696000001610540,4,"CRC 19,639.76",19639.76
4198696000001610576,5,"CRC 16,440.48",16440.48
4198696000001610612,4,"CRC 9,987.96",9987.96
4198696000001610648,4,"CRC 11,936.78",11936.78
4198696000001610684,4,"CRC 17,072.81",17072.81
4198696000001610720,4,"CRC 16,261.85",16261.85
4198696000001610756,3,"CRC 19,990.00",19990
4198696000001610792,4,"CRC 17,331.24",17331.24
4198696000001610828,4,"CRC 15,782.35",15782.35
4198696000001610864,6,"CRC 18,127.48",18127.48
4198696000001610900,2,"CRC 18,068.72",18068.72
4198696000001610936,4,"CRC 21,068.08",21068.08
4198696000001610972,4,"CRC 11,936.78",11936.78
4198696000001611008,2,"CRC 12,681.60",12681.6
4198696000001611044,4,"CRC 19,650.28",19650.28
4198696000001611080,3,"CRC 15,950.00",15950
4198696000001611116,5,"CRC 15,365.53",15365.53
4198696000001611152,4,"CRC 17,867.59",17867.59
4198696000001611188,4,"CRC 15,920.00",15920
4198696000001611224,4,"CRC 13,473.72",13473.72
4198696000001611260,4,"CRC 16,137.33",16137.33
4198696000001611296,4,"CRC 13,004.56",13004.56
4198696000001611332,4,"CRC 13,693.10",13693.1
4198696000001611368,4,"CRC 15,151.76",15151.76
4198696000001611404,4,"CRC 14,338.88",14338.88
4198696000001611440,4,"CRC 16,234.02",16234.02
4198696000001611476,3,"CRC 16,268.26",16268.26
4198696000001611512,4,"CRC 16,731.44",16731.44
4198696000001611548,8,"CRC 17,285.07",17285.07
4198696000001611584,9,"CRC 17,313.38",17313.38
4198696000001611620,4,"CRC 13,004.56",13004.56
4198696000001611656,4,"CRC 13,251.75",13251.75
4198696000001611692,4,"CRC 14,726.75",14726.75
4198696000001611728,2,"CRC 2,400.00",2400
4198696000001611764,4,CRC 810.25,810.25
4198696000001611800,3,"CRC 1,331.60",1331.6
4198696000001611836,2,"CRC 7,535.17",7535.17
4198696000001611872,2,"CRC 5,543.53",5543.53
4198696000001611908,9,"CRC 8,810.00",8810
4198696000001611944,10,"CRC 6,600.00",6600
4198696000001611980,2,"CRC 7,265.30",7265.3
4198696000001612016,8,"CRC 8,897.31",8897.31
4198696000001612052,2,"CRC 9,785.74",9785.74
4198696000001612088,2,"CRC 18,259.94",18259.94
4198696000001612124,0,"CRC 13,455.00",13455
4198696000001612160,3,"CRC 19,506.14",19506.14
4198696000001612196,2,"CRC 20,027.96",20027.96
4198696000001612232,4,"CRC 24,239.14",24239.14
4198696000001612268,2,"CRC 27,891.30",27891.3
4198696000001612304,2,"CRC 19,266.77",19266.77
4198696000001612340,2,"CRC 26,100.00",26100
4198696000001612376,1,"CRC 30,500.26",30500.26
4198696000001612412,3,"CRC 35,010.00",35010
4198696000001612448,1,"CRC 41,850.00",41850
4198696000001612484,2,"CRC 25,849.35",25849.35
4198696000001612520,2,"CRC 20,994.14",20994.14
4198696000001612556,2,"CRC 25,764.30",25764.3
4198696000001612592,1,"CRC 25,447.92",25447.92
4198696000001612628,2,"CRC 26,844.97",26844.97
4198696000001612664,1,"CRC 26,450.16",26450.16
4198696000001612700,2,"CRC 24,965.70",24965.7
4198696000001612736,1,"CRC 28,307.28",28307.28
4198696000001612772,2,"CRC 38,900.00",38900
4198696000001612808,2,"CRC 27,361.67",27361.67
4198696000001612844,1,"CRC 10,980.00",10980
4198696000001612880,1,"CRC 8,886.21",8886.21
4198696000001612916,2,"CRC 11,546.90",11546.9
4198696000001612952,1,"CRC 9,250.00",9250
4198696000001612988,6,"CRC 7,150.00",7150
4198696000001613024,2,"CRC 14,143.47",14143.47
4198696000001613060,2,"CRC 13,000.00",13000
4198696000001613096,4,"CRC 11,910.97",11910.97
4198696000001613132,2,"CRC 7,319.54",7319.54
4198696000001613168,2,"CRC 8,998.22",8998.22
4198696000001613204,4,"CRC 34,387.24",34387.24
4198696000001613240,12,"CRC 8,100.00",8100
4198696000001613276,2,"CRC 16,888.73",16888.73
4198696000001613312,1,"CRC 30,537.92",30537.92
4198696000001613348,2,"CRC 11,066.70",11066.7
4198696000001613384,1,"CRC 11,402.05",11402.05
4198696000001613420,1,"CRC 13,250.68",13250.68
4198696000001613456,1,"CRC 23,883.50",23883.5
4198696000001613492,0,"CRC 12,583.99",12583.99
4198696000001613528,1,"CRC 15,955.78",15955.78
4198696000001613564,2,"CRC 17,762.10",17762.1
4198696000001613600,2,"CRC 23,883.50",23883.5
4198696000001613636,2,"CRC 13,366.73",13366.73
4198696000001613672,3,"CRC 9,766.14",9766.14
4198696000001613708,7,"CRC 11,066.70",11066.7
4198696000001613744,2,"CRC 16,980.00",16980
4198696000001613780,3,"CRC 21,900.00",21900
4198696000001613816,0,"CRC 22,950.00",22950
4198696000001613852,2,"CRC 30,274.52",30274.52
4198696000001613888,0,"CRC 25,531.18",25531.18
4198696000001613924,1,"CRC 23,489.10",23489.1
4198696000001613960,2,"CRC 25,789.57",25789.57
4198696000001613996,1,"CRC 30,311.22",30311.22
4198696000001614032,1,"CRC 22,193.79",22193.79
4198696000001614068,0,"CRC 25,668.50",25668.5
4198696000001614104,1,"CRC 31,400.36",31400.36
4198696000001614140,1,"CRC 24,917.54",24917.54
4198696000001614176,4,"CRC 28,631.75",28631.75
4198696000001614212,1,"CRC 27,678.97",27678.97
4198696000001614248,2,"CRC 27,985.80",27985.8
4198696000001614284,0,"CRC 33,912.40",33912.4
4198696000001614320,1,"CRC 32,943.47",32943.47
4198696000001614356,2,"CRC 37,500.00",37500
4198696000001614392,1,"CRC 31,400.36",31400.36
4198696000001614428,2,"CRC 31,013.18",31013.18
4198696000001614464,1,"CRC 30,133.58",30133.58
4198696000001614500,0,"CRC 31,900.00",31900
4198696000001614536,0,"CRC 32,394.40",32394.4
4198696000001614572,1,"CRC 37,513.56",37513.56
4198696000001614608,0,"CRC 22,838.75",22838.75
4198696000001614644,2,"CRC 17,053.08",17053.08
4198696000001614680,1,"CRC 17,747.49",17747.49
4198696000001614716,2,"CRC 23,108.88",23108.88
4198696000001614752,2,"CRC 21,089.96",21089.96
4198696000001614788,2,"CRC 18,619.52",18619.52
4198696000001614824,1,"CRC 18,619.52",18619.52
4198696000001614860,4,"CRC 12,826.00",12826
4198696000001614896,2,"CRC 13,742.60",13742.6
4198696000001614932,2,"CRC 22,128.67",22128.67
4198696000001614968,2,"CRC 11,786.13",11786.13
4198696000001615004,0,"CRC 14,679.22",14679.22
4198696000001615040,2,"CRC 20,993.39",20993.39
4198696000001615076,2,"CRC 15,502.74",15502.74
4198696000001615112,2,"CRC 14,582.32",14582.32
4198696000001615148,1,"CRC 14,275.51",14275.51
4198696000001615184,2,"CRC 19,567.53",19567.53
4198696000001615220,2,"CRC 14,764.21",14764.21
4198696000001615256,2,"CRC 11,191.09",11191.09
4198696000001615292,10,"CRC 12,000.00",12000
4198696000001615328,1,"CRC 28,980.00",28980
4198696000001615364,0,"CRC 21,900.00",21900
4198696000001629474,0,"CRC 2,059.47",2059.47
4198696000001629654,0,"CRC 3,200.00",3200
4198696000001629878,0,"CRC 18,480.00",18480
4198696000001630965,2,"CRC 21,492.00",21492
4198696000001674010,0,"CRC 9,068.00",9068
4198696000001674260,4,"CRC 3,209.29",3209.29
4198696000001674796,1,"CRC 5,464.00",5464
4198696000001674832,2,"CRC 6,593.60",6593.6
4198696000001674868,2,"CRC 7,640.00",7640
4198696000001674904,3,"CRC 9,876.00",9876
4198696000001674940,0,"CRC 5,720.00",5720
4198696000001674976,3,"CRC 22,000.00",22000
4198696000001685012,1,"CRC 17,553.00",17553
4198696000001685048,2,"CRC 5,017.05",5017.05
4198696000001685084,1,"CRC 40,096.15",40096.15
4198696000001685120,1,"CRC 17,693.85",17693.85
4198696000001685156,2,"CRC 7,568.60",7568.6
4198696000001715043,0,"CRC 15,900.00",15900
4198696000001673811,0,"CRC 66,749.23",66749.23
4198696000001715775,0,"CRC 33,105.87",33105.87
4198696000001735038,0,"CRC 25,000.00",25000
4198696000001791080,0,"CRC 12,300.00",12300
4198696000001800149,0,"CRC 30,000.00",30000
4198696000001878229,0,"CRC 5,900.00",5900
4198696000001900346,0,"CRC 12,673.11",12673.11
4198696000001937001,5,"CRC 5,600.00",5600
4198696000001969219,0,"CRC 17,000.00",17000
4198696000002082103,0,"CRC 5,500.00",5500
4198696000002173001,11,"CRC 17,000.00",17000
4198696000002192354,0,"CRC 9,200.00",9200
4198696000002192684,1,"CRC 12,911.50",12911.5
4198696000002192877,0,"CRC 7,924.21",7924.21
4198696000002266151,5,"CRC 19,800.00",19800
4198696000002318010,1,"CRC 2,400.00",2400
4198696000002373048,0,"CRC 28,000.00",28000
4198696000002427057,0,"CRC 6,950.00",6950
4198696000002427834,1,"CRC 7,628.00",7628
4198696000002566078,0,"CRC 11,500.00",11500
4198696000002572698,1,"CRC 14,000.00",14000
4198696000002572734,1,"CRC 80,000.00",80000
4198696000002572770,12,"CRC 17,000.00",17000
4198696000002572806,4,"CRC 17,000.00",17000
4198696000002572842,11,"CRC 17,000.00",17000
4198696000002572878,4,"CRC 17,000.00",17000
4198696000002572914,3,"CRC 70,000.00",70000
4198696000002572950,1,"CRC 25,000.00",25000
4198696000002572986,2,"CRC 60,000.00",60000
4198696000002574022,0,"CRC 65,000.00",65000
4198696000002574058,3,"CRC 45,000.00",45000
4198696000002566280,0,"CRC 10,400.00",10400
4198696000002584343,0,"CRC 18,000.00",18000
4198696000002584708,0,"CRC 8,900.00",8900
4198696000002614025,0,"CRC 4,100.00",4100
4198696000002614201,0,"CRC 2,556.74",2556.74
4198696000002622660,0,"CRC 7,230.00",7230
4198696000002664190,0,"CRC 6,929.88",6929.88
4198696000002664881,0,"CRC 44,854.00",44854
4198696000002744001,0,"CRC 25,000.00",25000
