Item Name,Sale Quantity,Quantity Ordered,Sub Total,Total,Profit
Bush-Tij-Punta-Mazda-3-14-18 M- 26X66X57,1,1.00,"5,398.23","CRC 3,995.00","$1,403.23"
FILTRO SERVICIO LIVIANO COMBUSTIBLE DIESEL PRIMARIO ENRISCA,1,1.00,"7,083.19","CRC 5,680.00","$1,403.19"
"MANGUERA RADIADOR INFERIOR HYUN GRACE H100 2.5 2.6 DIESEL 94-05 1""5/16 OEM 25413-43002",1,1.00,"5,398.23","CRC 3,996.25","$1,401.98"
ROT EST TRAS LH HONDA CIVIC 06-15 SL6385L,1,1.00,"5,221.24","CRC 3,820.00","$1,401.24"
HULE ESTABILIZADOR DELANTERO MITSUBISHI NATIVA SPORT 97-15 LATERAL M-20X36X40,4,4.00,"3,893.80","CRC 2,494.00","$1,399.80"
RETENEDOR  CIGUEÑAL TRASERO COROLLA95-02(70x92x12)NJ233,1,1.00,"5,309.73","CRC 3,910.18","$1,399.55"
BUSHING INF CHICO HYUNDAI ELANTRA 20,2,2.00,"7,164.60","CRC 5,765.34","$1,399.26"
Escobilla rain x convencional modelo pro 15,3,3.00,"7,699.11","CRC 6,300.00","$1,399.11"
BOSCH FAJA MICRO-V 5PK875 (35.1/2P),1,1.00,"5,309.73","CRC 3,910.74","$1,398.99"
BOSCH FAJA MICRO-V 6PK1980 (78P),1,1.00,"7,725.66","CRC 6,327.05","$1,398.61"
PASTILLA F MB LANCER 1.5 02-10,1,1.00,"7,699.12","CRC 6,301.24","$1,397.88"
Hule-Bal-Tras-Nissan-Navara-D40-Largo M- 19X33X52,4,4.00,"4,955.75","CRC 3,560.00","$1,395.75"
FAJA D/H NIS X-TERRA 5PK1230,1,1.00,"5,309.73","CRC 3,916.80","$1,392.93"
PASTILLA F CERAMICA HY I30 1.0 1.2 GRAN i10 13-,1,1.00,"13,893.81","CRC 12,501.67","$1,392.14"
FAJA A/C DAIH ROCKY 90/92 5PK1245,1,1.00,"5,309.73","CRC 3,918.81","$1,390.92"
PASTILLA F CERAMICA TY YARIS 06- GREET WALL C30 SEDAN TAX,1,1.00,"12,526.55","CRC 11,135.67","$1,390.88"
FAJA AUT SANA FE PS AC 01-06 2.4 OPTIMA 01 -06 5PK1385,1,1.00,"5,221.24","CRC 3,833.07","$1,388.17"
ROTULA DIRECCION EXTERNA CHEVROLET SPARK 09-- CEK018,2,2.00,"7,787.61","CRC 6,400.00","$1,387.61"
ROTULA ESTABILIZADORA TOYOTA 4RUNNER 96-02 SL3560,2,2.00,"7,787.61","CRC 6,400.00","$1,387.61"
Bush-Punta-Tij-Del-Nissan-Pathfinder-96-05,1,1.00,"5,221.24","CRC 3,834.00","$1,387.24"
RETENEDOR SALIDA  CAJA DERECHO SPARK0.8/1.0(35x52x9.5)NK110,1,1.00,"3,185.84","CRC 1,800.00","$1,385.84"
BUS.TIJ. DEL SUP TIPO: PEQUEÑO / MOD: KIA-K2700 /89-20 4X2-4X4/M.22X45X40,2,2.00,"4,884.96","CRC 3,500.00","$1,384.96"
BUSHING DE BALLESTA TRASERO SUPERIOR FORD COURIER/ RANGER MAZDA SERIE B TODOS DRIFTER 1986-2005,5,5.00,"1,769.91",CRC 385.00,"$1,384.91"
FILTRO AIRE TOYOTA COROLLA 87-89 FMA-1007,2,2.00,"5,132.74","CRC 3,748.56","$1,384.18"
BOMBA AUX FRENO HY GRACE STAREX H100 GALLOPER LH 7/8            NO,1,1.00,"8,584.07","CRC 7,200.00","$1,384.07"
BOMBA AUX FRENO HY GRACE STAREX H100 GALLOPER RH 7/8,1,1.00,"8,584.07","CRC 7,200.00","$1,384.07"
"ROT. ESTAB. DEL. RH. ISZ. TROOPER. 92/02, RODEO. 95/04, SL-5430R, TIPO C. 185X10",1,1.00,"6,757.52","CRC 5,376.00","$1,381.52"
FILTRO ACEITE TURBO DIESEL CORAXI ALTEZA 1.8 2.0 PH920,2,2.00,"5,918.58","CRC 4,537.37","$1,381.21"
PASTILLA F CERAMICA NS TIIDA MICRA DEL 06-,1,1.00,"12,190.27","CRC 10,811.97","$1,378.30"
HULE ESTABILIZADOR DELANTERO TOYOTA HILUX VIGO 4X4 06-15 M-28.5X48X48,4,4.00,"4,955.76","CRC 3,580.00","$1,375.76"
RET. CIG/ARBOL. DEL. SZ. APV/CARRY/BALE/SAMU/VITA G16A SPA/MAT/DAM (32x47x6) NJ377,3,3.00,"7,345.13","CRC 5,970.00","$1,375.13"
GALLETA COMPENSADOR HONDA CIVIC 92-00 CRV 95-01 ACCORD 97-02 TRASERA,4,4.00,"4,955.76","CRC 3,581.46","$1,374.30"
PASTILLA FRENO SEMI METALICA NISSAN 720 4X2 4X4 83 D21,1,1.00,"8,938.05","CRC 7,564.75","$1,373.30"
"MANGUERA SUP. RAD. NIS. VERSA. 07/12, MR18",1,1.00,"5,044.25","CRC 3,675.00","$1,369.25"
PB-2005J BUSHING BIELA JT J2 HA 80-T3000 -SE01-,1,1.00,"4,867.26","CRC 3,500.00","$1,367.26"
ROT SUS INF TUCSON 05-  SB-8042,2,2.00,"10,929.20","CRC 9,562.72","$1,366.48"
BEARING DE BANCADA STD 2A/3A/4A/5A 83- -11701,1,1.00,"7,566.37","CRC 6,200.00","$1,366.37"
FILTRO ADE CABINA HYUNDAI ACCENT VERNA / GETZ 2002 - 2006,1,1.00,"4,867.26","CRC 3,501.50","$1,365.76"
SET TORRES DE ESTABILIZADORA DELANTERA TOYOTA HILUX/ HIACE YN 8MM .,2,2.00,"2,123.89",CRC 759.00,"$1,364.89"
Bush-Res-Tras-Toyota-Hilux-Isuzu-Trooper- KB M-14X40X70,2,2.00,"5,132.74","CRC 3,770.00","$1,362.74"
KASHIMA HB90722A KS1 / 8433 MD1321 KS1 PASTILLA DE FRENO DELANTERA SEMIMETALICA P/ HONDA CIVIC 99-02,1,1.00,"6,920.35","CRC 5,559.00","$1,361.35"
"FILTRO AIRE HYUNDAI  I10  1,1 1,2 08-",2,2.00,"5,132.74","CRC 3,771.90","$1,360.84"
Bush-Ten-Tras-Hyundai-Accent-Verna-99- 05-M-14.5X42X54(Arrastre),2,2.00,"4,955.75","CRC 3,596.00","$1,359.75"
Bush-Tij-Del-Toyota-Corolla-AE80-AE82 M- 12X33X60,2,2.00,"4,778.76","CRC 3,424.00","$1,354.76"
FILTRO ACEITE CHEVROLET AVALANCHE CAMARO,1,1.00,"5,044.25","CRC 3,690.00","$1,354.25"
BUS.TIJ. DEL / MOD: HYUN-ELANTRA /01-05 4X2,2,2.00,"6,350.44","CRC 5,000.00","$1,350.44"
FUSIBLE TIPO CUCHILLA 10 AMP .,20,20.00,"1,460.20",CRC 110.00,"$1,350.20"
FUSIBLE TIPO CUCHILLA 15 AMP .,20,20.00,"1,460.20",CRC 110.00,"$1,350.20"
"MANGUERA RADIADOR SUPERIOR FRONTIER NP300 3.2 2.7 TD27 04- 1"" 3/8  1"" 9/16",1,1.00,"5,044.25","CRC 3,694.22","$1,350.03"
BUS.TIJ. DEL INF TIPO: PEQUENO / MOD:ISUZ-TROOPER /91-02 4X2-4X4/M.16X36X55,1,1.00,"5,044.25","CRC 3,695.00","$1,349.25"
TAPON RADIA 13 LIB PEQUEÑO C/VALV,2,2.00,"4,247.78","CRC 2,900.00","$1,347.78"
SOP COMP DEL NISSAN SENTRA B13-B14 KIT CON ROL,2,2.00,"13,097.35","CRC 11,750.00","$1,347.35"
BOMBA AUX FRENO IZ TROOPER KB TRAS R/L 7/8,2,2.00,"13,628.32","CRC 12,281.40","$1,346.92"
BOMBA PRINCIPAL CLUTCH TY COROLLA EE90/AE9 5/8 87-92,1,1.00,"14,814.76","CRC 13,467.97","$1,346.79"
FILTRO AIRE YARIS 14-ETIOS 16-1.5 2NZ 1NZ 4NR MIRAGE 12- 1.0/2/3,3,3.00,"5,044.26","CRC 3,699.06","$1,345.20"
EMP. TAPA VALV. MIT. L-200 SPORTEROTURBO 4D56T,1,1.00,"5,044.25","CRC 3,700.00","$1,344.25"
EMPAQUE TAPA VALVULAS 13270-84A01 GA16 12V - JN-738,1,1.00,"5,044.25","CRC 3,700.00","$1,344.25"
FAJA 6PK1060 K060417,1,1.00,"5,044.25","CRC 3,700.00","$1,344.25"
PASTILLA F CERAMICA HY TUCSON ELAN KIA SPORTAGEFORTE i20 CRETA,1,1.00,"8,495.58","CRC 7,152.12","$1,343.46"
Nissan Patrol (Nissan 16405-01T70),1,1.00,"5,132.74","CRC 3,790.00","$1,342.74"
ROT ESTAB TRAS LH HON CIVIC 95/99 SL-6265R,1,1.00,"5,044.25","CRC 3,702.00","$1,342.25"
SOPORTE MOTOR RH / MOD: HYUN-ACCENT- VERNA /99-05 MT-ATM 4X2 (DISTRI),1,1.00,"14,336.28","CRC 12,995.00","$1,341.28"
COMPENSADOR MITSUBISHI MONTL200/GALL 2066 P/C HILUX 2W 85-06 444221 K2700,2,2.00,"26,371.68","CRC 25,030.58","$1,341.10"
NJ-285 ARBOL LEVA B11/2/3 VG30 VG33E - 34x48x8- 13042-D0100,2,2.00,"3,539.82","CRC 2,200.00","$1,339.82"
B A FRENO KIA PICANTO 11-RH 11/16,1,1.00,"6,594.69","CRC 5,254.96","$1,339.73"
FILTRO ACEITE DODGE HYUNDAI KIA,1,1.00,"5,128.32","CRC 3,790.00","$1,338.32"
PASTILLA FRENO SEMI METALICA HYUNDAI H1 08- KIA CARNIVAL,1,1.00,"12,300.88","CRC 10,963.02","$1,337.86"
EMP. TAPA VALV. TOYOTA 4RUNNER 3.0V6/HILUX/T100 3VZ-FE,2,2.00,"9,734.51","CRC 8,400.00","$1,334.51"
RELAY 12V 4 PATILLAS TRABAJO H.D. HELLA - 0077930,1,1.00,"5,044.25","CRC 3,709.87","$1,334.38"
ROTULA CREMALLERA NISSAN TIIDA C11 04- SR-4950,2,2.00,"7,610.62","CRC 6,276.72","$1,333.90"
Hule-Est-Del-Nissan-Frontier-NP300-16-20- M-32X46X49,4,4.00,"6,513.28","CRC 5,180.00","$1,333.28"
EMP TP VLAV RH 13270-8J102,1,1.00,"5,132.74","CRC 3,800.00","$1,332.74"
EMP TP VLV LH 13270-8J112,1,1.00,"5,132.74","CRC 3,800.00","$1,332.74"
FILTRO SERVICIO LIVIANO AIRE PRIMARIO PANE,1,1.00,"5,132.74","CRC 3,800.00","$1,332.74"
Filtro Servicio Liviano Aire Primario Panel AF4008T,1,1.00,"5,132.74","CRC 3,800.00","$1,332.74"
RET RDA DEL SZ APV/VITARA 54X69X7/10 NJ992,2,2.00,"5,132.74","CRC 3,800.00","$1,332.74"
BOSCH FAJA MICRO-V 5PK865 (34P),2,2.00,"6,017.70","CRC 4,687.30","$1,330.40"
FAJA D/H HYU ACCENT 99/05 4PK0615,2,2.00,"4,955.76","CRC 3,625.76","$1,330.00"
FUSIBLE TIPO CUCHILLA 20 AMP .,19,19.00,"1,433.65",CRC 104.50,"$1,329.15"
ABRO PINTURA ROJO FUEGO AEROS 8oz,6,6.00,"6,716.82","CRC 5,388.00","$1,328.82"
ROTULA SUSPENSION LH COROLLA EE90 87-AE95 90- SB-2802L,1,1.00,"6,757.52","CRC 5,429.46","$1,328.06"
BOSCH FAJA MICRO-V 6PK2225 (87.1/2P),1,1.00,"9,646.02","CRC 8,318.70","$1,327.32"
BOMBA AUX FRENO HY ACCENT VERNA R/L 3/4 58330-25000,2,2.00,"14,513.27","CRC 13,186.18","$1,327.09"
PASTILLA F SM TY YARIS 06- GREET WALL C30 SEDAN TAX,1,1.00,"8,230.09","CRC 6,906.53","$1,323.56"
FILTRO DE AIRE TOYOTA COROLLA CONQUEST AND TAZZ/ CAMI IMPORTS HEI44MM LEN250MM WID156MM.,1,1.00,"2,035.40",CRC 715.00,"$1,320.40"
48815-42080 Hule-Est-Del-LH-Toyota-Rav4-06-18 M- 23X47X52,1,1.00,"2,212.39",CRC 895.00,"$1,317.39"
48815-42090 Hule-Est-Del-RH-Toyota-Rav4-06-18 M- 23X47X52,1,1.00,"2,212.39",CRC 895.00,"$1,317.39"
LOCTITE 675513 NAIS ABRILLANTADOR PARA USO AUTOMOTRÍZ ROCIADOR 236 ML,3,3.00,"8,353.99","CRC 7,038.00","$1,315.99"
FAJA SORENTO 03-06 MONTERO 94-00 SPORT 97-04. 5PK1135,2,2.00,"7,026.55","CRC 5,712.54","$1,314.01"
CONECTA SENSOR POS. ARBOL/CIGUEÑAL TY. YARIS (2L),1,1.00,"6,513.27","CRC 5,200.00","$1,313.27"
FAJA AUTOMOTRIZ GATES 7325,1,1.00,"4,955.75","CRC 3,643.00","$1,312.75"
BUJIA PRECA. TUC/STA. FE 2.2/SPO/CARENS DIESEL 11v (B-110/Y749J Q=1 110mm,1,1.00,"5,212.39","CRC 3,900.00","$1,312.39"
"MANGUERA CALEFACCION NIS. SENTRA. 90/94, B13, MEXICANO, MURANO. 5/8",1,1.00,"4,867.26","CRC 3,557.52","$1,309.74"
CB-1229A BRG.BIELA STD YD22/5,1,1.00,"3,907.96","CRC 2,600.00","$1,307.96"
Hule-Est-Del-Suzuki-Grand Vitara-99-05 M- 22X38X40,2,2.00,"4,955.75","CRC 3,652.00","$1,303.75"
PASTILLA F SM HY i10 08- KIA PICANTO 04- ARO 14 58101-0XA00,1,1.00,"8,230.09","CRC 6,927.62","$1,302.47"
PASTILLA FRENO SEMI METALICA HYUNDAI i10 08- KIA PICANTO 04- ARO 14 58101-0XA00,1,1.00,"8,230.09","CRC 6,927.62","$1,302.47"
RET CIG TRAS CH,1,1.00,"5,292.04","CRC 3,990.00","$1,302.04"
GAZA PARA BATERIA SA160 - GRANDE NIQUEL-CAJ,2,2.00,"4,601.77","CRC 3,300.00","$1,301.77"
"FAJA BOSCH DIST GEO/SUZ 95-97 (89C-1) / T272 dientes: 89, 848mm 25mm",1,1.00,"9,380.53","CRC 8,081.49","$1,299.04"
SOPORTE IZQUIERDO HONDA FIT L4 1.5 06-08,1,1.00,"16,991.15","CRC 15,694.55","$1,296.60"
FIL GAS ELANTRA 1.6 1.8 2.0,1,1.00,"4,867.26","CRC 3,571.11","$1,296.15"
BOMBILLO 24V 5W PUSH TIPO W5W W2 1X9 5D .,18,18.00,"1,592.93",CRC 297.00,"$1,295.93"
EMP.TAPA.VAL.ACC BLUE 1.4/1.6/RIO/SOUL/I30 1.6/ELA1.6 11-15,1,1.00,"4,778.76","CRC 3,485.00","$1,293.76"
PASTILLA F TY CELICA -01 COROLLA PRIUS YARIS,1,1.00,"6,431.86","CRC 5,143.00","$1,288.86"
ROTOR NIS FRON KA24DE 98 SENT GA16DE 95 GA16 !T,2,2.00,"6,187.62","CRC 4,900.00","$1,287.62"
BOTA EJE SZ GEO METRO 89-00 INT TREBOL DH TERIOS,2,2.00,"6,024.78","CRC 4,737.88","$1,286.90"
TAPON DE RADIADOR 1.1 KG 16 LBRS PEQUEÑO,1,1.00,"4,778.76","CRC 3,495.58","$1,283.18"
FAJA  AUT TOY ECHO YARIS 2NZFE 00- DH ALMERA 1.8 DH  3PK850,4,4.00,"5,132.73","CRC 3,851.08","$1,281.65"
TERMINAL ELECTRICA HEMBRA SIN FORRO (292).,22,22.00,"1,946.91",CRC 665.72,"$1,281.19"
FILTRO DE AIRE SUZUKI TRACKER SAMURIA VITARA XL7,1,1.00,"4,070.80","CRC 2,790.00","$1,280.80"
JGO.EMP.T.VLV. 4D55/4D56,3,3.00,"6,350.44","CRC 5,070.00","$1,280.44"
Bush Sop Dif Del Nissan D21 D22 M-12x57x50,1,1.00,"4,778.76","CRC 3,500.00","$1,278.76"
EMP. TAPA VALV. HD. CIVIC D15B/D16(12341-PM6-010),1,1.00,"4,778.76","CRC 3,500.00","$1,278.76"
EMPAQUE TAPA SUPERIOR /,1,1.00,"4,778.76","CRC 3,500.00","$1,278.76"
FILTRO AIRE COROLLA RAV4 CAMRY,1,1.00,"4,778.76","CRC 3,500.00","$1,278.76"
FILTRO CHEVROLET EQUINOX 1.5 CAPTIVA 3.6 SPARK 1.4,1,1.00,"4,778.76","CRC 3,500.00","$1,278.76"
SH-1622B BRG. LEVAS STD 4JA1/4JB1/4JG2-8-9416,1,1.00,"4,778.76","CRC 3,500.00","$1,278.76"
PASTILLA F CERAMICA DH SIRION -04 TY AGYA,1,1.00,"12,300.88","CRC 11,022.57","$1,278.31"
Filtro Combustible Hyundai I-10 GL Manual G4LA,2,2.00,"3,893.80","CRC 2,618.00","$1,275.80"
"MANGUERA RADIADOR SUPERIOR TOY RAV4 3S 2.0 4WD 95-01 1""  3/16",1,1.00,"6,106.19","CRC 4,832.98","$1,273.21"
DISC.TOY 2L/3L/22R/3Y/2Y/5R 225x150x21x28.95,1,1.00,"23,610.62","CRC 22,338.05","$1,272.57"
ROT DIRECCION RH TROPER RODEO SE-5281R,1,1.00,"4,247.79","CRC 2,976.14","$1,271.65"
MANGUERA SUPERIOR RADIADOR NISSAN VERSA/TIDA 08-12 MR18DE MR20DE,1,1.00,"4,690.27","CRC 3,420.00","$1,270.27"
FILTRO D CABINA DAIHATSU TERIOS 2006 1.5CC,1,1.00,"6,269.03","CRC 4,999.00","$1,270.03"
Filtro Servicio Pesado Combustible Diesel Primario Elemento LFF1010T,1,1.00,"6,269.03","CRC 4,999.00","$1,270.03"
BOTA EJE TO COROLLA AE101 YARIS (BP) MB MIRAGE LANCER -99,2,2.00,"6,548.67","CRC 5,279.02","$1,269.65"
"ROT. CREMA. NIS. ALMERA,. 07/ CRKK-8, SRK-8340, SR-N530, 16X14X300",1,1.00,"6,269.03","CRC 5,000.00","$1,269.03"
FAJA AUT UNICA MITSUBISHI MONTERO V6 90 -08 6PK1290,1,1.00,"4,690.27","CRC 3,421.83","$1,268.44"
EMP. TAPA VALV. HD. CIVIC 1.8 16vR18A1/R20 06-,1,1.00,"4,867.26","CRC 3,600.00","$1,267.26"
MANGUERA RAD. SUP-2 HY. ELA 1.6 11-,1,1.00,"4,867.26","CRC 3,600.00","$1,267.26"
FILTRO ACEITE STAREX TERRACEITEAN H1 KIA 26300- 42030,2,2.00,"3,589.38","CRC 2,326.68","$1,262.70"
FILTRO AIRE NISSAN NAVARA 15- 2.5 NP300 YD25,2,2.00,"4,601.76","CRC 3,340.02","$1,261.74"
FILTRO ACEITE ELEMENTO SOF-7-2448 CH10358 P980 COROLLA 08-19 50,5,5.00,"5,139.83","CRC 3,880.00","$1,259.83"
GALLETA DELANTERA RH NISSAN PLATINA 02-10 1.6 RENAULT CLIO 1.6 02-10,2,2.00,"15,575.22","CRC 14,316.74","$1,258.48"
PORTA CARBONES TOYOTA GRAND HIACE .,1,1.00,"1,769.91",CRC 511.50,"$1,258.41"
NGK BP6ES BUJIA AISLADOR PROYECTADO SUPER 14X19MM 20.8MM VER 723670*,4,4.00,"6,187.61","CRC 4,930.00","$1,257.61"
ROT CRE COROLLA ZZE122/123 00-  SR-3640,2,2.00,"6,902.65","CRC 5,646.28","$1,256.37"
BUSHING DE TIJERETA INFERIOR MAZDA B2000-B22000 4X4098-2011,2,2.00,"6,350.44","CRC 5,096.00","$1,254.44"
TAPON RADIADOR C-13D 1.1K/CM2 - TIPO DENSO-R,1,1.00,"4,601.77","CRC 3,350.00","$1,251.77"
SOP ACURA ACCORD 98-02,1,1.00,"6,187.61","CRC 4,936.00","$1,251.61"
ROLL 6902LLU,1,1.00,"4,424.78","CRC 3,174.00","$1,250.78"
BOSCH FAJA TIPO V 10AVX888 (35P) =7350,2,2.00,"3,362.83","CRC 2,112.10","$1,250.73"
PASTILLA F SM HY H100 05-07 PORTER II PREGIO CARNIVAL,1,1.00,"11,349.56","CRC 10,100.77","$1,248.79"
FAJA 6PK1940 K070764,1,1.00,"4,778.76","CRC 3,530.08","$1,248.68"
SOP. CAJA AUT. HONDA CITY 1.5 09-12,1,1.00,"16,548.67","CRC 15,300.00","$1,248.67"
FAJA AUT 720 D21 85-HINO 4.7 08-AL PRADO 1HZ AC 17460,2,2.00,"4,601.76","CRC 3,353.72","$1,248.04"
FILTRO DE AIRE TOYOTA COROLLA/ CONQUEST 160/ 180I 1997  HEI43MM LEN268MM WID170MM.,1,1.00,"1,858.41",CRC 610.50,"$1,247.91"
BOSCH FAJA MICRO-V 4PK975 (38.3/8P),1,1.00,"4,690.27","CRC 3,445.92","$1,244.35"
FILTRO AIRE DAIHATSU TERIOS 2000-2006 1.3 FMA-1911,2,2.00,"5,267.25","CRC 4,023.44","$1,243.81"
Hule-Est-Tras-Toyota-Rav4-01-05 M- 20X32X40,4,4.00,"4,601.76","CRC 3,360.00","$1,241.76"
BOTA EJE INT PICANTO SPARK TRIPODE 20X65X89,1,1.00,"3,539.82","CRC 2,300.00","$1,239.82"
NJ-637 DIFERENCIAL B11/B12/B13 - 40x56x8-38342-M,2,2.00,"3,989.73","CRC 2,750.00","$1,239.73"
Hule-Est-Tras-Hyundai-Tucson-16-20-Ioniq-17-20-Kia-Sportage-16-20-Azera-16-20-Elantra-16-20-/Del-Hyundai-Creta-14-21-KIA-Carens-12-16-Kia-Rio-18-21-M-20X46X44,4,4.00,"4,417.69","CRC 3,180.00","$1,237.69"
SB-1862 ROT.SUS. LH-RH INF / MAZD-34X2 14-19 /M.20X42,1,1.00,"6,187.61","CRC 4,950.00","$1,237.61"
FILTRO DE CABINA HYUNDAI SANTA FE VERACRUZ SORENTO,1,1.00,"7,327.43","CRC 6,090.00","$1,237.43"
BOSCH FAJA MICRO-V 6PK2080 (82P),1,1.00,"9,026.55","CRC 7,793.50","$1,233.05"
FAJA UNICA CON AIRE TOY RAV4 6PK1230,1,1.00,"6,269.03","CRC 5,037.00","$1,232.03"
BOSCH FAJA MICRO-V 6PK1080 (42.1/2P),1,1.00,"4,513.27","CRC 3,281.49","$1,231.78"
PASTILLA F CERAMICA SZ SWIFT 12- ERTIGA MZ2 04-FD FIESTA DH SIRION 08,1,1.00,"11,097.35","CRC 9,865.70","$1,231.65"
FAJA A C. MIT GALANT 9296 4PK0950,1,1.00,"4,424.78","CRC 3,193.57","$1,231.21"
PASTILLA F CERAMICA SZ SIDEKICK 4P -98 VITARA 99-04 TRACKER 96-04,1,1.00,"11,181.42","CRC 9,951.29","$1,230.13"
BUSHING DE BALLESTA DELANTERA TOYOTA HIACE/ LAND CRUISER ID:25 L:32 H:39 W 47 1983-1995,6,6.00,"1,592.91",CRC 363.00,"$1,229.91"
CHV URSA PR TDX 15W40 CI-4 ( 12/1QTLR ),2,2.00,"7,079.65","CRC 5,851.02","$1,228.63"
BOTON PITO TIPO BOSH 12V Y 24V 10A 2P,4,4.00,"4,169.91","CRC 2,943.16","$1,226.75"
EMPAQUE CABEZOTE MITSUBISHI LANCER 4G18 ADBESTO,4,4.00,"26,194.69","CRC 24,968.60","$1,226.09"
PERMATEX REPARADOR PARABRISAS 17oz (c12),2,2.00,"9,175.22","CRC 7,950.00","$1,225.22"
ROT CRE EXCEL ACCENT 94-GRACE 87- EXCEL 89-  SR-7230,2,2.00,"7,079.65","CRC 5,854.80","$1,224.85"
BULBO ACEITE KS-53 TOYOTA T/PLANO PS-131 - 83,2,2.00,"4,424.78","CRC 3,200.00","$1,224.78"
BUS TEN TRAS INF MOD HYU ELANTRA 4X2 06-10,2,2.00,"6,024.78","CRC 4,800.00","$1,224.78"
EMPAQUE CARTER 12151-87702 CHARADE JJ-126-H,1,1.00,"4,424.78","CRC 3,200.00","$1,224.78"
FAJA AUT MITSUBISHI HONDA CIVIC 2008-2015 7PK1650,1,1.00,"6,269.03","CRC 5,046.75","$1,222.28"
EMPQ.MANIFOLD ADMISION HR16DE,1,1.00,"4,247.79","CRC 3,030.30","$1,217.49"
Hul-Est-Del-Kia-Rio-11-21-M-16X44X45,4,4.00,"3,814.16","CRC 2,600.00","$1,214.16"
BULBO TEMP KW-11N B14 B15 - 25080-89907,1,1.00,"4,513.27","CRC 3,300.00","$1,213.27"
EMP TAPA VALV RIO 1.5 01-03,1,1.00,"4,513.27","CRC 3,300.00","$1,213.27"
EMP.MULTPL.ESC.17173-11020 3E 2PZS. - JC-703-IG,1,1.00,"4,513.27","CRC 3,300.00","$1,213.27"
FAJA MULTIPLE MICHELIN 4PK1650 KO40650,1,1.00,"4,513.27","CRC 3,300.00","$1,213.27"
UNION DE BARRA MITSUBISHI L200 4X4 D25/76.5L,1,1.00,"4,513.27","CRC 3,300.00","$1,213.27"
TERMOSTATO MOTOR Y-A-C-S-E WV48B-82 QG16 Q,1,1.00,"6,610.63","CRC 5,400.00","$1,210.63"
SELLO VLV ADM 2ZR=8 90913-02101 1AZ 2AZ 1ZZ -,8,8.00,"4,247.79","CRC 3,040.00","$1,207.79"
SELLO VLV ESC 2ZR=8 90913-02111/2 1AZ 2AZ 1ZZ,8,8.00,"4,247.79","CRC 3,040.00","$1,207.79"
FILTRO AIRE CHEROLET COLORADO 2.5 2.8 01-17,1,1.00,"4,601.77","CRC 3,395.62","$1,206.15"
ROT DIR EXT DER HONDA FIT 06-08,1,1.00,"16,194.69","CRC 14,989.89","$1,204.80"
PASTILLA F SM HY H1 09- VERACRUZ 07-09 KIA CARNIVAL 07-,1,1.00,"7,610.62","CRC 6,408.01","$1,202.61"
JP1401 Bush-Punta-Tij-Del-Toyota-Yaris-Echo-00- 05 M-12X55X57,2,2.00,"4,247.79","CRC 3,046.00","$1,201.79"
EMP.TP.VLV.MD312914 MIRAGE 97-99,1,1.00,"4,601.77","CRC 3,400.00","$1,201.77"
FILTRO AIRE CABINA HYUNDAI AVANTE ELANTRA 1.6 I30 1.4 TUCSON 2.0 1.6 KIA CERATO 1.6 2.0 SPORTAGE 1.6 2.0,1,1.00,"4,601.77","CRC 3,400.00","$1,201.77"
ROTULA SUSPENSION SUPERIOR 720 4WD D21 TERRANO 86-SB- 4391,1,1.00,"6,991.15","CRC 5,793.81","$1,197.34"
"FAJA ALT. UNIVERSAL, 4PK1065, 42",1,1.00,"4,424.78","CRC 3,230.00","$1,194.78"
FAJA ALT MIT MONTERO 89/94 6G72 5PK1345,1,1.00,"5,780.53","CRC 4,590.00","$1,190.53"
CB-1441A BEARING BIELA STD 3S/5S 85-/CAMRY - RAV4,1,1.00,"6,690.27","CRC 5,500.00","$1,190.27"
FAJA AUT SPORTAGE 95-2.0 MON.SPORT 97-04 L200 DIS 2013 ALT  17355,2,2.00,"3,805.30","CRC 2,615.24","$1,190.06"
"FAJA ALT. UNIVERSAL, 5PK1025, 40.2",1,1.00,"4,513.27","CRC 3,324.24","$1,189.03"
COMPENSADOR NISSAN SENTRA B13/B14 91-98 RH,1,1.00,"23,893.81","CRC 22,705.15","$1,188.66"
JP1693 SOP-MOT-HONDA-CIVC-01-05-D,1,1.00,"15,309.73","CRC 14,121.52","$1,188.21"
FAJA MITSUBICHI MIRAGE 1.8 AIRE ACC HONDA 00-06 5PK1120,1,1.00,"4,336.28","CRC 3,151.21","$1,185.07"
BUS.TIJ. DEL SUP TIPO: GRANDE / MOD: KIA-K2700 /89-20 4X2-4X4 /M.24X45X71,2,2.00,"4,884.96","CRC 3,700.00","$1,184.96"
"TAPON DE CARTER 16MM 1,5",3,3.00,"4,247.79","CRC 3,063.48","$1,184.31"
HELLA 3157NA / 007731191 BOMBILLO P/VEHICULO MINIATURA 12V 27/7W W2.5X16Q (AMBAR) (VENTAXUNIDAD),4,4.00,"4,247.78","CRC 3,063.60","$1,184.18"
ROTULA ESTABILIZADORA LH TACOMA 01-03 SL-3790L,1,1.00,"4,513.27","CRC 3,331.03","$1,182.24"
ROTULA ESTABILIZADORA RH TACOMA 01-03  SL-3790R,1,1.00,"4,513.27","CRC 3,331.03","$1,182.24"
"ROT. DIR. EXT. RH/LH. NIS. SENTRA. 94-- B14, B15, SE-4921, SE-4901= MAS LARGA 48520-2B000",2,2.00,"9,920.35","CRC 8,738.40","$1,181.95"
