SKU,Product_ID,Last_Purchase_Date,Last_Purchase_Price
130-057,4198696000007537111,,21632.5
530-1038,4198696000009305295,,9250
800-1767,4198696000009988727,,27804.25
800-1768,4198696000009988736,,43748.25
800-514,4198696000004325013,,15694.55
518-0596,4198696000001613285,,21500
530-0014,4198696000003679354,,3790
800-754,4198696000005166544,,9950
527-0052,4198696000008585237,,16900
534-0009,4198696000009530845,,1350
534-0030,4198696000010698261,,1395
800-241,4198696000003013735,,6921.8
800-246,4198696000003025480,,3978.83
522-0198,4198696000003594251,,9741.95
72-3234,4198696000005037942,,7294
533-042,4198696000009449353,,29950
800-612,4198696000004777080,,62000
72-3019,4198696000005387674,,3200
800-1425,4198696000008009112,,11648.1
533-063,4198696000011063377,,29500
800-1611,4198696000012060866,,6415.93
533-093,4198696000012103734,,21950
376-3074,4198696000012182420,,3667.57
534-0059,4198696000014025212,,2995
800-2067,4198696000013112098,,12000
510-1009,4198696000011326261,,48489.82
512-243,4198696000012057110,,11709.36
533-129,4198696000013354829,,18950
130-077,4198696000012700717,,12393
800-2590,4198696000018234134,,15400
800-1962,4198696000011175266,,2414.88
800-2114,4198696000013384247,,6327.55
75-1014,4198696000015464616,,14228.5
75-1025,4198696000015464715,,19635
67-1022,4198696000015465048,,20075
351-2013,4198696000015465156,,16170
351-2019,4198696000015465192,,13117.5
517-1091,4198696000015960090,,28500
524-0674,4198696000016991169,,1990
800-2087,4198696000013293007,,34542.93
800-2366,4198696000016196715,,5900
800-2413,4198696000016640214,,20000
800-2389,4198696000016370480,,14159.29
800-1188,4198696000012190252,,69990
800-2233,4198696000014348615,,19840.38
512-198,4198696000011064334,,18788.02
376-3065,4198696000012182340,,3233.95
376-3071,4198696000012182394,,3312.01
800-1233,4198696000012225819,,18793
3-196,4198696000013954778,,5717.69
530-3028,4198696000015480071,,3100
339-1002,4198696000016210712,,11000
800-1972,4198696000011229575,,19000
800-2025,4198696000011638442,,580
505-040,4198696000012057242,,1275
800-1121,4198696000012094505,,25543.53
376-3133,4198696000012342830,,5615.01
517-1059,4198696000012595515,,24612.5
130-2017,4198696000012819441,,8690
67-1004,4198696000015464922,,25767.5
67-1033,4198696000015465111,,44929.5
524-0687,4198696000010936519,,4600
512-1016,4198696000011493002,,10090
44-1043,4198696000012225759,,450
376-3127,4198696000012342198,,5037
800-2331,4198696000015720598,,19700
800-2509,4198696000017698496,,25000
130-2001,4198696000011482824,,17980
800-1738,4198696000012995959,,20000
524-0664,4198696000016879450,,4100
800-2542,4198696000017936408,,17000
800-1731,4198696000012946754,,2450
800-2254,4198696000014593272,,17004.85
800-1888,4198696000010767240,,18600
245-2014,4198696000010805229,,7331.5
72-49,4198696000010848106,,1732.5
530-1045,4198696000010867040,,4950
512-210,4198696000011064441,,24603.99
533-078,4198696000011295151,,29985
533-081,4198696000011295178,,15500
800-2052,4198696000011767296,,19599.17
376-3162,4198696000012190596,,7970
509-1067,4198696000013371015,,8415
72-3250,4198696000015399435,,5933.04
44-1097,4198696000012371757,,495
509-0583,4198696000016633132,,16806.74
800-2479,4198696000017530115,,41039.65
376-3183,4198696000017826494,,3230
533-065,4198696000011063538,,20950
800-2029,4198696000011708050,,30000
505-046,4198696000012057739,,590
800-1277,4198696000012316506,,14180.92
72-3136,4198696000011274301,,3897
130-2024,4198696000012819504,,16375
524-0658,4198696000013601005,,5100
3-200,4198696000016302077,,7439.66
376-3187,4198696000016370134,,2200.09
44-1065,4198696000012360354,,824
800-1317,4198696000012467085,,12400
800-1974,4198696000013107553,,20000
800-2090,4198696000013293378,,12414.6
800-2461,4198696000017182117,,19976
130-2008,4198696000011363283,,5300
800-2124,4198696000013400788,,21044.81
800-2361,4198696000016064174,,13103.05
512-180,4198696000011064173,,16600.25
3-201,4198696000016302180,,4640.82
533-090,4198696000011834208,,15850
510-1060,4198696000010978687,,47736.26
800-1690,4198696000012887305,,28730
238-2006,4198696000010805129,,9355.5
12-1014,4198696000010805559,,25036
533-079,4198696000011295160,,29985
376-3059,4198696000012182286,,3095.91
44-1023,4198696000012225028,,795
531-015,4198696000012301049,,1503
800-2139,4198696000013478973,,2100
44-1143,4198696000015314520,,2296
511-2006,4198696000016430139,,61500
505-043,4198696000012057642,,2610
524-0172,4198696000017530422,,1900
44-1125,4198696000012410839,,1450
505-045,4198696000012057662,,590
164-100,4198696000012152001,,1278.13
44-1093,4198696000012371064,,1391
44-1144,4198696000015436126,,1395
800-1566,4198696000012057547,,21500
800-2236,4198696000014370345,,7536.03
67-1023,4198696000015465057,,38417.5
800-2358,4198696000015953624,,15000
533-061,4198696000010915640,,27718
164-108,4198696000012152477,,1278.13
164-127,4198696000012152994,,1278.13
800-1557,4198696000012819094,,34900
800-1957,4198696000013107466,,15833.78
800-2073,4198696000013123643,,7436
800-2160,4198696000013601043,,606.96
72-3257,4198696000015821516,,4800
72-3268,4198696000015864010,,2950
509-0242,4198696000016204360,,5112.22
800-2378,4198696000016245422,,8150
533-112,4198696000012887087,,32500
800-2137,4198696000013478923,,12400
351-2040,4198696000015465309,,17022.5
800-2580,4198696000018177168,,9200
800-2195,4198696000014011015,,12100
800-2862,4198696000019841342,,9870
343-27,4198696000020417520,,1385.6933333333334
800-3314,4198696000023429274,,11500
800-3645,4198696000025886470,,18003.11
800-3840,4198696000027366123,,11200
259-1020,4198696000018627764,,3668.5
130-094,4198696000022280821,,4122.5
800-2859,4198696000019836353,,14500
800-3075,4198696000021432242,,29900
800-3177,4198696000022465196,,4545.45
800-3318,4198696000023434540,,19181.86
800-3127,4198696000022148001,,20000
800-3826,4198696000027297634,,12400
800-3983,4198696000028336710,,6948.42
800-2780,4198696000019183930,,2273.98
800-3167,4198696000022448255,,21123.86
800-3241,4198696000022933561,,7657.2
3-209,4198696000024684865,,2789.79
72-3311,4198696000019061436,,4667.6
800-2725,4198696000019011081,,11455
72-3180,4198696000023138335,,3500
351-2017,4198696000018627962,,18799
517-1128,4198696000019067271,,23673.9
800-3116,4198696000021997178,,2850
800-3847,4198696000027374806,,30000
800-3401,4198696000023858005,,4641
800-3573,4198696000025233664,,2800
800-2878,4198696000019922563,,12550
800-3786,4198696000026966379,,9380.53
800-3804,4198696000027117498,,12960
57-1002,4198696000018739114,,47200
800-3046,4198696000021065464,,25000
800-3260,4198696000023076082,,11490
527-0062,4198696000025079164,,7459.2
800-3747,4198696000026656107,,3146.85
800-3882,4198696000027754850,,9800
800-3889,4198696000027868044,,4591
800-3483,4198696000024538262,,21163.42
800-3658,4198696000026043066,,20550
800-2771,4198696000019179081,,29990
800-3430,4198696000024081690,,8450
800-3978,4198696000028318113,,59900
800-3381,4198696000023704717,,2600
800-3081,4198696000021527375,,6481.26
800-2970,4198696000020441157,,103282.08
800-2978,4198696000020447846,,14434.66
130-085,4198696000018731241,,3300
800-3341,4198696000023529850,,16500
800-3753,4198696000026662281,,14995
72-3163,4198696000020811273,,4500
800-2729,4198696000019011862,,80134.1
800-2621,4198696000018476748,,22752.03
67-1036,4198696000018627926,,26592.5
800-2853,4198696000019785414,,11226.41
800-3590,4198696000025481983,,2500
800-3618,4198696000025738738,,4950
800-3608,4198696000025661345,,2775.6299999999997
800-3610,4198696000025661363,,2367.47
524-0181,4198696000024764491,,5200
800-3891,4198696000027868253,,796.08
800-3066,4198696000021413643,,17000
800-2710,4198696000018926949,,6346.84
510-1048,4198696000019853366,,50082.78
800-3082,4198696000021527718,,12839.93
800-3595,4198696000025591496,,19200
800-3902,4198696000027915550,,17493.3
800-2703,4198696000018902797,,7649.6
524-0179,4198696000020901925,,4840
800-3830,4198696000027301523,,4336.28
800-3419,4198696000024145556,,680
800-3100,4198696000021831660,,10800
800-2804,4198696000019394830,,63472.65
510-1078,4198696000019192511,,76168.43000000001
106-3004,4198696000021527096,,13333.333333333334
72-3176,4198696000021831198,,5390
800-3091,4198696000021802116,,19950
800-3211,4198696000022764466,,30000
800-3659,4198696000026043188,,8684.8
528-0116,4198696000022154695,,7100
130-093,4198696000022280812,,5990
800-3361,4198696000023622484,,2400
800-3432,4198696000024250121,,18500
800-2818,4198696000019560966,,12950
800-3012,4198696000020701897,,10031.08
800-3286,4198696000023351176,,4000
509-2612,4198696000018519303,,5720.5
800-3121,4198696000022082305,,14050
800-3457,4198696000024324559,,4995
800-4047,4198696000028751113,,14114.42
800-4128,4198696000029326974,,17876.11
800-4284,4198696000030947043,,6955
800-4512,4198696000033252859,,27990
800-4467,4198696000032479662,,58900
800-4100,4198696000029058217,,695
528-0121,4198696000029313502,,4858
800-4188,4198696000029885446,,9911.5
800-4451,4198696000032310575,,1700
800-4083,4198696000029015640,,11039.29
800-4193,4198696000029926830,,11950
800-4292,4198696000030947961,,20325
46-2036,4198696000031531320,,3975
800-4132,4198696000029368894,,35900
528-0119,4198696000029313752,,2200
800-4394,4198696000031756459,,4980
800-4094,4198696000029035926,,3500
800-4135,4198696000029374200,,4290
800-4476,4198696000032909345,,12995
800-4098,4198696000029046493,,10550
800-4388,4198696000031591338,,14550
800-4205,4198696000030016634,,3927
800-4310,4198696000031091251,,7205
800-4342,4198696000031370616,,4087.5
800-4241,4198696000030232493,,12095.73
800-4277,4198696000030882003,,13274.34
800-4448,4198696000032273837,,17941
800-4369,4198696000031481117,,4900
800-4486,4198696000033046001,,22400
800-4491,4198696000033033923,,9100
800-4078,4198696000029015153,,96000
800-4045,4198696000028731715,,14784
512-1039,4198696000028751459,,9250
800-4159,4198696000029435301,,11538.45
800-4567,4198696000033569438,,13503.25
800-4588,4198696000034310116,,27850
800-4590,4198696000034317363,,20000
800-4524,4198696000033390271,,12800
800-4542,4198696000033522601,,540
106-13,4198696000000602410,,5189.99
21-1015,4198696000000678655,,7615.18
509-0510,4198696000000862606,,8274.1
509-1003,4198696000000863209,,13050
130-015,4198696000000899421,,15753.78
393-106,4198696000001040752,,7243.5
393-207,4198696000001040905,,5357
524-0573,4198696000001408136,,1800
524-0567,4198696000001408082,,2800
527-0014,4198696000001685075,,41368
529-045,4198696000002574049,,20000
522-0016,4198696000001615364,,21900
118-82,4198696000000141292,,1617
15-291,4198696000000138178,,3883
15-54,4198696000000137782,,1507
386-10,4198696000000144559,,1947
90-121,4198696000000140194,,4807
11-233,4198696000000136936,,6677
242-255,4198696000000143191,,1028.5
214-120,4198696000000142858,,2574
39-195,4198696000000138403,,6011.5
318-7,4198696000000144388,,5725.5
393-104,4198696000000144604,,7018
376-71,4198696000000677836,,1226.05
501-1,4198696000000676774,,3195.2900000000004
509-0176,4198696000000862291,,11384.539999999999
512-123,4198696000001046514,,20594.44
528-0009,4198696000001611962,,8217.92
376-125,4198696000000678322,,1920.22
376-102,4198696000000678115,,2140.32
72-1046,4198696000000679276,,2644.65
509-1517,4198696000000863785,,11908.23
524-0013,4198696000001406318,,1550
520-0095,4198696000001611287,,13500
520-0127,4198696000001611557,,18980
519-0018,4198696000001610207,,9932.74
72-1033,4198696000000679159,,4616.39
509-0065,4198696000000861292,,8919.41
509-2576,4198696000000864973,,5226.49
502-004,4198696000000898566,,11712.51
523-0005,4198696000001096331,,5600
509-1041,4198696000000863551,,16100.98
800-086,4198696000001715735,,4050
168-2013,4198696000000676981,,7645.32
523-0028,4198696000001096538,,5100
512-007,4198696000001045479,,21080.07
3-58,4198696000000670011,,3043.76
509-0554,4198696000000863002,,7380
509-0569,4198696000000863137,,9012.02
509-3509,4198696000000865729,,14541.93
509-1036,4198696000000863506,,20337.120000000003
351-207,4198696000001040662,,35772
351-266,4198696000001040689,,19046.5
524-0579,4198696000001408190,,2700
509-1522,4198696000000863830,,11663.99
509-0117,4198696000000861760,,10132.22
118-15,4198696000000141112,,1303.5
118-18,4198696000000141130,,1089
118-23,4198696000000141148,,1001
333-39,4198696000000144433,,6545
13-23,4198696000000137431,,1083.5
13-43,4198696000000137449,,1369.5
155-17,4198696000000142012,,8096
41-110,4198696000000138502,,1628
393-126,4198696000000144631,,6957.5
43-54,4198696000000138709,,1023
95-105,4198696000000140572,,429
95-131,4198696000000140590,,5109.5
3-121,4198696000000670578,,1733.89
509-0135,4198696000000861922,,10675.01
512-018,4198696000001045578,,9166.9
800-028,4198696000001441114,,7400
528-0026,4198696000001612088,,18259.94
518-0521,4198696000001612277,,23990
518-0522,4198696000001612286,,23950
518-0559,4198696000001612673,,19081.64
518-0587,4198696000001612934,,9000
529-025,4198696000002124040,,17000
800-166,4198696000002614192,,2370.34
3-28,4198696000000669741,,1451.3400000000001
72-1015,4198696000000679051,,4081.56
524-0016,4198696000001406345,,2200
522-0028,4198696000001614500,,31900
522-0014,4198696000001614635,,23367.25
522-0040,4198696000001614707,,20128.55
521-0039,4198696000001613384,,11402.05
520-0069,4198696000001610504,,16900
800-119,4198696000002023046,,18200
72-1065,4198696000000679447,,3785.72
514-009,4198696000000836214,,1830.8
509-0079,4198696000000861418,,6150
509-2582,4198696000000865027,,6593.089999999999
504-008,4198696000000897252,,5039.36
504-036,4198696000000897504,,1027.4
504-080,4198696000000897900,,1318.33
504-131,4198696000000898359,,2533.16
502-013,4198696000000898647,,16963.43
523-0019,4198696000001096457,,5100
523-0023,4198696000001096493,,6700
523-0031,4198696000001096565,,2200
130-047,4198696000002192684,,15190
72-1056,4198696000000679366,,4662.96
11-267,4198696000000137044,,3690.5
21-1043,4198696000000678907,,4528.83
21-1019,4198696000000678691,,5244
125-628,4198696000000141697,,38.5
3-57,4198696000000670002,,3395.6200000000003
72-1063,4198696000000679429,,2768.68
509-0528,4198696000000862768,,13984.76
509-0539,4198696000000862867,,7162.09
1000-0009,4198696000001048275,,6715.5
1000-0012,4198696000001048302,,92405.5
800-161,4198696000002584837,,3300
3-6,4198696000000669543,,2822.4
3-9,4198696000000669570,,5364.69
3-14,4198696000000669615,,3997.02
529-050,4198696000002574085,,20000
529-008,4198696000002572752,,17000
529-010,4198696000002572770,,17000
522-0084,4198696000001615202,,15055.61
83-206,4198696000000139492,,4917
317-20,4198696000000144316,,3239.5
317-4,4198696000000144244,,3272.5
41-146,4198696000000138520,,2805
41-238,4198696000000138619,,2629
214-86,4198696000000142750,,1842.5
316-9,4198696000000144028,,5027
44-29,4198696000000138817,,154
138-260,4198696000000141841,,12056
393-103,4198696000000144595,,7018
3-132,4198696000000670677,,3956.78
501-11,4198696000000676864,,3954.7200000000003
512-043,4198696000001045794,,7208.81
528-0052,4198696000001611818,,4100
528-0080,4198696000001611881,,4865.04
528-0053,4198696000001612043,,8788.05
518-0538,4198696000001612466,,37113.68
518-0563,4198696000001612709,,33621.29
21-1038,4198696000000678862,,2771.5
3-86,4198696000000670263,,2166.85
524-0015,4198696000001406336,,2900
524-0010,4198696000001406291,,1800
520-0013,4198696000001610711,,17072.81
520-0008,4198696000001610765,,15413.18
520-0067,4198696000001611080,,15950
520-0138,4198696000001611575,,13680
376-111,4198696000000678196,,1346.17
509-0040,4198696000000861067,,8960.37
509-0041,4198696000000861076,,9231.89
509-0080,4198696000000861427,,6449.2
509-2517,4198696000000864442,,7134.04
511-009,4198696000000860644,,56700
504-024,4198696000000897396,,1463.64
504-037,4198696000000897513,,1843.23
504-123,4198696000000898287,,4718.75
504-138,4198696000000898422,,5959.39
504-146,4198696000000898494,,9294.83
3-167,4198696000001674251,,2286.85
508-002,4198696000000844390,,2375
168-2026,4198696000000677098,,3050.73
509-0570,4198696000000863146,,6432.3
238-133,4198696000001040338,,8272
39-173,4198696000001040401,,6105
11-362,4198696000000137314,,7799
11-13,4198696000000136504,,5098.5
168-511,4198696000000142444,,5.5
522-0090,4198696000001613843,,30274.52
522-0150,4198696000001613969,,25789.57
519-0043,4198696000001610270,,7120.295
512-259,4198696000001673403,,15492.17
513-003,4198696000000791019,,1209.27
106-23,4198696000000602500,,7127.799999999999
3-109,4198696000000670470,,5583.330000000001
3-56,4198696000000669993,,2254.84
509-0505,4198696000000862561,,5492.4400000000005
509-0521,4198696000000862705,,8054.64
