Item Name,Quantity,Sales Value,Avg Price
"TIJERETA RH. HYU. I10. 07/16 = 0X100, 0X200, 0X300",2.00,"60,884.96","30,442.48"
TIJERETA RH. KIA CERATO. 13/18,2.00,"63,628.32","31,814.16"
TIJERETA RH. KIA CERATO/FORTE. 08/13,1.00,"30,442.48","30,442.48"
TIJERETA RH. KIA PICANTO. 07/11,1.00,"29,557.52","29,557.52"
"TIJERETA RH. KIA RIO. 11/17, CQKK-68R, ROT. DE PASADOR",3.00,"73,748.68","24,582.89"
TIJERETA RH. KIA RIO. 17-- HYU. ACCENT. 18-- (SB-8012),1.00,"32,743.36","32,743.36"
"TIJERETA RH. MAZ. 3, 5, 08/13",2.00,"93,451.32","46,725.66"
"TIJERETA RH. MAZ. 3. 03/11, GRAPA, MAZ. 5. 05/17",3.00,"128,761.06","42,920.35"
"TIJERETA RH. MIT. LANCER LINEA EVO. 07/14, OUTLANDER. 06/14, ASX. 10/23 = 4013A500 4013A444",4.00,"93,203.54","23,300.89"
TIJERETA RH. MIT. MIRAGE. 14/20,2.00,"69,203.54","34,601.77"
TIJERETA RH. NIS KICKS. 17/- ROTULA (SB-N332) 54500-5RL1B,6.00,"169,231.86","28,205.31"
"TIJERETA RH. NIS. SENTRA. 06/12, B16, MR20",1.00,"23,893.81","23,893.81"
"TIJERETA RH. NIS. SENTRA. 90/94, B13",1.00,"25,663.72","25,663.72"
"TIJERETA RH. NIS. SENTRA. B17, 14/19 = 54500-3SH2B",1.00,"29,469.03","29,469.03"
"TIJERETA RH. NIS. TIIDA, VERSA. 05/15, HR15, HR16, MR18DE, BUJE Y MONTURA",13.00,"299,486.69","23,037.44"
"TIJERETA RH. NIS. VERSA, TIIDA. 11/18. DOBLE BUJE, MARCH. 10/20, MICRA. 10/15 = 54500-1HA0A 54500-1HK0A",17.00,"324,991.08","19,117.12"
TIJERETA RH. SUZ ALTO. WAGON. 03/08,1.00,"30,530.97","30,530.97"
"TIJERETA RH. SUZ. AERIO. 02/08, HIERRO COLADO",6.00,"129,380.54","21,563.42"
"TIJERETA RH. SUZ. CARRY. 98/05, CHANGAN. 17",2.00,"29,557.52","14,778.76"
"TIJERETA RH. SUZ. CELERIO, ALTO. 08/15,= 45201-68K00",3.00,"87,359.29","29,119.76"
TIJERETA RH. SUZ. ERTIGA. 12/18,1.00,"46,238.93","46,238.93"
TIJERETA RH. SUZ. SWIFT. 04/11,2.00,"41,946.90","20,973.45"
"TIJERETA RH. TOY. CAMRY. 07/11, LEXUS. ES350, 07/12",1.00,"33,805.31","33,805.31"
"TIJERETA RH. TOY. COROLLA. 03/08, NZE120, ZZE120= 02020, 13010, 02190, 02250",9.00,"261,026.57","29,002.95"
TIJERETA RH. TOY. RAIZE. 19/,1.00,"60,176.99","60,176.99"
TIJERETA RH. TOY. RAV4. 00/05 (SB-3642),2.00,"40,709.74","20,354.87"
"TIJERETA RH. TOY. RAV4. 96/00, SIN MONTURA. SB-2972R",1.00,"30,088.50","30,088.50"
"TIJERETA RH. TOY. YARIS, ECHO. 99/05. 12.4MM, BUJE PEQUENO (SB-3602)",3.00,"69,734.52","23,244.84"
"TIJERETA RH. TOY. YARIS, ETIOS. 14/21,( SB3602) = 09210, 0D081 48068-09170",6.00,"148,279.63","24,713.27"
"TIJERETA RH.TOY. COROLLA. 13/18, (ZR), CELICA. 99/06 SB-T442",3.00,"77,247.79","25,749.26"
"TIJERETA RH/LH. SUZ. ALTO, SPARK, SPARK LITE,TICO, MATIZ =76G20, A78B00,69D00,50E00,78002,A78B00,A79B00,75F00,76G00,7800",2.00,"21,238.94","21,238.94"
"TIJERETA RH/LH. SUZ. IGNIS. 00/08, SPARK. 05/10, ALTO.98/02, SWIFT. 00/04= 50E00,76G00,76G21,84000,A78B01,69D00,8400",19.00,"242,725.69","24,272.57"
TIJERETA SUP LH HON CIVIC 87/91 SA-6171L,1.00,"22,035.40","22,035.40"
TIJERETA SUP LH MAZ BT-50 10/16,1.00,"26,704.42","26,704.42"
"TIJERETA SUP LH MIT MONTERO 01/06 = 4010A139 , 4010A037",1.00,"22,959.29","22,959.29"
TIJERETA SUP LH NIS FRONTIER 01/12 NAVARA 97/13 NP300 08/21 D22 97/12 4X4= 54525-8B550,5.00,"128,938.04","25,787.61"
TIJERETA SUP RH HON CIVIC 87/91 SA-6171R,1.00,"22,035.40","22,035.40"
TIJERETA SUP RH MAZ BT-50 10/16,1.00,"26,704.42","26,704.42"
"TIJERETA SUP RH MIT MONTERO 01/06 = 4010A138 , 4010A040 , 4010A042",1.00,"22,063.72","22,063.72"
TIJERETA SUP RH MIT MONTERO 90/04 SPORT 96/04 NATIVA 97/11 L200 96/07 4X4,9.00,"265,536.27","29,504.03"
"TIJERETA SUP. LH .TOY. HIACE. 05/14, 3 HUECOS",4.00,"159,451.32","39,862.83"
TIJERETA SUP. LH HON. CIVIC. 96/00,2.00,"36,305.31","18,152.66"
"TIJERETA SUP. LH. HON. CIVIC. 92/95. C/BUSH, CQHO-33L=SR3-023",4.00,"82,909.73","20,727.43"
TIJERETA SUP. LH. HYU. TERRACAN. 01/17 =H1100,1.00,"51,504.42","51,504.42"
"TIJERETA SUP. LH. MIT. L200. SPORTERO. 05/10, 4X4,",2.00,"76,283.18","38,141.59"
"TIJERETA SUP. LH. MIT. MONTERO. 90/04, SPORT. 96/04, NATIVA. 97/11, L200. 96/07, 4X4",7.00,"207,553.97","29,650.57"
"TIJERETA SUP. LH. NIS. FRONTIER. 97/04, 4X2 (SB-4821)",1.00,"22,633.63","22,633.63"
"TIJERETA SUP. LH. TOY. 4RUNNER. 98/18, 4X4, HILUX. 02/-- 4X2, L. C. PRADO. 02/15, 4X4, V/USA = 48630-60040",1.00,"40,000.00","40,000.00"
TIJERETA SUP. RH. HON. CRV. 97/01,1.00,"15,794.69","15,794.69"
TIJERETA SUP. RH. HYU. STAREX. 97/07 = 54401-4A600,1.00,"45,044.25","45,044.25"
TIJERETA SUP. RH. HYU. TERRACAN. 01/07,1.00,"51,769.91","51,769.91"
"TIJERETA SUP. RH. MIT. ECLIPSE. 95/99, GALANT. 95/04 = MB912506, MR162804, MR496793",1.00,"22,477.88","22,477.88"
"TIJERETA SUP. RH. MIT. ECLIPSE. 95/99, GALANT. 96/08. MB912505, MB912507",1.00,"22,477.88","22,477.88"
"TIJERETA SUP. RH. MIT. L200, SPORTERO, 05/19, 4X4",2.00,"76,283.18","38,141.59"
"TIJERETA SUP. RH. MIT. L200. 86/96, 4X4",1.00,"27,876.11","27,876.11"
"TIJERETA SUP. RH. NIS. FRONTIER. 01/12, NAVARA. 97/13, NP300 08/21, D22. 97/12, 4X4 54524-8B550",1.00,"21,327.43","21,327.43"
"TIJERETA SUP. RH. NIS. FRONTIER. 97/04, 4X2 (SB-4821)",1.00,"22,633.63","22,633.63"
"TIJERETA SUP. RH. NIS. URVAN. 98/17, NV350. 12/17 = 54524-3XA0A",4.00,"144,007.08","36,001.77"
"TIJERETA SUP. RH. TOY. 4RUNNER. 98/18, 4X4, HILUX. 02/-- 4X2, PRADO. 02/17, 4X4 (SB-3841)= 48610-60070",1.00,"40,000.00","40,000.00"
"TIJERETA SUP. RH. TOY. HIACE. 05/14, 3 HUECOS",2.00,"80,761.06","40,380.53"
TIJERETA SUP. RH/LH. KIA SPORTAGE. 94/02,2.00,"46,017.70","46,017.70"
TIJERETA SUPERIOR IZQUIERDA LH. NISSAN URVAN 98/19,4.00,"128,407.20","32,101.80"
TIJERETA SUSPENSION  LH INFERIOR / HYUNDAI- ACCENT 4X2 18-24 (COMPLETA CON ROTULA),1.00,"28,938.05","28,938.05"
TIJERETA SUSPENSION LH / BYD-YUAN-PLUS 4X2 19-23,1.00,"29,026.55","29,026.55"
TIJERETA SUSPENSION LH / MOD: GEE-GX3 /19-23 4X2,2.00,"55,730.97","27,865.48"
TIJERETA SUSPENSION LH MITSUBISHI MONTERO 06--,2.00,"53,274.34","26,637.17"
TIJERETA SUSPENSION RH / MOD: GEE-GX3 /19-23 4X2,2.00,"55,730.97","27,865.48"
TIJERETA SUSPENSION RH MITSUBISHI MONTERO 06--,2.00,"53,274.34","26,637.17"
TIJERETA SUSPENSION RH/ BYD-YUAN-PLUS 4X2 19-23,1.00,"29,026.55","29,026.55"
TIJERETA SZ AERIO 04-07 DEL RH,1.00,"24,778.76","24,778.76"
"TIJERETA TRAS. LH. HYU. TUCSON, SPORTAGE, I35. 09/15, 4X2 55210-2S010",3.00,"100,353.98","50,176.99"
TIJERETRA INF MAZDA MPV 2WD 89-93,2.00,"58,053.10","58,053.10"
TIRANTE SUP. TRAS L TOYOTA LAND C,1.00,"25,929.20","25,929.20"
TIRANTE SUP. TRAS R TOYOTA LAND C,1.00,"26,460.18","26,460.18"
TIRANTE SUPERIOR TRASERO LH TOYOTA RAV4 2006-2018,1.00,"18,495.58","18,495.58"
TIRANTE SUPERIOR TRASERO RH TOYOTA RAV4 2006-2018,2.00,"39,557.53","19,778.76"
TOPE DE TIJERETA,2.00,"10,258.41","10,258.41"
TOR EST DEL MOD NISSAN D21 85-97 4X4 M.10X208 (FONRTIER 720),2.00,"9,911.50","9,911.50"
TOR EST DEL TIPO CORTO MOD TOY HILUX LANCER,3.00,"11,058.41","5,529.20"
TOR.EST. DEL / MOD: HYUN-EXCEL /90-94 4X2 /M.10X128,2.00,"3,907.96","3,907.96"
TOR.EST. DEL / MOD: NISS-D21 /85-97 MT 4X2 /M.10X145,4.00,"15,185.84","7,592.92"
TOR.EST. DEL / MOD: NISS-FRONTIER-D22 /98-15 4X2 /M.10X145,2.00,"8,849.56","8,849.56"
TORNILLO CABEZOTE SORENTO G4KE 5000,8.00,"30,973.45","30,973.45"
TORNILLO CABEZOTE SORENTO G4KE 5001,2.00,"8,849.56","8,849.56"
TORNILLO DE BARRA ESTABILIZADORA KIA BONGO/K2700 4X4,2.00,"10,088.50","10,088.50"
TORNILLO DE CABEZOTE HYUNDAI G4FA M9x1.5x143 (10),1.00,"20,619.47","20,619.47"
TORNILLO DE CABEZOTE TOYOTA 1NZFE/2NZFE 1.3/1.5(10,1.00,"20,619.47","20,619.47"
TORNILLO DE CABEZOTE TOYOTA 4E/5E (5+5),1.00,"12,920.35","12,920.35"
TORNILLO ESTAB DEL LH I 10 2,2.00,"28,672.57","28,672.57"
TORNILLO ESTAB DEL TOYOTA YARIS 2017-2019,2.00,"7,964.60","7,964.60"
TORNILLO ESTAB LH HONDA FIT 2006-2008,1.00,"12,389.38","12,389.38"
TORNILLO ESTAB NISSAN MICRA 2005-2006,4.00,"31,858.40","15,929.20"
TORNILLO ESTAB SUZUKI SX4 2006-2014,2.00,"24,424.78","24,424.78"
TORNILLO ESTAB TRAS  EDGE 2007-2013,2.00,"20,353.98","20,353.98"
"TORNILLO ESTAB. TRAS. MIT. MONTERO SPORT, DATSUN 1500, 5P. CENTRO. 2P, 10MMX150MM",8.00,"19,426.54","4,856.64"
"TORNILLO ESTABILIZADOR DEL """"L"""" HONDA ACCORD 2013-2015",1.00,"9,380.53","9,380.53"
TORNILLO ESTABILIZADOR DELANTERO FORD. MERCURY ECOSPO,2.00,"18,230.09","18,230.09"
TORNILLO ESTABILIZADOR DELANTERO LH HONDA ACCORD 13-17,1.00,"9,380.53","9,380.53"
TORNILLO ESTABILIZADOR TOYOTA ECHO 99-05 / TOYOTA ETIOS 1.5 2012-2018  2NR-FE,56.00,"79,619.44","3,062.29"
TORRE DE ESTABILIZADORA TRASERA LH TOYOTA RAV4 2003-2005,5.00,"20,485.84","4,097.17"
TORRE DE ESTABILIZADORA TRASERA RH TOYOTA RAV4 2003-2005,5.00,"19,437.16","3,887.43"
TOYOTA COROLLA MATRIX 03-08,1.00,"31,239.00","31,239.00"
TPS CRV 2002 + OREJAS IGUALES,1.00,"33,805.31","33,805.31"
TPS HUNDAY 35170-23500 TH366 3PIN HYUNDAI ACCENT 00-05 ELANTRA 01-06 TUCS 05-0,1.00,"28,318.58","28,318.58"
TRAS. HYUNDAI SANTA FE V6 2.7 01-06,1.00,"30,088.50","30,088.50"
TUBO RADIADOR-BOMBA AGUA OPTRA/AVEO 1.6 DOHC/AVEO 1.5 SOHC,1.00,"12,123.89","12,123.89"
TUERCA RANA  CONICA LARGA 1.50 19MM,171.00,"57,823.01","2,753.48"
TUERCA RANA 1.25 19MM VITARA SIDEKICK NISSAN,32.00,"16,778.76","3,355.75"
TUERCA RANA ALLEN CROMO 12MMX1.25 32MM 20MM,50.00,"24,594.70","4,099.12"
TUERCA RANA ALLEN CROMO 12MMX1.5 32MM 20MM.,136.00,"72,042.50","6,003.54"
TUERCA RANA CONICA LARGA 1.25 19MM,3.00,"1,061.95","1,061.95"
TUERCA RANA CONICA LUJO 21MM 13/16 1.25,58.00,"34,247.82","4,280.98"
TUERCA RANA CONICA LUJO 21MM 13/16 1.5,56.00,"30,215.93","3,357.33"
TUERCA RANA DE LUJO 21MM 1.50 CON ARANDELA PLASTICA PARA HYUNDAI,4.00,"2,477.88","2,477.88"
TUERCA RANA LUJO CONICA C/ARAN PICKUP 1.25X21MM,13.00,"11,897.34","5,948.67"
TUERCA RANA LUJO CONICA C/ARAN PICKUP 1.50X21MM,50.00,"40,276.10","3,661.46"
TUERCA RANA LUJO CORTA 1.25  19MM .(=09159-12024),50.00,"26,548.67","4,424.78"
TUERCA RANA LUJO CORTA 1.25 21MM 13/16.,47.00,"22,182.73","3,697.12"
TUERCA RANA LUJO CORTA 1.5  19MM .,44.00,"27,256.65","3,028.52"
TUERCA RANA LUJO CORTA 1.5 21MM 13/16.,34.00,"15,469.03","1,289.09"
TUERCA RANA PROFUNDIDAD 1.5 21M 13/16 B,24.00,"14,867.26","7,433.63"
TUERCA SENCILLA GRACE,7.00,"1,752.21",876.10
"TURBO CLEANER, LIMPIADOR DE TURBO 200 ML WYNNS EUROPE",2.00,"13,677.88","13,677.88"
TURBO HY SANTA FE D4EB 2.2 VGT,1.00,"420,353.98","420,353.98"
TW-1070GP CALZAS AXIALES C240/4JB1/4JG2 -9-11,1.00,"3,008.85","3,008.85"
TW-1075J CALZAS AXIALES XA XB JT J2 -0636-23-1,1.00,"3,097.35","3,097.35"
TW-1134GP AXIAL EK-EJ-EM-ES-EY-EW-A20 - D13/1,1.00,"1,150.44","1,150.44"
TW-1161A CALZAS AXIALES L/2L/3L 83-88- -11011-5,1.00,"1,681.42","1,681.42"
TW-1208A CALZAS AXIALES GA14/15/16 - QG16/QG1,1.00,"3,185.84","3,185.84"
TW-1229A CALZAS AXIALES YD22/YD25 - 12280-AD2,1.00,"3,256.64","3,256.64"
TW-1400A CALZAS AXIALES 2A/3A/4A/5A - 11011-15,1.00,"2,477.88","2,477.88"
TW-1457A CALZAS AXIALES 1NZ 1ZZ,1.00,"2,920.35","2,920.35"
TW-1822GP CALZAS AXIALES 6G72 V6 12-24V -MD-,1.00,"3,185.84","3,185.84"
TW-1834A CALZAS AXIALES ELANTRA 1.6/1.8 - MD3,1.00,"3,805.31","3,805.31"
TW-2407A CALZAS AXIALES J18/J20/H25A - 12300-8,1.00,"2,920.35","2,920.35"
TW-3878A CALZAS AXIALES ELANTRA - 21030-2300,1.00,"2,920.35","2,920.35"
"TX122 39220-38030 3L SENSOR VERNA, ELANTRA, TUCSON 08-10",7.00,"119,316.84","17,045.26"
Tambor de Freno Trasero Hyundai Accent 1994-2000 76 MM hueco bocina,6.00,"60,318.58","20,106.19"
Tambor de Freno Trasero Hyundai Accent Blue 2016,28.00,"313,486.72","22,391.91"
Tambor/Disco de Freno Trasero 2002 Honda CR-V LX 4X4 2400 cc,8.00,"108,907.96","27,226.99"
Tambor/Disco de Freno Trasero Honda Civic EG 1995,4.00,"36,021.24","18,010.62"
Tambor/Disco de Freno Trasero Hyundai Tucson 2010-2015 G4KD,2.00,"22,300.88","22,300.88"
Tambor/Disco de Freno Trasero Hyundai Tucson G4GC,4.00,"49,557.52","24,778.76"
Tambor/Disco de Freno Trasero Kia Picanto 1000 cc,18.00,"181,592.93","20,176.99"
Tambor/Disco de Freno Trasero Nissan Sentra B13,37.00,"391,376.10","18,636.96"
Tambor/Disco de Freno Trasero Toyota Hilux 2016/Current GUN125L-DGFXHF,6.00,"167,887.04","55,962.35"
Tambor/Disco de Freno Trasero Toyota Yaris/Vios 09/2018 (NSP151L-AEXRK),8.00,"124,601.76","31,150.44"
Tapon radiador r.clio platina logan megane 99,1.00,"5,752.21","5,752.21"
Termostato r.clio platina 1.4-1.6 16v p.206 1,1.00,"11,230.09","11,230.09"
Tijereta Delantera Inferior LH Honda Jazz II 1.2 1.4 1.5 2002-2008,2.00,"38,938.06","19,469.03"
Tijereta Delantera Inferior RH (parte trasera) Mazda 6 1.8 2.0 2.3 3.0 4WD 2002-2008,1.00,"19,469.03","19,469.03"
Tijereta Delantera Inferior RH Honda Jazz II 1.2 1.4 1.5 2002-2008,2.00,"38,938.06","19,469.03"
Tijereta Inferior (sin rotula) LH Toyota Camry 2.2 3.0 1991-1997,1.00,"12,743.36","12,743.36"
Tijereta Inferior (sin rotula) LH Toyota Corolla 1.3 1.4 1.5 1.6 1.8 2.0 4WD 2001-2014 Wish 1.8 2.0 4WD 2009-2018,10.00,"170,793.44","17,079.34"
Tijereta Inferior (sin rotula) RH Toyota Corolla 1.3 1.4 1.5 1.6 1.8 2.0 4WD 2001-2014 Wish 1.8 2.0 4WD 2009-2018,11.00,"192,917.33","17,537.94"
Tijereta Inferior Completa LH Mazda 3 1.3 1.5 1.6 2.0 2.3 2003-2009 5 1.8 2.0 2.3 2.5 4WD 2005-2010,7.00,"183,185.84","26,169.41"
Tijereta Inferior Completa LH Mazda 323 F VI 1.3 1.4 1.5 1.6 1.8 1.9 2.0 1998-2004 323 S VI 1.3 1.5 1.6 1.8 1.9 2.0 1998-2004 Premacy 1.9 2.0 2.3 1999-2005,6.00,"111,128.30","18,521.38"
Tijereta Inferior Completa LH Nissan Almera II 1.5 1.8 2.0 2.2 2001-2006 Sentra V 1.8 2.0 2000-2006 Sunny IV 1.3 1.5 1.8 2.0 4x4 1997-2003,19.00,"401,760.92","21,145.31"
Tijereta Inferior Completa LH Nissan Pickup D21 Pathfinder I 2.0 2.4 3.0 4WD 1986-1995 Cabstar 1.6 2.0 2.2 2.4 2.5 1982-1994,1.00,"15,929.20","15,929.20"
Tijereta Inferior Completa LH Opel Combo 1.3 1.4 1.6 1.7 2001-2012 Corsa C 1.0 1.2 1.3 1.4 1.7 1.8 2000-2009 Tigra 1.3 1.4 1.8 2004-2010 Chevrolet Combo Mk II 1.2 1.3 1.7 2000-2012,1.00,"24,778.76","24,778.76"
Tijereta Inferior Completa LH Toyota Hilux VI 2.4 2.5 1997-2005,2.00,"84,557.52","42,278.76"
Tijereta Inferior Completa LH Toyota Yaris 1.0 1.3 1.33 1.4 1.5 1.8 2005-2020 Yaris Vios 1.3 4WD 2005-2013 Verso S 1.33 1.4 2010-2016 Aqua 1.5 2011- Prius C 1.5 2011- Ractis 1.5 4WD 2005-2010,29.00,"574,407.07","19,807.14"
Tijereta Inferior Completa RH Mazda 3 1.3 1.5 1.6 2.0 2.3 2003-2009 5 1.8 2.0 2.3 2.5 4WD 2005-2010,9.00,"244,424.79","27,158.31"
Tijereta Inferior Completa RH Mazda 323 F VI 1.3 1.4 1.5 1.6 1.8 1.9 2.0 1998-2004 323 S VI 1.3 1.5 1.6 1.8 1.9 2.0 1998-2004 Premacy 1.9 2.0 2.3 1999-2005,7.00,"125,637.15","17,948.16"
Tijereta Inferior Completa RH Nissan Sentra V 1.8 2.0 2000-2006 Almera II 1.5 1.8 2.0 2.2 2000-2006 Sunny IV 1.3 1.5 1.8 2.0 4x4 1997-2003,17.00,"350,504.42","20,617.91"
Tijereta Inferior Completa RH Opel Combo 1.3 1.4 1.6 1.7 2001-2012 Corsa C 1.0 1.2 1.3 1.4 1.7 1.8 2000-2009 Tigra 1.3 1.4 1.8 2004-2010 Chevrolet Combo Mk II 1.2 1.3 1.7 2000-2012,1.00,"24,778.76","24,778.76"
Tijereta Inferior Completa RH Toyota Hilux VI 2.4 2.5 1997-2005,2.00,"73,362.83","36,681.42"
Tijereta Inferior Completa RH Toyota Yaris 1.0 1.3 1.4 1.5 1.8 2005-2020 Yaris Vios 1.3 4WD 2005-2013 Verso S 1.33 1.4 2010-2016 Aqua 1.5 2011- Prius C 1.5 2011- Ractis 1.5 4WD 2005-2010,26.00,"516,743.38","19,874.75"
Tijereta Inferior Delantera RH/LH Mazda 6 1.8 2.0 2.3 3.0 4WD 2002-2008,1.00,"13,982.30","13,982.30"
Tijereta Inferior LH Honda CRV I 2.0 4WD 1995-2002,6.00,"159,185.83","26,530.97"
Tijereta Inferior LH Honda CRV II 2.0 2.2 2001-2007 edix import,6.00,"111,015.93","18,502.66"
Tijereta Inferior LH Honda Civic V VI 1.3 1.4 1.5 1.6 1.8 1991-2001 CRX III 1.6 1.8 1992-1998 Integra 1.8 1993-2001 Acura 1.8 1993-2001,4.00,"87,766.37","21,941.59"
Tijereta Inferior LH Hyundai Accent II 1.3 1.5 1.6 1999-2005,15.00,"245,286.69","16,352.45"
Tijereta Inferior LH Hyundai Accent IV 1.4 1.6 2010-2018 Kia Rio III 1.2 1.25 1.4  2011-2017 Accent Blue,40.00,"656,232.83","16,405.82"
Tijereta Inferior LH Hyundai Tucson 2.0 2.7 AWD 2004-2010 Sportage II 2.0 2.7 4WD 2004-2010,6.00,"112,637.18","18,772.86"
Tijereta Inferior LH Kia Picanto II 2011-2017,37.00,"656,309.70","17,738.10"
Tijereta Inferior LH Mazda 2 1.3 1.4 1.5 1.6 2007-2015,3.00,"49,469.02","16,489.67"
Tijereta Inferior LH Nissan Almera I 1.4 1.5 2.0 1995-2000 Sentra III 1.4 1.6 1.8 2.0 4WD 1990-1996,19.00,"364,569.94","19,187.89"
Tijereta Inferior LH Nissan Qashqai Qashqai +2 I 1.5 1.6 2.0 AWD 2006-2014 XTrail II 2.0 2.5 4x4 FWD 2007-2014,6.00,"126,676.98","21,112.83"
Tijereta Inferior LH Nissan Sentra VI 2.0 2006-2012 Tiida 1.5 1.6 1.8 4WD 2004-2013 NV200 Evalia 1.5 1.6 2010- NV200 1.5 1.6 2010- AD 1.2 1.5 1.6 1.8 4WD 2006-,19.00,"275,230.07","14,485.79"
Tijereta Inferior LH Nissan XTrail I 2.0 2.2 2.5 4x4 FWD 2001-2013,10.00,"581,637.15","58,163.72"
Tijereta Inferior LH Toyota 4 Runner III 2.7 3.0 4WD 1995-2002 Land Cruiser 90 2.7 3.0 3.4 4WD 1995-2002,2.00,"62,831.86","31,415.93"
Tijereta Inferior LH Toyota Alphard I 2.4 3.0 4WD 2003-2008 Aurion 2.4 3.5 2006-2011 Camry 2.0 2.4 2.5 3.0 3.3 3.5 4WD 2001-2018 Harrier 2.4 3.3 3.5 4WD 2003-2013,2.00,"31,858.40","15,929.20"
Tijereta Inferior LH Toyota Corolla 1.3 1.6 1.8 2.0 1991-1997,1.00,"16,814.16","16,814.16"
Tijereta Inferior LH Toyota Fortuner 2.4 2.7 2.8 4.0 4x4 2015-2017 Hilux VIII 2.4 2.5 2.7 2.8 3.0 4.0 4WD 2015-2017,3.00,"113,784.08","37,928.03"
Tijereta Inferior LH Toyota Hilux VII 2.0 2.5 2.7 3.0 4.0 4WD 2005-2016 Fortuner 2.5 2.7 3.0 4.0 4WD 2004-2015 carroceria elevada,2.00,"65,575.22","32,787.61"
Tijereta Inferior LH Toyota Land Cruiser Prado 3.0 4.0 2002-2010,3.00,"111,106.19","37,035.40"
Tijereta Inferior LH Toyota RAV 4 III IV 2.0 2.2 2.4 2.5 3.5 4WD 2005-2019 Alphard Vellfire 2.4 2.5 3.5 AWD 4WD 2008-2014 Previa III 2.4 3.5 4WD 2005-,5.00,"136,460.18","27,292.04"
Tijereta Inferior LH Toyota RAV 4 III IV 2.0 2.2 2.4 3.5 4WD 2005-2019 Alphard Vellfire 2.4 2.5 3.5 AWD 4WD 2008-2014 Previa III 2.4 3.5 4WD 2005-,3.00,"69,769.92","23,256.64"
Tijereta Inferior LH Toyota Yaris 1.0 1.3 1.4 1.5 2010-2020,24.00,"465,047.82","21,138.54"
Tijereta Inferior LH Toyota Yaris Vios 1.5 2006-2013 Yaris Verso 1.3 1.5 4WD 1999-2005 Echo 1.5 1999-2005 MR2 II 1.8 1999-2007 Platz 1.0 1.3 1.5 4WD 1999-2005 Raum 1.5 4WD 2003-2011,9.00,"169,530.99","18,836.78"
Tijereta Inferior RH Honda CRV I 2.0 4WD 1995-2002,3.00,"67,185.84","22,395.28"
Tijereta Inferior RH Honda CRV II 2.0 2.2 2001-2007 edix import,4.00,"73,936.28","18,484.07"
Tijereta Inferior RH Honda Civic V VI 1.3 1.4 1.5 1.6 1.8 1991-2001 CRX III 1.6 1992-1998 Integra 1.8 1993-2001 Acura Integra 1.8 1993-2001,4.00,"85,975.22","21,493.80"
Tijereta Inferior RH Hyundai Accent II 1.3 1.5 1.6 1999-2005,23.00,"376,917.65","17,132.62"
Tijereta Inferior RH Hyundai Accent IV 1.4 1.6 2010-2018 Kia Rio III 1.2 1.25 1.4 2011-2017,47.00,"774,026.60","16,468.65"
Tijereta Inferior RH Hyundai Tucson 2.0 2.7 AWD 2004-2010  Kia Sportage II 2.0 2.7 4WD 2004-2010,4.00,"72,283.19","18,070.80"
Tijereta Inferior RH Hyundai Tucson 2.0 2.7 AWD 2004-2010 Kia Sportage II 2.0 2.7 4WD 2004-2010,1.00,"20,176.99","20,176.99"
Tijereta Inferior RH Hyundai i10 I 1.0 1.1 1.2 2007-2019,2.00,"34,867.26","17,433.63"
Tijereta Inferior RH Kia Picanto II 1.0 1.2 2011-2017,41.00,"733,672.62","17,894.45"
Tijereta Inferior RH Mazda 2 1.3 1.4 1.5 1.6 2007-2015,5.00,"86,637.16","21,659.29"
Tijereta Inferior RH Nissan Almera I 1.4 1.5 2.0 1995-2000 Sentra III 1.4 1.6 1.8 2.0 4WD 1990-1996,36.00,"615,876.14","17,596.46"
Tijereta Inferior RH Nissan Qashqai Qashqai +2 I 1.5 1.6 2.0 AWD 2006-2014 XTrail II 2.0 2.5 4x4 FWD 2007-2014,7.00,"148,800.87","21,257.27"
Tijereta Inferior RH Nissan Sentra VI 2.0 2006-2012 Tiida 1.5 1.6 1.8 4WD 2004-2013 NV200 Evalia 1.5 1.6 2010- NV200 1.5 1.6 2010- AD 1.2 1.5 1.6 1.8 4WD 2006-,20.00,"292,929.18","14,646.46"
Tijereta Inferior RH Nissan XTrail I 2.0 2.2 2.5 4x4 FWD 2001-2013,13.00,"772,318.55","59,409.12"
Tijereta Inferior RH Toyota 4 Runner III 2.7 3.0 4WD 1995-2002 Land Cruiser 90 2.7 3.0 3.4 4WD 1995-2002,2.00,"62,831.86","31,415.93"
Tijereta Inferior RH Toyota Alphard I 2.4 3.0 4WD 2003-2008 Aurion 2.4 3.5 2006-2011 Camry 2.0 2.4 2.5 3.0 3.3 3.5 2001-2018 Harrier 2.4 3.3 3.5 4WD 2003-2013,1.00,"17,699.12","17,699.12"
Tijereta Inferior RH Toyota Alphard I 2.4 3.0 4WD 2003-2008 Aurion 2.4 3.5 2006-2011 Camry 2.0 2.4 2.5 3.0 3.3 3.5 4WD 2001-2018 Harrier 2.4 3.3 3.5 4WD 2003-2013,1.00,"15,929.20","15,929.20"
Tijereta Inferior RH Toyota Camry 2.0 2.4 2.5 3.0 3.3 3.5 2001-2018 Land Cruiser 4.0 4x4 1984-1990 Alphard I 2.4 3.0 4WD 2003-2008 Aurion 2.4 3.5 2006-2011 Harrier 2.4 3.3 3.5 4WD 2003-2013,1.00,"15,929.20","15,929.20"
Tijereta Inferior RH Toyota Corolla 1.3 1.6 1.8 2.0 1991-1997,1.00,"16,814.16","16,814.16"
