Item Name,Count,Amount,Invoice Overdue Count,Invoice Overdue Amount
LIQUI MOLY 2503 VENTIL SAUBER ADITIVO LIMPIADOR DE VÁLVULAS Y CÁMARA DE COMBUSTION P/GASOLINA (150ML),3,"CRC 41,300.00",0.00,0.00
"LIQUI MOLY 2504 SUPER DIESEL ADITIVO LIMPIADOR DE INYECTORES, BOMBA Y SISTEMA DE COMBUSTIBLE DIESEL 250ML Garantía 353-E",3,"CRC 22,450.00",0.00,0.00
LIQUI MOLY 2505 LIQUIDO TAPAFUGAS PARA RADIADOR (150 ML) Garantía 353-E,3,"CRC 12,804.00",0.00,0.00
LIQUI MOLY 2506 LIQUIDO LIMPIADOR PARA EL RADIADOR (300ML) Garantía 353-E,5,"CRC 150,800.00",0.00,0.00
LIQUI MOLY 2522 INJECTION-REINIGER ADITIVO LIMPIADOR DE INYECTORES GASOLINA (300ML),13,"CRC 307,076.00",0.00,0.00
LIQUI MOLY 2570 ACEITE CON MOLIBDENO PARA MOTORES DE GASOLINA Y DIESEL  15W-40 (1LITRO)  Garantía 353-E,3,"CRC 130,732.00",0.00,0.00
LIQUI MOLY 2571 ACEITE CON MOLIBDENO PARA MOTORES DE GASOLINA Y DIESEL  15W-40 (5LITROS)  Garantía 353-E,8,"CRC 425,408.00",0.00,0.00
LIQUI MOLY 2626 ACEITE CON MOLIBDENO PARA MOTORES DE GASOLINA Y DIESEL  10W-40 (1LITRO)  Garantía 353-E,8,"CRC 192,744.00",0.00,0.00
LIQUI MOLY 2657 ENGINE FLUSH PLUS ADITIVO P/ACEITE LIMPIEZA DEPOSITOS  PERJUDICIALES MOTORES GASOL&DIESEL 300ML  Garantía 353-E,1,"CRC 19,300.00",0.00,0.00
LIQUI MOLY 2657 ENGINE FLUSH PLUS ADITIVO P/ACEITE LIMPIEZA DEPOSITOS  PERJUDICIALES MOTORES GASOLINA & DIESEL 300ML,1,"CRC 8,600.00",0.00,0.00
LIQUI MOLY 2657 ENGINE FLUSH PLUS ADITIVO P/ACEITE LIMPIEZA DEPOSITOS  PERJUDICIALES MOTORES GASOLINA & DIESEL 300ML  Garantía 353-E,1,"CRC 8,600.00",0.00,0.00
LIQUI MOLY 2657 ENGINE FLUSH PLUS ADITIVO P/ACEITE LIMPIEZA DEPOSITOS  PERJUDICIALES MOTORES GASOLYDIESEL 300ML  Garantía 353-E,12,"CRC 442,214.00",0.00,0.00
LIQUI MOLY 2657 ENGINE FLUSH PLUS ADITIVO P/ACEITE LIMPIEZA DEPOSITOS PERJUDICIALES MOTORES GASOL/DIESEL 300ML,2,"CRC 70,500.00",0.00,0.00
LIQUI MOLY 3092 LIQUIDO DE FRENOS DOT 5.1 (250ML)  Garantía 353-E,2,"CRC 12,000.00",0.00,0.00
LIQUI MOLY 3093 LIQUIDO DE FRENOS DOT 4 (500ML)  Garantía 353-E,1,"CRC 9,600.00",0.00,0.00
LIQUI MOLY 3318 LIMPIADOR DE FRENOS SPRAY 500ML,6,"CRC 343,710.00",0.00,0.00
LIQUI MOLY 3651 TOP TEC ATF 1100 ACEITE TEC.SINTÉTICA P/CAMBIOS AUTOMATICOS (1LITRO),2,"CRC 213,100.00",0.00,0.00
LIQUI MOLY 3687 TOP TEC ATF 1800 ACEITE ALTO RENDIMIENTO P/CAMBIOS AUTOMATICOS (1LITRO),3,"CRC 244,827.00",0.00,0.00
LIQUI MOLY 4434 HOCHLEISTUNGS-GETRIEBEÖL ACEITE ALTO RENDIMIENTO P/CAMBIO GL4+ SAE75W90 (1LITRO),1,"CRC 180,513.00",0.00,0.00
LIQUI MOLY 5135 ATF ADDITIVE ADITIVO P/PROTEGER Y REDUCIR DESGATE CAJA DE CAMBIOS AUTOMATICO 250ML,3,"CRC 106,404.00",0.00,0.00
LIQUI MOLY 6738 ACEITE ANTIFRICCION PARA MOTOR DE GASOLINA SPECIAL TEC AA 0W-20 (1L),1,"CRC 60,300.00",0.00,0.00
LIQUI MOLY 6739 ACEITE ANTIFRICCION PARA MOTOR DE GASOLINA SPECIAL TEC AA 0W-20 (5L),2,"CRC 103,100.00",0.00,0.00
LIQUI MOLY 8354 ADITIVO REESTABLECER TAQUES (BUZOS) HIDRAULICOS PARA ACEITE (300ML) Garantía 353-E,14,"CRC 473,369.00",0.00,0.00
LIQUI MOLY 8539 MOLYGEN ACEITE ANTIFRICCION PARA MOTORES GASOLINA 5W-20 (1L),7,"CRC 262,350.00",0.00,0.00
LIQUI MOLY 8540 MOLYGEN ACEITE ANTIFRICCION PARA MOTORES GASOLINA 5W-20 5L,8,"CRC 384,390.00",0.00,0.00
LIQUI MOLY 8931 LIMPIADOR SISTEMA CATALIZADOR CONTRA HOLLIN LIMPIA VALVULAS DE ADMISION 300ML,5,"CRC 55,700.00",0.00,0.00
LIQUI MOLY 8972 TOP TEC 4200 ACEITE ANTIFRICCION PARA MOTORES GASOLINA Y DIESEL 5W-30 (1LITRO),6,"CRC 323,370.00",0.00,0.00
LIQUI MOLY 8973 TOP TEC 4200 ACEITE ANTIFRICCION PARA MOTORES GASOLINA Y DIESEL 5W-30 (5 LITROS),5,"CRC 349,110.00",0.00,0.00
LIQUI MOLY 9975 MOLYGEN ACEITE ANTIFRICCION PARA MOTORES GASOLINA 10W30 1L Garantía 353-E,14,"CRC 798,632.00",0.00,0.00
LIQUI MOLY 9978 MOLYGEN ACEITE ANTIFRICCIÓN PARA MOTORES GASOLINA 10W30 5L Garantía 353-E,38,"CRC 2,201,512.00",0.00,0.00
LLANTIN REPELENTE GEL 1 LITRO,5,"CRC 119,600.00",0.00,0.00
LLAVE RANA 41X21 HINO/ DYNA/ UG780/ DA .,2,"CRC 570,000.00",0.00,0.00
LLAVE RANA TIPO CRUZ,6,"CRC 90,850.00",0.00,0.00
LOCTITE 242 TRABADOR DE ROSCAS AZUL RESISTENCIA MEDIA TUBO 6ML (BLISTER),3,"CRC 39,130.20",0.00,0.00
LOCTITE 271 / 487232 TRABADOR DE ROSCAS ROJO ALTA RESISTENCIA TUBO 6ML (BLISTER),5,"CRC 271,629.99",0.00,0.00
LOCTITE 2717612 SUPER BONDER PRECISION ADHESIVO INSTANTANEO LIQUIDO 5G EN BLISTER,5,"CRC 111,326.36",0.00,0.00
LOCTITE 2719678 SUPER BONDER ORIGINAL ADHESIVO INSTANTANEO LIQUIDO 3G EN BLISTER,8,"CRC 44,200.00",0.00,0.00
LOCTITE 285951 SILICÓN RTV NEGRO TUBO 70ML (BLISTER),5,"CRC 119,548.50",0.00,0.00
LOCTITE 285956 SILICÓN RTV ROJO ALTA TEMPERATURA ESPECIAL P/USO AUTOMOTRÍZ TUBO 70ML (BLISTER),1,"CRC 18,800.00",0.00,0.00
LOCTITE 487865 ADHESIVO PARA ESPEJO RETROVISOR (ADHESIVO Y ACTIVADOR) TUBO O.3 ML,3,"CRC 10,500.00",0.00,0.00
LOCTITE 5699 SILICON RTV ULTRA GRIS ALTA TEMP. ANTICORROSIVO TUBO 70ML (BLISTER),122,"CRC 6,121,518.42",0.00,0.00
LOCTITE 640 / 487235 RETENEDOR PIEZAS CILÍNDRICAS ALTA TEMPERATURA TUBO 6ML (BLISTER),1,"CRC 44,600.00",0.00,0.00
LOCTITE 667693 COMPUESTO EPÓXICO DE DOS PARTES GRADO INDUSTRIAL Y AUTOMOTRÍZ GRIS CAJA 98G EPOXI-MIL,2,"CRC 33,850.00",0.00,0.00
LOCTITE 668356 COMPUESTO EPÓXICO DE DOS PARTES GRADO INDUSTRIAL Y AUTOMOTRÍZ GRIS CAJA 150G EPOXI-MIL,1,"CRC 9,500.00",0.00,0.00
LOCTITE 675513 NAIS ABRILLANTADOR PARA USO AUTOMOTRÍZ ROCIADOR 236 ML,3,"CRC 40,205.00",0.00,0.00
LOCTITE SF AUTO 100 / 1693653 LIMPIADOR CARBURADORES Y DESCARBONIZANTE SPRAY INCOLORO 300ML,2,"CRC 34,040.00",0.00,0.00
LUZ LATERAL (ESQUINERO) LH E MARK ISUZU TFR 1997  .,1,"CRC 50,000.00",0.00,0.00
LUZ LATERAL (ESQUINERO) LH NISSAN 1 TONNER FRONTIER 1998  .,2,"CRC 14,800.00",0.00,0.00
LUZ LATERAL (ESQUINERO) LH NISSAN FRONTIER 2002 TIPO DIAMANTE,1,"CRC 50,000.00",0.00,0.00
LUZ LATERAL (ESQUINERO) LH TOYOTA COROLLA AE110 .,1,"CRC 7,500.00",0.00,0.00
LUZ LATERAL (ESQUINERO) LH TOYOTA HILUX CROMADO 1998  .,3,"CRC 36,700.00",0.00,0.00
LUZ LATERAL (ESQUINERO) LH TOYOTA HILUX R/ BODY 2002 .,2,"CRC 57,084.00",0.00,0.00
LUZ LATERAL (ESQUINERO) LH TOYOTA HILUX YN CROMADO .,5,"CRC 93,150.00",0.00,0.00
LUZ LATERAL (ESQUINERO) RH E MARK ISUZU TFR 1997  .,1,"CRC 50,000.00",0.00,0.00
LUZ LATERAL (ESQUINERO) RH NISSAN 1 TONNER FRONTIER 1998  .,2,"CRC 14,800.00",0.00,0.00
LUZ LATERAL (ESQUINERO) RH TOYOTA COROLLA AE110 .,2,"CRC 10,500.00",0.00,0.00
LUZ LATERAL (ESQUINERO) RH TOYOTA HILUX CROMADO 1998  .,4,"CRC 86,700.00",0.00,0.00
LUZ LATERAL (ESQUINERO) RH TOYOTA HILUX R/ BODY 2002,1,"CRC 7,084.00",0.00,0.00
LUZ LATERAL (ESQUINERO) RH TOYOTA HILUX YN CROMADA,5,"CRC 93,150.00",0.00,0.00
MANG FRENO TRAS SUZUKI SAMURAI SH61077,1,"CRC 3,404.00",0.00,0.00
"MANG RAD INF ACCENT  1.3 1.5  95-00 1"" 9/32 OEM 2541222010",1,"CRC 328,098.00",0.00,0.00
"MANG RAD INF TO  RAV4 2.0 4WD 3S 95-01 1""",1,"CRC 4,700.00",0.00,0.00
MANG RAD SUP ACCENT VERNA 1.3 1.5 00-07 5/16 OEM 25411-25000,1,"CRC 328,098.00",0.00,0.00
MANGUERA  FRENO  DELANTERA LH HONDA CRV 07-09 HO 48 SH63437FL NF382560,2,"CRC 21,500.00",0.00,0.00
MANGUERA  FRENO  DELANTERA LH NISSAN SENTRA B13 HO 51.4 SH52707 SH52707,1,"CRC 96,600.00",0.00,0.00
MANGUERA  FRENO  DELANTERA LH NISSAN TIDA-VERSA 07-11 HO 60.6 NF46218,1,"CRC 7,200.00",0.00,0.00
MANGUERA  FRENO  DELANTERA LH SUZUKI VITARA HO 77.2 SH61647 NF38617,2,"CRC 37,200.00",0.00,0.00
MANGUERA  FRENO  DELANTERA MAZDA B2200 HO 51.1 SH21237 NF38760,1,"CRC 22,100.00",0.00,0.00
MANGUERA  FRENO  DELANTERA MITSUB. MIRAGE 94-00 HO 43.8 NF380203,1,"CRC 15,000.00",0.00,0.00
MANGUERA  FRENO  DELANTERA MITSUB. MONTERO 01-06 HO 67.6 NF383241,1,"CRC 16,008.00",0.00,0.00
MANGUERA  FRENO  DELANTERA RH SUZUKI VITARA HO 52 SH61637 NF38616,1,"CRC 10,100.00",0.00,0.00
MANGUERA  FRENO  DELANTERA TOYOTA COROLLA EE90 HO 47.6 SH42927 SH42927,1,"CRC 26,200.00",0.00,0.00
MANGUERA  FRENO  TRASERA  LH HONDA CIVIC 94-01 DISCO HO 47.6 NF380064,1,"CRC 34,000.00",0.00,0.00
MANGUERA  FRENO  TRASERA  LH HYUNDAI ELANTRA 07-10 DISCO HO 36.5 58737-2H300 58737-H300,1,"CRC 4,900.00",0.00,0.00
MANGUERA  FRENO  TRASERA  LH HYUNDAI SANTA FE 07-12 HO 46.5 NF382652,1,"CRC 10,100.00",0.00,0.00
MANGUERA  FRENO  TRASERA  MITSUB. MIRAGE 93-02 HH 23.8 NF380162,2,"CRC 38,600.00",0.00,0.00
MANGUERA  FRENO  TRASERA  MITSUB. MONTERO 01-06 55.9 NF383135,1,"CRC 14,200.00",0.00,0.00
MANGUERA  FRENO  TRASERA  MITSUBISHI MONTERO HH 26.7 SH30427 SH30427,1,"CRC 3,400.00",0.00,0.00
MANGUERA  FRENO  TRASERA  NISSAN TIDA-VERSA 07-09 HH 29.2 NF46219,1,"CRC 6,500.00",0.00,0.00
MANGUERA  FRENO  TRASERA  RH HONDA CIVIC 94-95 DISCO HO 44.4 NF380062,1,"CRC 34,000.00",0.00,0.00
MANGUERA  FRENO  TRASERA  RH HYUNDAI ELANTRA 07-10 DISCO HO 36.5 58737-2H500 ELANTRA 07-10 DISCO HO 36.5 58737-2H500 58737-2H500,1,"CRC 4,900.00",0.00,0.00
MANGUERA  FRENO  TRASERA  TOYOTA COROLLA EE90-AE92 HH 35 SH41957 NF38788,1,"CRC 26,200.00",0.00,0.00
MANGUERA  FRENO DEL LH HONDA CIVIC 88-95 HO 65.4 SH62407 NF380058,1,"CRC 13,900.00",0.00,0.00
MANGUERA 5/8 CALEFACCION 10MTS.,20,"CRC 467,536.80",0.00,0.00
MANGUERA CALEFACCION CODO 3/4,4,"CRC 16,900.00",0.00,0.00
MANGUERA CALEFACCION CODO 5/8,3,"CRC 12,700.02",0.00,0.00
"MANGUERA CALEFACCION NIS. SENTRA. 90/94, B13, MEXICANO, MURANO. 5/8",1,"CRC 12,000.00",0.00,0.00
"MANGUERA CALEFACCION, 5/8, 16MM",1,"CRC 12,000.00",0.00,0.00
MANGUERA COMBUSTIBLE 3/16 10 MTS,2,"CRC 94,024.00",0.00,0.00
MANGUERA COMBUSTIBLE 3/8 10MTS.,18,"CRC 251,053.62",0.00,0.00
MANGUERA COMBUSTIBLE 7/16 10 MTS,15,"CRC 472,020.91",0.00,0.00
MANGUERA GASOLINA 1/4 10 MTS,17,"CRC 368,506.60",0.00,0.00
MANGUERA GASOLINA 5/16 10 METROS.,25,"CRC 641,794.01",0.00,0.00
MANGUERA INF RAD (CODO) SUZ SAMURAI 84 SJ413,2,"CRC 248,289.60",0.00,0.00
MANGUERA INF RAD HYU ACCENT BLUE,1,"CRC 5,000.00",0.00,0.00
MANGUERA INF RAD TOY RUNNER TACOMA,1,"CRC 3,700.00",0.00,0.00
MANGUERA INF. RAD. HON. CIVIC. 88/91,1,"CRC 13,200.00",0.00,0.00
MANGUERA INF. RAD. HYU. TERRACAN. 01/08,1,"CRC 9,495.00",0.00,0.00
"MANGUERA INF. RAD. HYU. TUCSON, SPORTAGE. 04/ 2.0 , DOHC",1,"CRC 15,600.00",0.00,0.00
"MANGUERA INF. RAD. MIT. MONTERO. 94/00, 6G74 , 3.5",1,"CRC 6,000.00",0.00,0.00
"MANGUERA INF. RAD. NIS. X-TRAIL, 00/07, QR20",1,"CRC 178,500.00",0.00,0.00
"MANGUERA INF. RAD. TOY. RAV4. 93/00, 3S",1,"CRC 7,000.00",0.00,0.00
"MANGUERA INFERIOR RADIADOR NISSAN PATHFINDER 96/00, VG33",1,"CRC 21,800.00",0.00,0.00
MANGUERA INFERIOR RADIADOR NISSAN TIDA/VERSA 07-12 MR18DE,2,"CRC 17,500.00",0.00,0.00
MANGUERA RAD. SUP-2 HY. ELA 1.6 11-,1,"CRC 5,500.00",0.00,0.00
MANGUERA RAD. SUP. HY. TUC iX35 2.0/SPORTAGE 13-15 (larga),1,"CRC 53,599.29",0.00,0.00
"MANGUERA RADIADOR INFERIOR ACCENT  1.3 1.5  95-00 1"" 9/32 OEM 2541222010",2,"CRC 50,500.00",0.00,0.00
"MANGUERA RADIADOR INFERIOR HONDA CIVIC 88-95 1"" 1/16",1,"CRC 11,600.00",0.00,0.00
"MANGUERA RADIADOR INFERIOR HONDA CRV -99  1"" 1/4",1,"CRC 19,400.00",0.00,0.00
"MANGUERA RADIADOR INFERIOR HYUN GRACE H100 2.5 2.6 DIESEL 94-05 1""5/16 OEM 25413-43002",1,"CRC 6,100.00",0.00,0.00
"MANGUERA RADIADOR INFERIOR NISSAN B13 1.6 16V GA16DE 92- 1"" 5/16",1,"CRC 135,900.00",0.00,0.00
"MANGUERA RADIADOR INFERIOR TO  RAV4 2.0 4WD 3S 95-01 1""",1,"CRC 7,000.00",0.00,0.00
"MANGUERA RADIADOR INFERIOR TOY COROLLA 1.8 E110 1ZZ-FE 98-02 1""9/32 1""1/4",1,"CRC 8,000.00",0.00,0.00
"MANGUERA RADIADOR INFERIOR TOY ECHO YARIS 1.3 1.5 16V 99-11 1"" 3/16 OEM 1657121020/21120",2,"CRC 36,600.00",0.00,0.00
"MANGUERA RADIADOR INFERIOR VITARA 1.6 8/16V 91-14  93-00 SAMURAY 1.31""1/6 OEM 1785260A00",1,"CRC 119,360.80",0.00,0.00
MANGUERA RADIADOR SUPERIOR ACCENT VERNA 1.3 1.5 00-07 5/16 OEM 25411-25000,6,"CRC 86,000.00",0.00,0.00
"MANGUERA RADIADOR SUPERIOR FRONTIER NP300 3.2 2.7 TD27 04- 1"" 3/8  1"" 9/16",1,"CRC 28,500.00",0.00,0.00
"MANGUERA RADIADOR SUPERIOR G. VITARA XL-5 2.5 V6 4WD 5P H25A 00-08 1""1/4 OEM 93810942",1,"CRC 4,300.00",0.00,0.00
"MANGUERA RADIADOR SUPERIOR MAZDA BT50 2.5 16V 2/4WD DIESEL 08-14 1""5/16 OEM WE01-15-186A",2,"CRC 41,744.00",0.00,0.00
MANGUERA RADIADOR SUPERIOR NISSAN B14 GA16DE 95-00 1 5/16-1 1/8,2,"CRC 12,692.00",0.00,0.00
"MANGUERA RADIADOR SUPERIOR TOY ECHO YARIS 1.3 1.5 16V 99-05 1/2NZ 1"" 3/16 OEM 1657221020",3,"CRC 14,200.00",0.00,0.00
"MANGUERA RADIADOR SUPERIOR TOY RAV4 3S 2.0 4WD 95-01 1""  3/16",1,"CRC 19,400.00",0.00,0.00
MANGUERA RADIADOR SUPERIOR TOY TERCEL 1.5 16V EL53 5E trans manual 95/99 1 1/16,4,"CRC 23,840.00",0.00,0.00
MANGUERA RADIADOR SUPERIOR TOY TERCEL 90-94 EL40/42 3E 1 1/16   1 1/8 USA. OEM 1657111210,2,"CRC 15,000.00",0.00,0.00
"MANGUERA RADIADOR SUPERIOR VITARA 1.6 8/16V  91-14  93-00 SAMUR 1.3 1"" 1/8 OEM 1784160A00",2,"CRC 248,289.60",0.00,0.00
MANGUERA SALIDA BAY PASS G. VITARA 2.0 2/4WD 5P 00-10   1/2.,2,"CRC 15,800.00",0.00,0.00
MANGUERA SUP RADIADOR TOYOTA HILUX VIGO 05-11 1KD 2KD,1,"CRC 72,200.00",0.00,0.00
MANGUERA SUP. RAD. HON. CIVIC. 88/91,1,"CRC 13,200.00",0.00,0.00
"MANGUERA SUP. RAD. HYU. TUCSON, KIA SPORTAGE. 10/15",1,"CRC 14,500.00",0.00,0.00
"MANGUERA SUP. RAD. MIT. MONTERO. SPORT. 08/16, L200. 05/191",1,"CRC 25,800.00",0.00,0.00
"MANGUERA SUP. RAD. NIS. VERSA. 07/12, MR18",1,"CRC 7,900.00",0.00,0.00
"MANGUERA SUP. RAD. NIS. X-TRAIL. 00/06, T30, QR25, YD22",1,"CRC 178,500.00",0.00,0.00
MANGUERA SUPERIOR RADIADOR NISSAN VERSA/TIDA 08-12 MR18DE MR20DE,1,"CRC 11,800.00",0.00,0.00
MANGUERA VACIO Y AGUA 5/32 10 MTS,3,"CRC 12,820.00",0.00,0.00
MANGUERA VACIO Y AGUA 7/32 10 MTS,2,"CRC 9,710.00",0.00,0.00
"MANGUERA. SUP. RAD. HYU. TUCSON, KIA SPORTAGE. 05/10",2,"CRC 20,800.00",0.00,0.00
"MANGUERAUERA RADIADOR SUPERIOR SENTRA B13 1.6 GA16DE 92- 1"" 1/16",5,"CRC 250,000.00",0.00,0.00
MANILLA EXTERNA DELANTERA DERECHA ACCENT 94-99 (NEGRA),2,"CRC 9,200.00",0.00,0.00
MANILLA EXTERNA PUERTA DELANTERA DERECHA SANTA FE 2.4/2.7 01-05 (NEGRA),1,"CRC 11,600.00",0.00,0.00
MAP AS312 AVEO 2004-2014 1.6L,1,"CRC 33,300.00",0.00,0.00
MAP HYUN MAP ACCENT 00-11 ELAN,1,"CRC 30,600.00",0.00,0.00
MAS45555L SENTRA 1.8L 03-06PASTILLA 5PIN,1,"CRC 46,000.00",0.00,0.00
MD-115977 FAJA BALANCIN 65Dnts MITS4D68 2.0 4G,1,"CRC 17,600.00",0.00,0.00
MD334011E5T08471 LANCER 2002 - 07MONTERO 2.4 2.0 JUNIOR,1,"CRC 77,000.00",0.00,0.00
MD361710 UF-525 UF-295 BOBINA DIS LANCER MIRAGE 04-06 CHUPON 13CMT OUTLANDER 04,5,"CRC 245,850.00",0.00,0.00
MIKELS GATA TIJERETA 1 TON C4,1,"CRC 10,200.00",0.00,0.00
MIKELS LLAVE TORX 9PCS C6,1,"CRC 10,200.00",0.00,0.00
MODULO DE ENCENDIDO MAGNETICO TOYOTA COROLLA 1300 12V 1988 - 1600 16V 4AFE,2,"CRC 12,200.00",0.00,0.00
MODULO DE ENCENDIDO TOYOTA COROLLA CONQ SOLUNA REGIUS HIACE TERCEL CORSA PASEO 5AFE 7AFE 1RZFE 2RZFE IMPORTS,1,"CRC 11,500.00",0.00,0.00
MODULO DE ENCENDIDO TOYOTA HILUX/ CRESSIDA/ HIACE/ STALLION/ VENTURE YN .,1,"CRC 12,600.00",0.00,0.00
MODULO DE IGNICION MD349207 MD2999 MITSUBISHI,2,"CRC 98,725.50",0.00,0.00
MODULO DE IGNICION SUZUKI,1,"CRC 84,500.00",0.00,0.00
"MODULO DE PITO TIIDA 25567-EV06E, 25567-JE00E, B5567-9U00A, B5567-JG49D, 25567-EB301, B5567-JG40D, B5",5,"CRC 153,000.00",0.00,0.00
MONROE AMORT MONT/92/00/MONSPO D 97/99,1,"CRC 23,200.00",0.00,0.00
MONROE AMORT.HYUNDAI ACCENT PB-RB 2012-14 FR-LH,3,"CRC 389,400.00",0.00,0.00
MONROE AMORT.HYUNDAI ACCENT PB-RB 2012-14 FR-RH,3,"CRC 389,400.00",0.00,0.00
MONROE AMORT.LA-E DD NISSAN SENTRA 07-12 B16,4,"CRC 7,154,260.00",0.00,0.00
MONROE AMORT.LA-E DI NISSAN SENTRA 07-12 B16,4,"CRC 7,154,260.00",0.00,0.00
MONROE AMORT.NISSAN SENTRA B13 91-95 FR-LH,1,"CRC 48,600.00",0.00,0.00
MONROE AMORT.NISSAN SENTRA B13 91-95 FR-RH,1,"CRC 48,600.00",0.00,0.00
MONROE AMORT.TOYOTA COROLLA 2009-13 RR,1,"CRC 52,000.00",0.00,0.00
MONROE AMORTIGUADOR GM D ISU/NIS 4X4 VARIOS O/P MO-34968,1,"CRC 22,200.00",0.00,0.00
MONROE AMORTIGUADOR GM D TOYOTA 4RUNNER-HILUX 4WD,2,"CRC 104,500.00",0.00,0.00
MONROE AMORTIGUADOR GM-E DD HYUNDAI GETZ 02- (TB),1,"CRC 39,400.00",0.00,0.00
MONROE AMORTIGUADOR HYUNDAI ACCENT PB-RB 2012-14 FR-LH,2,"CRC 111,312.00",0.00,0.00
MONROE AMORTIGUADOR HYUNDAI ACCENT PB-RB 2012-14 FR-RH,2,"CRC 135,240.00",0.00,0.00
MONROE AMORTIGUADOR HYUNDAI ACCENT PB-RB 2012-14 RR,1,"CRC 47,500.00",0.00,0.00
MONROE AMORTIGUADOR HYUNDAI ACCENT PB-RB 2012-14 RR VERNA 2021,1,"CRC 50,000.00",0.00,0.00
MONROE AMORTIGUADOR HYUNDAI CRETA 2016- FR-LH,1,"CRC 159,160.00",0.00,0.00
MONROE AMORTIGUADOR HYUNDAI CRETA 2016- FR-RH,1,"CRC 159,160.00",0.00,0.00
MONROE AMORTIGUADOR HYUNDAI CRETA 2016- RR,1,"CRC 159,160.00",0.00,0.00
MONROE AMORTIGUADOR HYUNDAI ELANTRA 2013-15 RR TRAS,2,"CRC 77,884.00",0.00,0.00
MONROE AMORTIGUADOR HYUNDAI TUCSON/IX35 AWD 2010-15 RR TRAS 4X2,4,"CRC 197,866.00",0.00,0.00
MONROE AMORTIGUADOR LA T CHE/SPA/05/09 M200 334120,2,"CRC 37,800.00",0.00,0.00
MONROE AMORTIGUADOR LA T HYUNDAI SANTA FE 07-09,1,"CRC 42,600.00",0.00,0.00
MONROE AMORTIGUADOR LA-E DD NISSAN SENTRA 07-12 B16 DEL RH,2,"CRC 121,350.00",0.00,0.00
MONROE AMORTIGUADOR LA-E DI NISSAN SENTRA 07-12 B16 DEL LH,2,"CRC 121,350.00",0.00,0.00
MONROE AMORTIGUADOR LAD-E DD DAIHAT(TERIOS 97/00) 808071 DEL RH,1,"CRC 66,240.00",0.00,0.00
MONROE AMORTIGUADOR LAD-E DI DAIHAT(TERIOS 97/00) 808071,1,"CRC 59,800.00",0.00,0.00
MONROE AMORTIGUADOR LAD-E DI DAIHAT(TERIOS 97/00) 808071 DEL LH,1,"CRC 66,240.00",0.00,0.00
MONROE AMORTIGUADOR MONRO-MATIC T SUZ/GRAVIT/SIDVITX9,1,"CRC 27,600.00",0.00,0.00
MONROE AMORTIGUADOR MONRO-MATIC T SUZ/GRAVIT/SIDVITX9 TRAS 94 98,1,"CRC 33,200.00",0.00,0.00
MONROE AMORTIGUADOR NISSAN SENTRA B13 91-95 FR-LH TRAS LH,7,"CRC 579,078.00",0.00,0.00
MONROE AMORTIGUADOR NISSAN SENTRA B13 91-95 FR-RH DEL RH,7,"CRC 478,712.00",0.00,0.00
MONROE AMORTIGUADOR NISSAN SENTRA B13 91-95 RR-LH,1,"CRC 47,000.00",0.00,0.00
MONROE AMORTIGUADOR NISSAN SENTRA B13 91-95 RR-LH DEL LH,7,"CRC 478,712.00",0.00,0.00
MONROE AMORTIGUADOR NISSAN SENTRA B13 91-95 RR-RH,1,"CRC 47,000.00",0.00,0.00
MONROE AMORTIGUADOR NISSAN SENTRA B13 91-95 RR-RH TRAS RH,6,"CRC 533,576.00",0.00,0.00
MONROE AMORTIGUADOR NISSAN TIIDA 2011- RR,1,"CRC 115,920.00",0.00,0.00
MONROE AMORTIGUADOR OES T HONDA ODYSSEY 99-04,1,"CRC 47,200.00",0.00,0.00
MONROE AMORTIGUADOR OES T ISUZU TROOPER 92-02,1,"CRC 39,600.00",0.00,0.00
MONROE AMORTIGUADOR OES T NISSAN PATHFINDER 05-12,1,"CRC 42,200.00",0.00,0.00
MONROE AMORTIGUADOR OES T NISSAN VERSA 07-2012,1,"CRC 60,200.00",0.00,0.00
MONROE AMORTIGUADOR SUZUKI ALTO 2009- FR-LH,1,"CRC 66,200.00",0.00,0.00
MONROE AMORTIGUADOR SUZUKI ALTO 2009- FR-RH,1,"CRC 66,200.00",0.00,0.00
MONROE AMORTIGUADOR SUZUKI ALTO 2009- RR,1,"CRC 51,400.00",0.00,0.00
MONROE AMORTIGUADOR TOYOTA HILUX VIGO 2WD 2005- R,1,"CRC 29,745.00",0.00,0.00
MONROE AMORTIGUADOR TOYOTA TERCEL 95-99 RR,1,"CRC 65,480.00",0.00,0.00
MONTURA DE BARRA ESTABILIZADORA D21.5 NISSAN MICRA 2002-20,1,"CRC 7,800.00",0.00,0.00
MOTOR DE ESCOBILLAS NISSAN 1 TONNER (FRONTIER) 1988-1998 .,1,"CRC 27,100.00",0.00,0.00
MOTOR DE ESCOBILLAS TOYOTA HILUX VIGO 2012  .,1,"CRC 23,500.00",0.00,0.00
MOTOR TIRA AGUA L/P/SPARK/MATIZ/LANOS,1,"CRC 18,200.00",0.00,0.00
MS-1208 BRG.BNCDA.010 GA13/14/15/16 - QG16/QG,1,"CRC 80,000.00",0.00,0.00
MS-1208 BRG.BNCDA.STD GA13/14/15/16 - QG16/QG,2,"CRC 448,543.15",0.00,0.00
MS-1226A BRG.BNCADA 010 QR25,1,"CRC 133,400.00",0.00,0.00
MS-1227A BRG.BNCDA STD HR16DE - 12215-BC20A,1,"CRC 110,676.00",0.00,0.00
