d.Item_ID,d.SKU,d.Sales_24M_Qty,d.Sales_24M_Net,d.Avg_Demand_Used,Last_Purchase_Date,lp.Last_Purchase_Price,Last_Purchase_Price_Fallback,On_Hand_Qty,st.Current_Unit_Rate,Coverage_Months,Stock_Shortfall,Reorder_Eligibility,Cost_Delta,Cost_Delta_Pct
4198696000007509469,512-1000,1,9646.02,0.041666666666666664,,,5950,0,5950,0,0.125,1,,
4198696000005924173,800-953,2,136282.3,0.08333333333333333,,,49042,-1,49042,-12,1.25,1,,
4198696000004546388,800-565,2,15400,0.08333333333333333,,,5000,0,5000,0,0.25,1,,
4198696000003590163,800-356,1,6700,0.041666666666666664,,,4879.52,0,4879.52,0,0.125,1,,
4198696000001610414,519-0029,5,22500,0.20833333333333334,,,3337.6,4,3337.6,19.2,0,0,,
4198696000027754580,800-3880,4,6992,0.16666666666666666,,,1232.5,0,1232.5,0,0.5,1,,
4198696000025175182,800-3561,1,70000,0.041666666666666664,,,42745.1,0,42745.1,0,0.125,1,,
4198696000020441064,800-2969,1,41400,0.041666666666666664,,,25880.39,0,25880.39,0,0.125,1,,
4198696000001686934,518-0622,4,143340,0.16666666666666666,,,26640,2,26640,12,0,0,,
4198696000000861067,509-0040,2,26304,0.08333333333333333,,,8960.37,4,8960.37,48,0,0,,
4198696000017812344,800-2526,1,6431,0.041666666666666664,,,4230,0,4230,0,0.125,1,,
4198696000000137251,11-328,2,76550,0.08333333333333333,,,17438.08,3,17438.08,36,0,0,,
4198696000028558766,800-4012,2,9000,0.08333333333333333,,,2890,0,2890,0,0.25,1,,
4198696000022597879,800-3198,1,36500,0.041666666666666664,,,18463,0,18463,0,0.125,1,,
4198696000016723847,800-2421,1,14000,0.041666666666666664,,,4099,0,4099,0,0.125,1,,
4198696000013254230,800-2083,1,27500,0.041666666666666664,,,17600,0,17600,0,0.125,1,,
4198696000006449737,800-1087,2,78000,0.08333333333333333,,,24818,0,24818,0,0.25,1,,
4198696000024604356,800-3492,5,86100,0.20833333333333334,,,11468.99,0,11468.99,0,0.625,1,,
4198696000020447485,800-2977,2,6992,0.08333333333333333,,,2450,0,2450,0,0.25,1,,
4198696000011516349,531-012,62.6,29394.74,2.6083333333333334,,,126.9,366,126.9,140.31948881789137,0,0,,
4198696000011107075,512-233,1,24500,0.041666666666666664,,,16997.08,0,16997.08,0,0.125,1,,
4198696000009002240,800-1618,3,15400,0.125,,,3400,0,3400,0,0.375,1,,
4198696000005387737,72-3026,1,10200,0.041666666666666664,,,6662.5,3,6662.5,72,0,0,,
4198696000005037951,72-3091,10,66314.17,0.4166666666666667,,,3837.5,3,3837.5,7.199999999999999,0,0,,
4198696000003252224,512-175,4,96824,0.16666666666666666,,,20201.4,4,20201.4,24,0,0,,
4198696000001610198,519-0023,5,61308.39,0.20833333333333334,,,9807.1,1,9807.1,4.8,0,0,,
4198696000000861940,509-0137,34,488205.57,1.4166666666666667,,,9747.74,8,9747.74,5.647058823529411,0,0,,
4198696000000676819,501-6,20,162601.77,0.8333333333333334,,,6234.24,6,6234.24,7.199999999999999,0,0,,
4198696000000143263,242-402,3,13700,0.125,,,1605.12,17,1605.12,136,0,0,,
4198696000000140230,90-155,2,24000,0.08333333333333333,,,4963.2,8,4963.2,96,0,0,,
4198696000000679429,72-1063,8,39133.95,0.3333333333333333,,,2687.52,5,2687.52,15,0,0,,
4198696000000144244,317-4,3,36100,0.125,,,4188.8,7,4188.8,56,0,0,,
4198696000000137926,15-119,8,81216,0.3333333333333333,,,4378.88,44,4378.88,132,0,0,,
4198696000023858751,800-3403,1,26100,0.041666666666666664,,,15063.56,0,15063.56,0,0.125,1,,
4198696000016373127,511-2007,2,96384.64,0.08333333333333333,,,40000,1,40000,12,0,0,,
4198696000014168092,800-2205,1,20900,0.041666666666666664,,,13664.91,0,13664.91,0,0.125,1,,
4198696000000860662,511-011,1,79552,0.041666666666666664,,,64000,1,64000,24,0,0,,
4198696000013569849,800-2154,1,62300,0.041666666666666664,,,40815.01,0,40815.01,0,0.125,1,,
4198696000010848137,20-116,1,6440,0.041666666666666664,,,3000,201,3000,4824,0,0,,
4198696000007812020,13-502,1,5752.21,0.041666666666666664,,,2360,99,2360,2376,0,0,,
4198696000003776098,800-400,2,92400,0.08333333333333333,,,28552.94,0,28552.94,0,0.25,1,,
4198696000000677683,376-54,1,5900,0.041666666666666664,,,3833.07,1,3833.07,24,0,0,,
4198696000026460527,800-3723,1,24390,0.041666666666666664,,,17752.8,0,17752.8,0,0.125,1,,
4198696000013409059,800-2128,1,8400,0.041666666666666664,,,5500,0,5500,0,0.125,1,,
4198696000021831207,72-3177,2,19504,0.08333333333333333,,,6925,2,6925,24,0,0,,
4198696000010805456,9-234,4,38938.07,0.16666666666666666,,,5000,96,5000,576,0,0,,
4198696000022933336,376-3097,3,10733.81,0.125,,,2335,1,2335,8,0,0,,
4198696000012272162,800-1241,1,3100,0.041666666666666664,,,1995,0,1995,0,0.125,1,,
4198696000009452204,3-183,3,9952,0.125,,,2022.8,2,2022.8,16,0,0,,
4198696000007811813,73-1040,2,7800,0.08333333333333333,,,1700,0,1700,0,0.25,1,,
4198696000007509289,72-3047,6,37504.42,0.25,,,4259.2,4,4259.2,16,0,0,,
4198696000005321130,65-1001,44,110066.2,1.8333333333333333,,,1550,22,1550,12,0,0,,
4198696000003952901,530-2007,1,7176,0.041666666666666664,,,5100,2,5100,48,0,0,,
4198696000001612871,518-0579,6,87616,0.25,,,9690.66,4,9690.66,16,0,0,,
4198696000001481104,519-0014,8,78692.04,0.3333333333333333,,,7134,2,7134,6,0,0,,
4198696000001406453,524-0028,5,14974.34,0.20833333333333334,,,2100,2,2100,9.6,0,0,,
4198696000000844381,508-001,26,63881.42,1.0833333333333333,,,1775,20,1775,18.461538461538463,0,0,,
4198696000000142102,164-29,10,22000,0.4166666666666667,,,1100,20,1100,48,0,0,,
4198696000030199512,800-4230,1,23185.84,0.041666666666666664,,,17145,0,17145,0,0.125,1,,
4198696000013384338,800-2115,1,13340,0.041666666666666664,,,9481,0,9481,0,0.125,1,,
4198696000009577115,800-1695,1,14500,0.041666666666666664,,,10311,0,10311,0,0.125,1,,
4198696000002574031,529-043,3,89500,0.125,,,20000,1,20000,8,0,0,,
4198696000000588232,343-5,3,23184,0.125,,,5443.3,19,5443.3,152,0,0,,
4198696000021262081,524-0180,1,1900,0.041666666666666664,,,1199.99,5,1199.99,120,0,0,,
4198696000019575286,800-2821,1,2000,0.041666666666666664,,,1097.95,0,1097.95,0,0.125,1,,
4198696000011718355,800-2033,2,20885,0.08333333333333333,,,6000,0,6000,0,0.25,1,,
4198696000010435331,800-1822,3,24400,0.125,,,4900,0,4900,0,0.375,1,,
4198696000000864424,509-2515,2,21600,0.08333333333333333,,,7069.23,4,7069.23,48,0,0,,
4198696000000143596,246-337,2,11800,0.08333333333333333,,,2090.88,8,2090.88,96,0,0,,
4198696000029822737,800-4180,1,5309.73,0.041666666666666664,,,3900,0,3900,0,0.125,1,,
4198696000018360510,800-2601,1,5400,0.041666666666666664,,,3500,0,3500,0,0.125,1,,
4198696000003396280,800-322,1,11200,0.041666666666666664,,,9118.44,0,9118.44,0,0.125,1,,
4198696000000136459,10-141,2,20600,0.08333333333333333,,,1633.28,58,1633.28,696,0,0,,
4198696000021891018,800-3107,8,41600,0.3333333333333333,,,3378.8,0,3378.8,0,1,1,,
4198696000011606460,509-0226,1,25000,0.041666666666666664,,,15416.87,0,15416.87,0,0.125,1,,
4198696000001039663,9-420,2,28400,0.08333333333333333,,,6167.04,58,6167.04,696,0,0,,
4198696000012467575,800-1331,2,15600,0.08333333333333333,,,5022.5,0,5022.5,0,0.25,1,,
4198696000009895157,95-2005,8,42695.13,0.3333333333333333,,,4530,7,4530,21,0,0,,
4198696000007365147,800-1310,2,47110,0.08333333333333333,,,15550,0,15550,0,0.25,1,,
4198696000004850931,800-635,2,25200,0.08333333333333333,,,8250,0,8250,0,0.25,1,,
4198696000001615292,522-0067,16,264278.23,0.6666666666666666,,,12000,10,12000,15,0,0,,
4198696000001408109,524-0570,25,104795.3,1.0416666666666667,,,2990,4,2990,3.84,0,0,,
4198696000001039735,253-2,11,11196,0.4583333333333333,,,415.36,43,415.36,93.81818181818183,0,0,,
4198696000000865891,509-3527,3,61865,0.125,,,14661.79,1,14661.79,8,0,0,,
4198696000000677800,376-67,6,17600,0.25,,,1796.78,0,1796.78,0,0.75,1,,
4198696000000141580,118-184,18,37442,0.75,,,753.28,29,753.28,38.666666666666664,0,0,,
4198696000029378155,800-4141,2,34846.02,0.08333333333333333,,,14005.58,0,14005.58,0,0.25,1,,
4198696000017385726,800-2473,2,23552,0.08333333333333333,,,8350,0,8350,0,0.25,1,,
4198696000015289738,800-2300,3,175580,0.125,,,40285.87,0,40285.87,0,0.375,1,,
4198696000006129168,3-168,1,2900,0.041666666666666664,,,1877.931,2,1877.931,48,0,0,,
4198696000004630744,800-586,3,33900,0.125,,,7868.94,0,7868.94,0,0.375,1,,
4198696000001715255,800-079,1,30600,0.041666666666666664,,,20000,0,20000,0,0.125,1,,
4198696000000670353,3-96,3,8760,0.125,,,1943.98,1,1943.98,8,0,0,,
4198696000028019246,800-3926,1,57960,0.041666666666666664,,,40953,0,40953,0,0.125,1,,
4198696000020636506,520-0172,6,122262,0.25,,,14452.83,4,14452.83,16,0,0,,
4198696000012410803,44-1121,2,3008.86,0.08333333333333333,,,850,2,850,24,0,0,,
4198696000004630019,89-504,1,3200,0.041666666666666664,,,1200,199,1200,4776,0,0,,
4198696000002622981,800-174,1,2900,0.041666666666666664,,,1900,0,1900,0,0.125,1,,
4198696000019179940,800-2777,1,62744,0.041666666666666664,,,44700,0,44700,0,0.125,1,,
4198696000028104667,800-3952,1,24700,0.041666666666666664,,,15908.08,0,15908.08,0,0.125,1,,
4198696000018712022,533-148,5,167797.31,0.20833333333333334,,,22950,3,22950,14.399999999999999,0,0,,
4198696000016823387,517-1100,7,248300.96,0.2916666666666667,,,24500,2,24500,6.857142857142857,0,0,,
4198696000002574085,529-050,4,111965.27,0.16666666666666666,,,20000,1,20000,6,0,0,,
4198696000001041013,77-23,43,3934.16,1.7916666666666667,,,28.16,167,28.16,93.20930232558139,0,0,,
4198696000000865180,509-2599,6,40754,0.25,,,4624.66,2,4624.66,8,0,0,,
4198696000000143335,245-51,31,149165.41,1.2916666666666667,,,2600,30,2600,23.2258064516129,0,0,,
4198696000000144613,393-117,6,124750,0.25,,,10000,20,10000,80,0,0,,
4198696000028572203,800-4030,2,59600,0.08333333333333333,,,19500,0,19500,0,0.25,1,,
4198696000016418068,512-263,1,21160,0.041666666666666664,,,14126.23,1,14126.23,24,0,0,,
4198696000012365050,44-1083,2,7000,0.08333333333333333,,,2250,4,2250,48,0,0,,
4198696000005387535,72-3003,2,18661.06,0.08333333333333333,,,6482.5,2,6482.5,24,0,0,,
4198696000000860896,509-0021,2,24554.86,0.08333333333333333,,,7794.57,1,7794.57,12,0,0,,
4198696000008128001,800-1447,1,30500,0.041666666666666664,,,19985,0,19985,0,0.125,1,,
4198696000029326812,800-4126,1,41858.41,0.041666666666666664,,,31000,0,31000,0,0.125,1,,
4198696000022448139,800-3166,2,29000,0.08333333333333333,,,9070.54,0,9070.54,0,0.25,1,,
4198696000018523942,800-2628,1,40000,0.041666666666666664,,,25300,0,25300,0,0.125,1,,
4198696000007812236,83-2031,1,11504.43,0.041666666666666664,,,5380,99,5380,2376,0,0,,
4198696000000897306,504-014,1,4900,0.041666666666666664,,,3464.09,1,3464.09,24,0,0,,
4198696000000677944,376-83,2,4224,0.08333333333333333,,,1409.22,0,1409.22,0,0.25,1,,
4198696000005639470,800-882,1,5600,0.041666666666666664,,,3643,0,3643,0,0.125,1,,
4198696000030947537,800-4289,1,8304.41,0.041666666666666664,,,5000,0,5000,0,0.125,1,,
4198696000001045893,512-054,1,14900,0.041666666666666664,,,9760.75,3,9760.75,72,0,0,,
4198696000022785864,800-3219,1,22540,0.041666666666666664,,,15950,0,15950,0,0.125,1,,
4198696000021192012,72-3169,2,4416,0.08333333333333333,,,1565,2,1565,24,0,0,,
4198696000010661896,512-1038,3,61700,0.125,,,13295,1,13295,8,0,0,,
4198696000003636404,534-0019,31,129496.52,1.2916666666666667,,,2895,8,2895,6.193548387096774,0,0,,
4198696000002572752,529-008,11,268000,0.4583333333333333,,,17000,12,17000,26.181818181818183,0,0,,
4198696000001614086,522-0137,1,37600,0.041666666666666664,,,28900.63,2,28900.63,48,0,0,,
4198696000001040032,118-153,2,5466.37,0.08333333333333333,,,915.2,38,915.2,456,0,0,,
4198696000025087096,800-3553,2,27200,0.08333333333333333,,,8900,0,8900,0,0.25,1,,
4198696000013178382,800-2078,2,24400,0.08333333333333333,,,7949.42,0,7949.42,0,0.25,1,,
4198696000009452906,800-1689,1,41300,0.041666666666666664,,,27037.26,0,27037.26,0,0.125,1,,
4198696000000677269,376-8,3,28000,0.125,,,6508.08,1,6508.08,8,0,0,,
4198696000000139798,86-55,3,4200,0.125,,,387.2,99,387.2,792,0,0,,
4198696000026192100,800-3672,2,23800,0.08333333333333333,,,9551.77,0,9551.77,0,0.25,1,,
4198696000021065369,800-3045,1,35144,0.041666666666666664,,,25000,0,25000,0,0.125,1,,
4198696000008578006,800-1523,1,25000,0.041666666666666664,,,10986.27,0,10986.27,0,0.125,1,,
4198696000021110839,800-3049,2,137448,0.08333333333333333,,,48951,0,48951,0,0.25,1,,
4198696000032970141,800-4479,1,17168,0.041666666666666664,,,9900,0,9900,0,0.125,1,,
4198696000012033274,44-1016,2,4422,0.08333333333333333,,,1450,0,1450,0,0.25,1,,
4198696000001629573,800-055,1,14200,0.041666666666666664,,,9253.62,0,9253.62,0,0.125,1,,
4198696000028490005,800-3999,1,18492,0.041666666666666664,,,13122.25,0,13122.25,0,0.125,1,,
4198696000023529953,800-3342,1,52250,0.041666666666666664,,,35800,0,35800,0,0.125,1,,
4198696000012410054,44-1104,2,5336,0.08333333333333333,,,1850,2,1850,24,0,0,,
4198696000012152364,520-0165,2,61200,0.08333333333333333,,,19999.39,2,19999.39,24,0,0,,
4198696000010805586,12-1017,37,4805666.91,1.5416666666666667,,,65000,24,65000,15.567567567567567,0,0,,
4198696000007221433,534-0064,11,43850.2,0.4583333333333333,,,2650,4,2650,8.727272727272728,0,0,,
4198696000006693177,509-1051,8,201673.77,0.3333333333333333,,,16134.82,4,16134.82,12,0,0,,
4198696000005728673,800-911,1,10300,0.041666666666666664,,,6744,0,6744,0,0.125,1,,
4198696000004440380,800-542,1,53400,0.041666666666666664,,,35000,0,35000,0,0.125,1,,
4198696000000143659,247-45,24,180904.6,1,,,4000,32,4000,32,0,0,,
4198696000000140959,114-33,4,29000,0.16666666666666666,,,3034.24,46,3034.24,276,0,0,,
4198696000000139870,86-107,9,4500,0.375,,,168.96,91,168.96,242.66666666666666,0,0,,
4198696000008901390,900-005,11,92589.36,0.4583333333333333,,,6500,10,6500,21.81818181818182,0,0,,
4198696000005969067,800-961,1,16800,0.041666666666666664,,,11000,0,11000,0,0.125,1,,
4198696000000144163,316-47,2,26902.66,0.08333333333333333,,,5878.4,22,5878.4,264,0,0,,
4198696000022897465,800-3233,2,67896,0.08333333333333333,,,24164.09,0,24164.09,0,0.25,1,,
4198696000016723319,21-1047,2,9200,0.08333333333333333,,,2478.42,1,2478.42,12,0,0,,
4198696000012342920,376-3144,1,10212,0.041666666666666664,,,7224,1,7224,24,0,0,,
4198696000009774772,534-0014,3,13140,0.125,,,2409,3,2409,24,0,0,,
4198696000007971861,800-1415,1,7400,0.041666666666666664,,,4799.6,0,4799.6,0,0.125,1,,
4198696000000138637,41-335,3,28141.59,0.125,,,3956.48,1,3956.48,8,0,0,,
4198696000016775626,800-2424,2,100000,0.08333333333333333,,,26990,0,26990,0,0.25,1,,
4198696000013283550,524-0647,1,7700,0.041666666666666664,,,4900,1,4900,24,0,0,,
4198696000011326448,800-1980,1,16700,0.041666666666666664,,,10900,0,10900,0,0.125,1,,
4198696000001800109,130-090,1,17800,0.041666666666666664,,,13660,1,13660,24,0,0,,
4198696000001338108,800-020,1,31800,0.041666666666666664,,,20800,0,20800,0,0.125,1,,
4198696000028019385,800-3928,2,16560,0.08333333333333333,,,4120,0,4120,0,0.25,1,,
4198696000017986248,800-2547,1,17848,0.041666666666666664,,,9890,0,9890,0,0.125,1,,
4198696000016775138,800-2422,5,76500,0.20833333333333334,,,9950,0,9950,0,0.625,1,,
4198696000015527001,800-2310,1,83900,0.041666666666666664,,,54990,0,54990,0,0.125,1,,
4198696000015164786,800-2287,1,8100,0.041666666666666664,,,5300,0,5300,0,0.125,1,,
4198696000013855180,510-1052,2,199300,0.08333333333333333,,,57503.77,3,57503.77,36,0,0,,
4198696000006285390,517-1008,4,93688,0.16666666666666666,,,15630,1,15630,6,0,0,,
4198696000004630523,72-3134,13,94279.29,0.5416666666666666,,,5225.5,1,5225.5,1.8461538461538463,0.625,1,,
4198696000004015550,72-3126,34,214507.78,1.4166666666666667,,,4266.5,6,4266.5,4.235294117647059,0,0,,
4198696000002574040,529-044,5,154400,0.20833333333333334,,,20000,6,20000,28.799999999999997,0,0,,
4198696000001611575,520-0138,12,245286.97,0.5,,,13680,2,13680,4,0,0,,
4198696000001610171,519-0039,3,38408.85,0.125,,,9628.6,1,9628.6,8,0,0,,
4198696000000679303,72-1049,7,33000,0.2916666666666667,,,2927.4,3,2927.4,10.285714285714285,0,0,,
4198696000004420078,42-2006,1,4600,0.041666666666666664,,,2230.8,99,2230.8,2376,0,0,,
4198696000000140554,95-63,4,7200,0.16666666666666666,,,654.72,93,654.72,558,0,0,,
4198696000000899007,502-053,2,62560,0.08333333333333333,,,22287.6,8,22287.6,96,0,0,,
4198696000012114785,800-1173,4,85600,0.16666666666666666,,,11902.52,0,11902.52,0,0.5,1,,
4198696000009305431,510-049,1,75100,0.041666666666666664,,,49200,0,49200,0,0.125,1,,
4198696000000866044,509-3006,2,15785.8,0.08333333333333333,,,6102.82,3,6102.82,36,0,0,,
4198696000000677476,376-31,1,7450,0.041666666666666664,,,5974.3,2,5974.3,48,0,0,,
4198696000026124509,800-3671,1,35000,0.041666666666666664,,,21606,0,21606,0,0.125,1,,
4198696000010775231,800-1895,2,16000,0.08333333333333333,,,4400,0,4400,0,0.25,1,,
4198696000004045563,800-465,2,13400,0.08333333333333333,,,4372.185,0,4372.185,0,0.25,1,,
4198696000025639310,800-3603,1,38200,0.041666666666666664,,,25000,0,25000,0,0.125,1,,
4198696000022837905,800-3225,8,197728,0.3333333333333333,,,15849.42,0,15849.42,0,1,1,,
4198696000021205545,528-0105,92,82343.54,3.8333333333333335,,,591,23,591,6,0,0,,
4198696000020248063,800-2925,1,73000,0.041666666666666664,,,47814.88,0,47814.88,0,0.125,1,,
4198696000019061626,510-1066,2,83300,0.08333333333333333,,,26402.33,2,26402.33,24,0,0,,
4198696000015465039,67-1021,3,207000,0.125,,,33400,28,33400,224,0,0,,
4198696000014527256,800-2252,3,91800,0.125,,,20000,0,20000,0,0.375,1,,
4198696000012190650,376-3168,1,12144,0.041666666666666664,,,8600,1,8600,24,0,0,,
4198696000010698217,800-1868,8,50256,0.3333333333333333,,,3697.5,0,3697.5,0,1,1,,
4198696000007971111,72-3066,4,25600,0.16666666666666666,,,4097.5,6,4097.5,36,0,0,,
4198696000006818128,800-1194,5,84414.15,0.20833333333333334,,,11196,0,11196,0,0.625,1,,
4198696000001408379,524-0600,1,4800,0.041666666666666664,,,3100,1,3100,24,0,0,,
4198696000001406291,524-0010,3,7952,0.125,,,1800,1,1800,8,0,0,,
4198696000001040140,118-60,2,6031.86,0.08333333333333333,,,1020.8,38,1020.8,456,0,0,,
4198696000000866215,509-3025,3,51392,0.125,,,11520,2,11520,16,0,0,,
4198696000000142048,164-1,112,186415.02,4.666666666666667,,,900,293,900,62.785714285714285,0,0,,
4198696000000676954,168-2010,3.1,4188.41,0.12916666666666668,,,16069.96,26,16069.96,201.29032258064515,0,0,,
4198696000033148028,800-4498,1,28332,0.041666666666666664,,,18544.83,0,18544.83,0,0.125,1,,
4198696000025175371,800-3562,16,12800,0.6666666666666666,,,490,0,490,0,2,1,,
4198696000023398488,517-1149,2,59202.55,0.08333333333333333,,,21450,5,21450,60,0,0,,
4198696000021134196,800-3053,1,3700,0.041666666666666664,,,2372.5,0,2372.5,0,0.125,1,,
4198696000012103941,72-3190,10,53360,0.4166666666666667,,,3432.5,6,3432.5,14.399999999999999,0,0,,
4198696000004882299,512-250,3,54900,0.125,,,14989.89,1,14989.89,8,0,0,,
4198696000000677350,376-17,3,36500,0.125,,,8139.07,1,8139.07,8,0,0,,
4198696000004440260,800-541,1,11700,0.041666666666666664,,,8520,0,8520,0,0.125,1,,
4198696000031164707,800-4318,1,20000,0.041666666666666664,,,11600,0,11600,0,0.125,1,,
4198696000011594764,800-2017,1,24500,0.041666666666666664,,,16000,0,16000,0,0.125,1,,
4198696000001612340,518-0527,3,119700,0.125,,,26100,2,26100,16,0,0,,
4198696000000141400,118-141,1,2900,0.041666666666666664,,,1048.96,38,1048.96,912,0,0,,
4198696000010545746,800-1838,1,66000,0.041666666666666664,,,42066,0,42066,0,0.125,1,,
4198696000024764491,524-0181,2,15094.51,0.08333333333333333,,,5200,1,5200,12,0,0,,
4198696000023445793,800-3324,1,11300,0.041666666666666664,,,7380,0,7380,0,0.125,1,,
4198696000019778296,800-2844,4,25200,0.16666666666666666,,,4070,0,4070,0,0.5,1,,
4198696000018731377,130-092,1,9200,0.041666666666666664,,,5975,6,5975,144,0,0,,
4198696000015399435,72-3250,3,25752.21,0.125,,,5933.04,4,5933.04,32,0,0,,
4198696000014070104,525-0027,6,50952.11,0.25,,,5990,2,5990,8,0,0,,
4198696000012371046,44-1091,12,23112.97,0.5,,,1350,6,1350,12,0,0,,
4198696000009802076,509-1057,11,155100,0.4583333333333333,,,9197,3,9197,6.545454545454546,0,0,,
4198696000007812353,46-2015,2,29216.81,0.08333333333333333,,,7600,198,7600,2376,0,0,,
4198696000004683374,800-599,3,83336,0.125,,,18902.5,0,18902.5,0,0.375,1,,
4198696000000861310,509-0067,4,30400,0.16666666666666666,,,4976.88,7,4976.88,42,0,0,,
4198696000028803323,800-4052,3,93078,0.125,,,20000,0,20000,0,0.375,1,,
4198696000022544427,800-3181,1,30600,0.041666666666666664,,,19995,0,19995,0,0.125,1,,
4198696000016723668,800-2419,1,22080,0.041666666666666664,,,16000,0,16000,0,0.125,1,,
4198696000012467085,800-1317,1,23000,0.041666666666666664,,,12400,0,12400,0,0.125,1,,
4198696000033033137,800-4484,1,43805,0.041666666666666664,,,28764.14,0,28764.14,0,0.125,1,,
4198696000029435224,800-4152,1,94955.75,0.041666666666666664,,,70273.11,0,70273.11,0,0.125,1,,
4198696000022597982,800-3199,1,8000,0.041666666666666664,,,5100,0,5100,0,0.125,1,,
4198696000000897729,504-061,1,4400,0.041666666666666664,,,3371.94,0,3371.94,0,0.125,1,,
4198696000022303130,800-3154,1,7600,0.041666666666666664,,,4954.61,0,4954.61,0,0.125,1,,
4198696000006945272,800-1232,1,11800,0.041666666666666664,,,7700,0,7700,0,0.125,1,,
4198696000031873532,800-4404,1,56548.67,0.041666666666666664,,,39471.64,0,39471.64,0,0.125,1,,
4198696000017761990,800-2517,2,21400,0.08333333333333333,,,6800,0,6800,0,0.25,1,,
