SKU,Product_ID,Invoice_Date,Line_Quantity,Line_Total_BCY
,4198696000005013749,26 Apr 2024,4.00,11681.42
,4198696000005013751,26 Apr 2024,1.00,2566.37
,4198696000005013753,26 Apr 2024,1.00,4070.8
,4198696000005033091,25 Apr 2024,1.00,19203.54
,4198696000005044133,26 Apr 2024,1.00,17079.65
,4198696000005052114,27 Apr 2024,1.00,973.45
,4198696000005070004,27 Apr 2024,1.00,10442.48
,4198696000005070006,27 Apr 2024,2.00,46017.7
,4198696000005096004,29 Apr 2024,1.00,22389.38
,4198696000005120101,29 Apr 2024,1.00,3539.82
,4198696000005120151,29 Apr 2024,2.00,18053.1
,4198696000005120153,29 Apr 2024,2.00,13274.34
,4198696000005120227,29 Apr 2024,1.00,39734.51
,4198696000005126907,29 Apr 2024,1.00,16371.68
,4198696000005159141,30 Apr 2024,1.00,72212.39
,4198696000005159278,30 Apr 2024,1.00,1858.41
,4198696000005159280,30 Apr 2024,4.00,13451.33
,4198696000005159282,30 Apr 2024,1.00,2035.4
,4198696000005159284,30 Apr 2024,1.00,1150.44
,4198696000005159286,30 Apr 2024,1.00,3362.83
,4198696000005159288,30 Apr 2024,1.75,619.47
,4198696000005169062,30 Apr 2024,1.00,9380.53
,4198696000005169064,30 Apr 2024,1.00,2654.87
,4198696000005207004,02 May 2024,1.00,2920.35
,4198696000005213166,02 May 2024,1.00,14159.29
,4198696000005213833,02 May 2024,1.00,9026.55
,4198696000005213835,02 May 2024,1.00,9646.02
,4198696000005214113,02 May 2024,2.00,41592.92
,4198696000005214279,02 May 2024,1.00,5221.24
,4198696000005214281,02 May 2024,1.00,5486.73
,4198696000005214283,02 May 2024,2.00,2831.86
,4198696000005214285,02 May 2024,1.00,26991.15
,4198696000005231162,02 May 2024,1.00,7433.63
,4198696000005231383,02 May 2024,4.00,11681.42
,4198696000005231581,02 May 2024,1.00,4424.78
,4198696000005234087,02 May 2024,2.00,5017.7
,4198696000005247241,03 May 2024,1.00,20088.5
,4198696000005247243,03 May 2024,1.00,20088.5
,4198696000005247295,03 May 2024,1.00,3539.82
,4198696000005252004,03 May 2024,1.00,8141.59
,4198696000005252006,03 May 2024,1.00,2477.88
,4198696000005252110,03 May 2024,1.00,16283.19
,4198696000005252580,03 May 2024,1.00,23008.85
,4198696000005258194,03 May 2024,1.00,8761.06
,4198696000005269004,04 May 2024,1.00,1150.44
,4198696000005269006,04 May 2024,1.00,2654.87
,4198696000005269008,04 May 2024,1.00,2831.86
,4198696000005293120,06 May 2024,2.00,22123.89
,4198696000005304184,07 May 2024,1.00,25752.21
,4198696000005304186,07 May 2024,1.00,25752.21
,4198696000005304188,07 May 2024,1.75,619.47
,4198696000005305218,07 May 2024,1.00,3539.82
,4198696000005305220,07 May 2024,1.00,5486.73
,4198696000005305455,07 May 2024,1.00,5575.22
,4198696000005306154,07 May 2024,1.00,24070.8
,4198696000005312283,07 May 2024,1.00,15486.73
,4198696000005330230,08 May 2024,2.00,5840.71
,4198696000005330671,08 May 2024,2000.00,1769.91
,4198696000005341225,08 May 2024,2.00,44070.8
,4198696000005376309,09 May 2024,1.00,23362.83
,4198696000005376806,09 May 2024,1.00,20353.98
,4198696000005376808,09 May 2024,5.00,1548.67
,4198696000005381260,09 May 2024,4.00,13097.35
,4198696000005381262,09 May 2024,1.00,16106.19
,4198696000005424485,10 May 2024,1.00,2566.37
,4198696000005424487,10 May 2024,2.00,9911.5
,4198696000005424489,10 May 2024,3.00,1061.95
,4198696000005424491,10 May 2024,0.30,663.72
,4198696000005432642,10 May 2024,2.00,5840.71
,4198696000005432644,10 May 2024,1.00,2212.39
,4198696000005450731,11 May 2024,1.00,3274.34
,4198696000005484262,13 May 2024,1.00,5575.22
,4198696000005484264,13 May 2024,1.00,3185.84
,4198696000005486240,13 May 2024,1.00,28318.58
,4198696000005486242,13 May 2024,5.00,1548.67
,4198696000005486443,13 May 2024,4.00,8141.59
,4198696000005493114,13 May 2024,1.00,23008.85
,4198696000005493116,13 May 2024,3.00,929.2
,4198696000005493773,13 May 2024,2.00,4070.8
,4198696000005493775,13 May 2024,8.00,2831.86
,4198696000005531347,14 May 2024,4.00,36106.19
,4198696000005531349,14 May 2024,2.43,752.65
,4198696000005533004,13 May 2024,1.00,2920.35
,4198696000005533188,14 May 2024,4.00,92035.4
,4198696000005533255,14 May 2024,2.00,42300.88
,4198696000005533300,14 May 2024,7.00,2168.14
,4198696000005533302,14 May 2024,1.00,83362.83
,4198696000005533503,15 May 2024,2.00,8495.58
,4198696000005536798,14 May 2024,1.00,10530.97
,4198696000005540004,14 May 2024,1.00,2300.88
,4198696000005540051,14 May 2024,1.00,8318.58
,4198696000005540053,14 May 2024,1.00,7964.6
,4198696000005552022,14 May 2024,2.00,353.98
,4198696000005552186,15 May 2024,2.00,7433.63
,4198696000005552188,15 May 2024,2.00,3185.84
,4198696000005552190,15 May 2024,2.00,5132.74
,4198696000005563081,16 May 2024,2.00,19292.04
,4198696000005563083,16 May 2024,2.00,8141.59
,4198696000005563085,16 May 2024,1.00,3628.32
,4198696000005563087,16 May 2024,1.00,3628.32
,4198696000005563089,16 May 2024,2.00,11504.42
,4198696000005563317,16 May 2024,2.00,19823.01
,4198696000005583049,16 May 2024,1.00,39115.04
,4198696000005583051,16 May 2024,1.00,4778.76
,4198696000005583053,16 May 2024,2.00,20707.96
,4198696000005591004,16 May 2024,1.00,39734.51
,4198696000005596048,17 May 2024,0.10,929.2
,4198696000005596050,17 May 2024,0.10,1637.17
,4198696000005596052,17 May 2024,0.20,4566.37
,4198696000000734004,09 Oct 2023,1.00,8584.07
,4198696000001122024,09 Nov 2023,1.00,12123.89
,4198696000001201404,15 Nov 2023,1.00,13274.34
,4198696000001363004,22 Nov 2023,1.00,13097.35
,4198696000001363006,22 Nov 2023,1.00,13097.35
,4198696000001363008,22 Nov 2023,1.00,5221.24
,4198696000001363010,22 Nov 2023,1.00,2566.37
,4198696000001490026,28 Nov 2023,3.00,262300.88
,4198696000001567064,02 Dec 2023,1.00,4707.96
,4198696000001631292,05 Dec 2023,1.00,18495.58
,4198696000001631294,05 Dec 2023,1.00,18495.58
,4198696000001673544,07 Dec 2023,2.00,26548.67
,4198696000001673546,07 Dec 2023,2.00,26548.67
,4198696000001715910,08 Dec 2023,1.00,11433.63
,4198696000001743386,11 Dec 2023,1.00,2743.36
,4198696000001743388,11 Dec 2023,4.00,11681.42
,4198696000001743725,11 Dec 2023,1.00,25221.24
,4198696000001743727,11 Dec 2023,1.00,25221.24
,4198696000001783026,12 Dec 2023,1.00,15929.2
,4198696000001846043,13 Dec 2023,1.00,2212.39
,4198696000001878174,14 Dec 2023,1.00,39115.04
,4198696000001878461,15 Dec 2023,1.00,2629.2
,4198696000001878463,15 Dec 2023,1.00,10994.69
,4198696000001878465,15 Dec 2023,1.00,12851.33
,4198696000001878467,15 Dec 2023,1.00,4048.67
,4198696000001878469,15 Dec 2023,1.00,1628.32
,4198696000001878471,15 Dec 2023,1.00,2309.73
,4198696000001878473,15 Dec 2023,1.00,1594.69
,4198696000001878475,15 Dec 2023,1.00,1440.71
,4198696000001878477,15 Dec 2023,1.00,6280.53
,4198696000001878479,15 Dec 2023,2.00,9235.4
,4198696000001878481,15 Dec 2023,2.00,6049.56
,4198696000001878483,15 Dec 2023,2.00,5815.93
,4198696000001878485,15 Dec 2023,1.00,1753.98
,4198696000001878487,15 Dec 2023,1.00,5571.68
,4198696000001878489,15 Dec 2023,1.00,4736.28
,4198696000001878491,15 Dec 2023,1.00,17864.6
,4198696000001878493,15 Dec 2023,4.00,13313.27
,4198696000001878495,15 Dec 2023,1.00,8229.2
,4198696000001878497,15 Dec 2023,1.00,10530.97
,4198696000001878499,15 Dec 2023,1.00,27225.66
,4198696000001878501,15 Dec 2023,1.00,16121.24
,4198696000001878503,15 Dec 2023,1.00,9202.65
,4198696000001878505,15 Dec 2023,1.00,1209.73
,4198696000001878507,15 Dec 2023,1.00,7731.86
,4198696000001878509,15 Dec 2023,1.00,54218.58
,4198696000001878511,15 Dec 2023,1.00,26146.02
,4198696000001878513,15 Dec 2023,2.00,2849.56
,4198696000001878515,15 Dec 2023,2.00,18768.14
,4198696000001882004,14 Dec 2023,2.00,27256.64
,4198696000001994160,21 Dec 2023,1.00,19203.54
,4198696000001996026,20 Dec 2023,1.00,13787.61
,4198696000002000026,20 Dec 2023,1.00,11946.9
,4198696000002000028,20 Dec 2023,1.00,2300.88
,4198696000002000030,20 Dec 2023,1.00,3982.3
,4198696000002023138,21 Dec 2023,1.00,8407.08
,4198696000002025004,21 Dec 2023,1.00,16283.19
,4198696000002025006,21 Dec 2023,5.00,1548.67
,4198696000002025167,21 Dec 2023,1.00,16814.16
,4198696000002064304,23 Dec 2023,7.00,43362.83
,4198696000002064306,23 Dec 2023,1.00,15044.25
,4198696000002064308,23 Dec 2023,1.00,28672.57
,4198696000002064310,23 Dec 2023,1.00,28672.57
,4198696000002064312,23 Dec 2023,4.00,10619.47
,4198696000002064314,23 Dec 2023,10.00,1769.91
,4198696000002064316,23 Dec 2023,1.00,88.5
,4198696000002064318,23 Dec 2023,1.00,973.45
,4198696000002072308,22 Dec 2023,2.00,27256.64
,4198696000002132004,27 Dec 2023,2.00,13628.32
,4198696000002132006,27 Dec 2023,1.00,7876.11
,4198696000002132008,27 Dec 2023,1.00,5575.22
,4198696000002132098,27 Dec 2023,1.00,21327.43
,4198696000002195008,29 Dec 2023,1.00,7876.11
,4198696000002195010,29 Dec 2023,1.00,3982.3
,4198696000002195132,29 Dec 2023,1.00,25044.25
,4198696000002195134,29 Dec 2023,1.00,2920.35
,4198696000002195634,03 Jan 2024,1.00,58938.05
,4198696000002195636,03 Jan 2024,1.00,4247.79
,4198696000002202153,30 Dec 2023,0.10,1637.17
,4198696000002202611,03 Jan 2024,1.00,29026.55
,4198696000002202613,03 Jan 2024,14.00,4336.28
,4198696000002266530,05 Jan 2024,1.00,31858.41
,4198696000002332004,08 Jan 2024,1.00,14778.76
,4198696000002345265,09 Jan 2024,1.00,19292.04
,4198696000002362067,09 Jan 2024,1.00,3769.91
,4198696000002416045,11 Jan 2024,1.00,16548.67
,4198696000002416047,11 Jan 2024,2.00,12920.35
,4198696000002416049,11 Jan 2024,2.00,7433.63
,4198696000002416051,11 Jan 2024,2.00,13451.33
,4198696000002416053,11 Jan 2024,1.00,7433.63
,4198696000002490140,16 Jan 2024,1.00,2920.35
,4198696000002493043,15 Jan 2024,1.00,11946.9
,4198696000002493045,15 Jan 2024,1.00,1592.92
,4198696000002549143,16 Jan 2024,1.00,7522.12
,4198696000002549223,16 Jan 2024,1.00,1238.94
,4198696000002556108,16 Jan 2024,2.00,14867.26
,4198696000002584792,18 Jan 2024,1.00,6371.68
,4198696000002584794,18 Jan 2024,1.00,6460.18
,4198696000002604185,17 Jan 2024,1.00,24336.28
,4198696000002622507,19 Jan 2024,4.00,8849.56
,4198696000002622509,19 Jan 2024,4.00,46371.68
,4198696000002622511,19 Jan 2024,2.00,4778.76
,4198696000002671059,23 Jan 2024,1.00,9380.53
,4198696000002671061,23 Jan 2024,1.00,9380.53
,4198696000002693065,23 Jan 2024,2.00,27433.63
,4198696000002693067,23 Jan 2024,1.00,27345.13
,4198696000002693069,23 Jan 2024,2.00,1946.9
,4198696000002841145,29 Jan 2024,3.00,3053.1
,4198696000002841147,29 Jan 2024,1.00,2743.36
,4198696000002841149,29 Jan 2024,1.00,1637.17
,4198696000002841151,29 Jan 2024,1.00,35.4
,4198696000002841153,29 Jan 2024,1.00,3849.56
,4198696000002855026,29 Jan 2024,1.00,9557.52
,4198696000002894365,01 Feb 2024,1.00,619.47
,4198696000002925213,02 Feb 2024,1.00,16194.69
,4198696000002925397,03 Feb 2024,1.00,6106.19
,4198696000002925399,03 Feb 2024,1.00,9026.55
,4198696000003020480,07 Feb 2024,1.00,2743.36
,4198696000003025266,07 Feb 2024,1.00,3893.81
,4198696000003025268,07 Feb 2024,1.00,2920.35
,4198696000003028143,07 Feb 2024,1.00,5840.71
,4198696000003028145,07 Feb 2024,1.00,5398.23
,4198696000003060061,09 Feb 2024,1.00,13716.81
,4198696000003060063,09 Feb 2024,1.00,8053.1
,4198696000003060172,09 Feb 2024,1.00,13451.33
,4198696000003060217,09 Feb 2024,2.00,3008.85
,4198696000003060323,10 Feb 2024,1.00,33805.31
,4198696000003070043,09 Feb 2024,1.00,41504.42
,4198696000003095091,12 Feb 2024,4.00,10619.47
,4198696000003095093,12 Feb 2024,1.00,2477.88
,4198696000003142162,14 Feb 2024,1.00,20265.49
,4198696000003142164,14 Feb 2024,10.00,3097.35
,4198696000003142206,14 Feb 2024,2.00,29380.53
,4198696000003252405,16 Feb 2024,1.00,9734.51
,4198696000003252407,16 Feb 2024,1.00,9734.51
,4198696000003289206,19 Feb 2024,1.00,9911.5
,4198696000003301146,20 Feb 2024,1.00,12654.87
,4198696000003301148,20 Feb 2024,1.00,11946.9
,4198696000003301150,20 Feb 2024,1.00,9380.53
,4198696000003301152,20 Feb 2024,10.00,3097.35
,4198696000003338353,21 Feb 2024,16.00,5663.72
,4198696000003338962,21 Feb 2024,1.00,19203.54
,4198696000003446544,26 Feb 2024,1.00,2743.36
,4198696000003446546,26 Feb 2024,1.00,21327.43
,4198696000003515859,28 Feb 2024,2.00,60884.96
,4198696000003557130,29 Feb 2024,1.00,9203.54
,4198696000003579790,02 Mar 2024,2.00,3362.83
,4198696000003579792,02 Mar 2024,1.00,2389.38
,4198696000003681211,05 Mar 2024,4.00,25132.74
,4198696000003681213,05 Mar 2024,1.00,5752.21
,4198696000003681215,05 Mar 2024,1.00,973.45
,4198696000003790244,08 Mar 2024,1.00,23008.85
,4198696000003790246,08 Mar 2024,1.00,23008.85
,4198696000003790248,08 Mar 2024,1.00,20796.46
,4198696000003790250,08 Mar 2024,1.00,20796.46
,4198696000003829205,11 Mar 2024,2.00,10973.45
,4198696000003829207,11 Mar 2024,2.00,10973.45
,4198696000003829209,11 Mar 2024,1.00,309.73
,4198696000003919052,13 Mar 2024,1.00,31327.43
,4198696000003919054,13 Mar 2024,1.00,31327.43
,4198696000003927840,14 Mar 2024,1.00,13008.85
,4198696000003927842,14 Mar 2024,1.00,1592.92
,4198696000003927844,14 Mar 2024,1.00,4690.27
,4198696000003967156,15 Mar 2024,1.00,27079.65
,4198696000003967158,15 Mar 2024,10.00,3097.35
,4198696000004016688,18 Mar 2024,1.00,1681.42
,4198696000004045498,19 Mar 2024,4.00,14513.27
,4198696000004045758,19 Mar 2024,2.00,11858.41
,4198696000004045760,19 Mar 2024,2.00,13805.31
,4198696000004045762,19 Mar 2024,1.00,8053.1
,4198696000004045764,19 Mar 2024,1.00,8053.1
,4198696000004045766,19 Mar 2024,2.00,15044.25
,4198696000004045768,19 Mar 2024,10.00,3097.35
,4198696000004076560,20 Mar 2024,2.00,44955.75
,4198696000004076882,20 Mar 2024,1.00,9557.52
,4198696000004102132,21 Mar 2024,4.00,566.37
,4198696000004117296,21 Mar 2024,4.00,85309.73
,4198696000004126175,22 Mar 2024,1.00,223716.81
,4198696000004126177,22 Mar 2024,1.00,973.45
,4198696000004126179,22 Mar 2024,1.00,1592.92
,4198696000004127996,23 Mar 2024,1.00,8053.1
,4198696000004141050,22 Mar 2024,1.00,5929.2
,4198696000004149246,25 Mar 2024,1.00,24159.29
,4198696000004210067,26 Mar 2024,1.00,1592.92
,4198696000004210069,26 Mar 2024,1.00,3185.84
,4198696000004241093,27 Mar 2024,2.00,34159.29
,4198696000004270089,27 Mar 2024,2.00,10973.45
,4198696000004270091,27 Mar 2024,2.00,7787.61
,4198696000004270093,27 Mar 2024,2.00,530.97
,4198696000004270095,27 Mar 2024,4.00,566.37
,4198696000004342004,01 Apr 2024,2.00,11504.42
,4198696000004349143,01 Apr 2024,1.00,20176.99
,4198696000004349145,01 Apr 2024,1.00,9380.53
,4198696000004349147,01 Apr 2024,1.00,11504.42
,4198696000004349149,01 Apr 2024,2.00,31504.42
,4198696000004435239,03 Apr 2024,2.00,21238.94
,4198696000004441074,03 Apr 2024,3.00,1592.92
,4198696000004487073,04 Apr 2024,2.00,13451.33
,4198696000004487075,04 Apr 2024,1.00,32477.88
,4198696000004487077,04 Apr 2024,1.00,32477.88
,4198696000004540669,06 Apr 2024,1.00,21415.93
,4198696000004590340,08 Apr 2024,2.00,51327.43
,4198696000004603059,08 Apr 2024,1.00,87787.61
,4198696000004624918,09 Apr 2024,4.00,1415.93
,4198696000004633358,09 Apr 2024,1.00,16637.17
,4198696000004633360,09 Apr 2024,1.00,4690.27
,4198696000004638106,09 Apr 2024,1.00,14159.29
,4198696000004672004,11 Apr 2024,1.00,23008.85
,4198696000004672772,11 Apr 2024,1.00,16637.17
,4198696000004672774,11 Apr 2024,1.00,1858.41
,4198696000004683794,11 Apr 2024,2.00,353.98
,4198696000004683796,11 Apr 2024,1.00,6902.65
,4198696000004683798,11 Apr 2024,1.00,1858.41
,4198696000004708706,12 Apr 2024,1.00,4690.27
,4198696000004770345,16 Apr 2024,1.00,12477.88
,4198696000004797112,16 Apr 2024,1.00,3772.01
,4198696000004823087,17 Apr 2024,4.00,9203.54
,4198696000004823599,17 Apr 2024,4.00,7433.63
,4198696000004823601,17 Apr 2024,1.00,2389.38
,4198696000004855895,18 Apr 2024,1.00,11150.44
,4198696000004882104,18 Apr 2024,4.00,15575.22
,4198696000004882106,18 Apr 2024,4.00,18407.08
,4198696000004911257,20 Apr 2024,2.00,35221.24
,4198696000004911904,20 Apr 2024,1.00,10884.96
,4198696000004911906,20 Apr 2024,2.00,4424.78
,4198696000004916561,22 Apr 2024,1.00,47964.6
,4198696000004916563,22 Apr 2024,10.00,3097.35
,4198696000004916995,22 Apr 2024,1.00,8495.58
,4198696000005004600,25 Apr 2024,1.00,5309.73
,4198696000005004602,25 Apr 2024,1.00,13982.3
,4198696000005004604,25 Apr 2024,1.00,21061.95
,4198696000005033254,25 Apr 2024,1.00,2743.36
,4198696000005044328,26 Apr 2024,1.00,176.99
,4198696000005140107,29 Apr 2024,1.00,23716.81
,4198696000005169452,30 Apr 2024,2.00,62300.88
,4198696000005213241,02 May 2024,1.00,4070.8
,4198696000005213243,02 May 2024,1.00,4070.8
,4198696000005213245,02 May 2024,1.00,3893.81
,4198696000005213247,02 May 2024,1.00,19823.01
,4198696000005269206,04 May 2024,1.00,18495.58
,4198696000005292724,06 May 2024,1.00,4336.28
,4198696000005330116,08 May 2024,1.00,45132.74
,4198696000005330461,08 May 2024,4.00,353.98
,4198696000005330463,08 May 2024,1.00,88.5
,4198696000005330465,08 May 2024,1.00,88.5
,4198696000005330467,08 May 2024,1.00,176.99
,4198696000005330469,08 May 2024,1.00,176.99
,4198696000005341117,08 May 2024,1.00,16725.66
,4198696000005385067,09 May 2024,1.00,2300.88
,4198696000005385069,09 May 2024,1.00,1504.42
,4198696000005385071,09 May 2024,1.00,1415.93
,4198696000005424106,10 May 2024,1.00,66991.15
,4198696000005424764,11 May 2024,1.00,2654.87
,4198696000005432278,10 May 2024,1.00,12654.87
,4198696000005433454,10 May 2024,1.00,47256.64
,4198696000005447004,10 May 2024,1.00,3097.35
,4198696000005447006,10 May 2024,1.00,8495.58
,4198696000005450031,10 May 2024,1.00,24955.75
,4198696000005450033,10 May 2024,5.00,1548.67
,4198696000005450520,11 May 2024,2.00,53628.32
,4198696000005484371,13 May 2024,2.00,353.98
,4198696000005484373,13 May 2024,2.00,176.99
,4198696000005486780,13 May 2024,1.00,14867.26
,4198696000005486782,13 May 2024,1.00,19380.53
,4198696000005531148,14 May 2024,1.00,3185.84
,4198696000005531150,14 May 2024,1.00,16814.16
,4198696000005543058,14 May 2024,1.00,19026.55
,4198696000005543060,14 May 2024,2.00,11858.41
,4198696000005543062,14 May 2024,1.00,6902.65
,4198696000005550180,14 May 2024,1.00,5575.22
,4198696000005552069,14 May 2024,1.00,1769.91
,4198696000001201385,15 Nov 2023,1.00,13274.34
,4198696000001481757,29 Nov 2023,5.00,13274.34
,4198696000001481759,29 Nov 2023,1.00,1681.42
,4198696000001731058,08 Dec 2023,1.00,10884.96
,4198696000001731060,08 Dec 2023,1.00,1327.43
,4198696000001731062,08 Dec 2023,1.00,353.98
,4198696000001731064,08 Dec 2023,1.00,442.48
,4198696000001739249,11 Dec 2023,1.00,7522.12
,4198696000001739251,11 Dec 2023,1.00,7522.12
,4198696000001860108,13 Dec 2023,1.00,12212.39
,4198696000001878418,15 Dec 2023,1.00,4778.76
,4198696000002584260,17 Jan 2024,1.00,25044.25
,4198696000002789065,26 Jan 2024,1.00,8495.58
,4198696000002789067,26 Jan 2024,1.00,12831.86
,4198696000002789069,26 Jan 2024,1.00,4070.8
,4198696000002855831,01 Feb 2024,1.00,18584.07
,4198696000002894213,01 Feb 2024,1.00,25044.25
,4198696000002894215,01 Feb 2024,3.00,929.2
,4198696000002951153,03 Feb 2024,1.00,7699.12
,4198696000003013967,07 Feb 2024,1.00,3805.31
,4198696000003032070,07 Feb 2024,1.00,2212.39
,4198696000003070262,09 Feb 2024,1.00,12654.87
,4198696000003101397,13 Feb 2024,1.00,11327.43
,4198696000003101399,13 Feb 2024,2.00,23185.84
,4198696000003101401,13 Feb 2024,1.00,20884.96
,4198696000003101403,13 Feb 2024,1.00,7787.61
,4198696000003101405,13 Feb 2024,1.00,7787.61
,4198696000003129012,14 Feb 2024,1.00,4159.29
,4198696000003129346,14 Feb 2024,1.00,2743.36
,4198696000003129348,14 Feb 2024,1.00,1061.95
,4198696000003129350,14 Feb 2024,1.00,21504.42
,4198696000003276026,17 Feb 2024,4.00,22654.87
,4198696000003446026,26 Feb 2024,2.00,37522.12
,4198696000003454999,27 Feb 2024,19.00,5884.96
,4198696000003678857,05 Mar 2024,1.00,32610.62
,4198696000003678859,05 Mar 2024,1.00,32610.62
,4198696000003872484,12 Mar 2024,1.00,2831.86
,4198696000003872486,12 Mar 2024,1.00,2831.86
,4198696000003952737,15 Mar 2024,1.00,3274.34
,4198696000003952739,15 Mar 2024,1.00,2920.35
,4198696000004102012,20 Mar 2024,1.00,7168.14
,4198696000004102263,21 Mar 2024,1.00,6902.65
,4198696000004105284,20 Mar 2024,1.00,1858.41
,4198696000004105286,20 Mar 2024,1.00,1769.91
,4198696000004362245,02 Apr 2024,1.00,16991.15
,4198696000004916476,22 Apr 2024,1.00,22389.38
,4198696000004954022,23 Apr 2024,1.00,22389.38
,4198696000005258149,03 May 2024,1.00,49469.03
,4198696000005285715,06 May 2024,1.00,7787.61
,4198696000005285717,06 May 2024,1.00,7787.61
,4198696000001675020,06 Dec 2023,1.00,76902.65
,4198696000002246155,04 Jan 2024,4.00,92035.4
,4198696000002809004,26 Jan 2024,1.00,1415.93
,4198696000004106122,21 Mar 2024,4.00,11681.42
,4198696000004106124,21 Mar 2024,1.00,2212.39
,4198696000004626663,09 Apr 2024,2.00,13628.32
,4198696000000824365,24 Oct 2023,1.00,2947.12
,4198696000000824367,24 Oct 2023,1.00,47.96
,4198696000000945079,02 Nov 2023,1.00,18053.1
,4198696000000979004,03 Nov 2023,1.00,176.99
,4198696000001068121,07 Nov 2023,2.00,8495.58
,4198696000001120124,09 Nov 2023,2.00,16283.19
,4198696000001122065,09 Nov 2023,1.00,1008.85
,4198696000001122067,09 Nov 2023,5.00,32787.61
,4198696000001122069,09 Nov 2023,1.00,924.78
,4198696000001135059,10 Nov 2023,1.00,530.97
,4198696000001135133,10 Nov 2023,2.00,1061.95
,4198696000001181221,14 Nov 2023,1.00,13893.81
,4198696000001181223,14 Nov 2023,1.00,13716.81
,4198696000001181225,14 Nov 2023,1.00,13716.81
,4198696000001181227,14 Nov 2023,1.00,14336.28
,4198696000001181229,14 Nov 2023,1.00,14336.28
,4198696000001201061,14 Nov 2023,2.00,115.04
,4198696000001201147,14 Nov 2023,1.00,3771.9
,4198696000001201149,14 Nov 2023,1.00,699.53
,4198696000001201151,14 Nov 2023,1.00,1463.61
,4198696000001201153,14 Nov 2023,1.00,3772.01
,4198696000001201155,14 Nov 2023,1.00,1835.33
,4198696000001223209,16 Nov 2023,1.00,973.45
